Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002472717422194626+0j),[0.00127818],[1.],[0.03141983],[1.],"(array([0.00354564]), array([-6.6840321e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177282]), array([-0.00307061]))"
(0.0009400251886115841+0j),[0.00327288],[1.],[0.06120237],[1.],"(array([0.01045195]), array([0.00028107]))","(array([7.53943721e-33]), array([1.46776856e-31]))","(array([8.29608182e-40]), array([-9.45407658e-39]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([1.78423899e-34]), array([4.49474614e-34]))","(array([-8.01052915e-38]), array([1.00124885e-38]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00546939]), array([-0.00891112]))"
(0.0020104979042997123+0j),[0.00300836],[1.],[0.08953126],[1.],"(array([0.0169952]), array([0.0007197]))","(array([1.80016487e-23]), array([-2.87802531e-24]))","(array([-9.21756804e-25]), array([-7.09223167e-24]))","(array([3.0765933e-26]), array([7.15044182e-24]))","(array([-7.13995221e-24]), array([-3.88543655e-25]))","(array([6.39814383e-24]), array([-7.83093788e-24]))","(array([4.25705828e-24]), array([-6.76681715e-24]))","(array([5.73279967e-27]), array([-2.07144907e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00546939]), array([-0.00891112]))","(array([0.00912088]), array([-0.01435842]))"
(0.004125090497818198+0j),[0.0065967],[1.],[0.1280016],[1.],"(array([0.02454446]), array([0.00066153]))","(array([-1.17690207e-24]), array([-6.77062872e-24]))","(array([-1.94193157e-26]), array([5.40888197e-23]))","(array([-6.8026586e-24]), array([1.35163299e-23]))","(array([6.17046482e-24]), array([-2.03425301e-23]))","(array([4.15522894e-24]), array([-2.70723671e-23]))","(array([5.81674864e-26]), array([8.40945256e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00546939]), array([-0.00891112]))","(array([0.00912088]), array([-0.01435842]))","(array([0.01284513]), array([-0.02092536]))"
(0.006824749928561997+0j),[0.00147903],[1.],[0.1646059],[1.],"(array([0.03298121]), array([0.00145061]))","(array([-6.0560081e-24]), array([1.7049161e-23]))","(array([-5.96821849e-24]), array([-3.2384633e-23]))","(array([9.02991384e-24]), array([-6.48618608e-23]))","(array([6.14443683e-24]), array([-1.17584567e-24]))","(array([-2.2475193e-24]), array([-5.26817715e-25]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00546939]), array([-0.00891112]))","(array([0.00912088]), array([-0.01435842]))","(array([0.01284513]), array([-0.02092536]))","(array([0.01774687]), array([-0.02783726]))"
(0.010013971741795+0j),[-0.01486468],[1.],[0.19847577],[1.],"(array([0.04100218]), array([0.00032524]))","(array([-3.64502742e-22]), array([-1.10394406e-21]))","(array([-4.82992817e-23]), array([1.14824701e-21]))","(array([9.39863314e-23]), array([-1.45023623e-21]))","(array([-2.77143713e-21]), array([-4.10047769e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00546939]), array([-0.00891112]))","(array([0.00912088]), array([-0.01435842]))","(array([0.01284513]), array([-0.02092536]))","(array([0.01774687]), array([-0.02783726]))","(array([0.02078275]), array([-0.03534631]))"
(0.009543436260638237+0j),[0.00044175],[1.],[0.19425523],[1.],"(array([0.04422013]), array([-0.00326872]))","(array([-1.13674944e-23]), array([1.03135845e-21]))","(array([3.31756334e-22]), array([-1.29093148e-21]))","(array([-2.65126565e-21]), array([-2.55543556e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00546939]), array([-0.00891112]))","(array([0.00912088]), array([-0.01435842]))","(array([0.01284513]), array([-0.02092536]))","(array([0.01774687]), array([-0.02783726]))","(array([0.02078275]), array([-0.03534631]))","(array([0.01927927]), array([-0.03993012]))"
(0.009107966003784435+0j),[0.00446361],[1.],[0.18968271],[1.],"(array([0.04329258]), array([9.714058e-05]))","(array([7.80025793e-22]), array([-1.20051821e-21]))","(array([3.89976741e-21]), array([-4.03466295e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00546939]), array([-0.00891112]))","(array([0.00912088]), array([-0.01435842]))","(array([0.01284513]), array([-0.02092536]))","(array([0.01774687]), array([-0.02783726]))","(array([0.02078275]), array([-0.03534631]))","(array([0.01927927]), array([-0.03993012]))","(array([0.02173042]), array([-0.03744391]))"
(0.00870329813549544+0j),[-0.01288362],[1.],[0.18499379],[1.],"(array([0.0422876]), array([0.00098154]))","(array([3.85297833e-21]), array([-4.02908612e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00546939]), array([-0.00891112]))","(array([0.00912088]), array([-0.01435842]))","(array([0.01284513]), array([-0.02092536]))","(array([0.01774687]), array([-0.02783726]))","(array([0.02078275]), array([-0.03534631]))","(array([0.01927927]), array([-0.03993012]))","(array([0.02173042]), array([-0.03744391]))","(array([0.02199384]), array([-0.03613136]))"
(0.008591591120214181+0j),[-0.02093205],[1.],[0.1830144],[1.],"(array([0.04157932]), array([-0.00283309]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00546939]), array([-0.00891112]))","(array([0.00912088]), array([-0.01435842]))","(array([0.01284513]), array([-0.02092536]))","(array([0.01774687]), array([-0.02783726]))","(array([0.02078275]), array([-0.03534631]))","(array([0.01927927]), array([-0.03993012]))","(array([0.02173042]), array([-0.03744391]))","(array([0.02199384]), array([-0.03613136]))","(array([0.01833613]), array([-0.03742529]))"
(0.008440980328312017+0j),[-0.0242517],[1.],[0.18093487],[1.],"(array([0.04287385]), array([-0.00759864]))","(array([0.00546939]), array([-0.00891112]))","(array([0.00912088]), array([-0.01435842]))","(array([0.01284513]), array([-0.02092536]))","(array([0.01774687]), array([-0.02783726]))","(array([0.02078275]), array([-0.03534631]))","(array([0.01927927]), array([-0.03993012]))","(array([0.02173042]), array([-0.03744391]))","(array([0.02199384]), array([-0.03613136]))","(array([0.01833613]), array([-0.03742529]))","(array([0.01662913]), array([-0.03785855]))"
