Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.00024727174221947015+0j),[-7.60519384e-16],[1.],[0.03144582],[1.],"(array([0.00354564]), array([-1.42739347e-16]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00073451]), array([-0.00346872]))"
(0.0009404135303747297+0j),[-1.00328942e-15],[1.],[0.06130246],[1.],"(array([0.01045766]), array([-2.44208609e-16]))","(array([2.28906684e-31]), array([2.93359915e-31]))","(array([1.52991902e-31]), array([7.82027857e-33]))","(array([8.16661712e-35]), array([-3.06666846e-34]))","(array([1.70306046e-34]), array([-6.66333632e-34]))","(array([-9.19527532e-35]), array([2.18935434e-34]))","(array([2.18414934e-39]), array([8.59578292e-41]))","(array([9.90824805e-55]), array([2.63300474e-57]))","(array([6.7513063e-35]), array([-2.48317992e-34]))","(array([0.00073451]), array([-0.00346872]))","(array([0.0021664]), array([-0.01023081]))"
(0.002012344241404444+0j),[1.63651406e-15],[1.],[0.08962283],[1.],"(array([0.01701721]), array([3.15303341e-16]))","(array([8.03268527e-24]), array([-7.17672439e-24]))","(array([1.56153642e-25]), array([3.57645453e-24]))","(array([-1.69559423e-24]), array([7.17895281e-24]))","(array([-1.66175059e-24]), array([-5.40794179e-24]))","(array([8.94755515e-24]), array([9.83856741e-26]))","(array([-8.99483583e-24]), array([-1.81324525e-23]))","(array([1.89543125e-26]), array([2.58511123e-26]))","(array([0.00073451]), array([-0.00346872]))","(array([0.0021664]), array([-0.01023081]))","(array([0.00352528]), array([-0.01664805]))"
(0.004128640472402284+0j),[-8.12678316e-15],[1.],[0.12822637],[1.],"(array([0.02456457]), array([-1.89540503e-15]))","(array([-4.47456304e-24]), array([1.24526347e-25]))","(array([-1.72795067e-24]), array([8.46137952e-24]))","(array([-1.29183779e-24]), array([-2.03428943e-23]))","(array([8.38377604e-24]), array([1.01676962e-23]))","(array([-8.22333797e-24]), array([-1.01655619e-23]))","(array([4.63942698e-25]), array([-3.26215228e-25]))","(array([0.00073451]), array([-0.00346872]))","(array([0.0021664]), array([-0.01023081]))","(array([0.00352528]), array([-0.01664805]))","(array([0.00508878]), array([-0.0240317]))"
(0.006832577688298096+0j),[-1.59248484e-15],[1.],[0.16470623],[1.],"(array([0.03303059]), array([-2.50449686e-16]))","(array([-1.31756886e-23]), array([2.98854303e-23]))","(array([-1.20090594e-22]), array([4.65766134e-23]))","(array([1.318157e-24]), array([-6.47754448e-23]))","(array([-7.02451113e-24]), array([-2.24692357e-24]))","(array([3.92121858e-25]), array([-5.60685945e-25]))","(array([0.00073451]), array([-0.00346872]))","(array([0.0021664]), array([-0.01023081]))","(array([0.00352528]), array([-0.01664805]))","(array([0.00508878]), array([-0.0240317]))","(array([0.0068426]), array([-0.03231406]))"
(0.01002309950325854+0j),[6.37247268e-17],[1.],[0.19912129],[1.],"(array([0.04102416]), array([9.79479035e-17]))","(array([-8.59042853e-23]), array([5.69387402e-22]))","(array([-2.01978486e-23]), array([2.31792788e-22]))","(array([9.2145051e-22]), array([1.60409057e-23]))","(array([1.58657793e-21]), array([1.91584319e-21]))","(array([0.00073451]), array([-0.00346872]))","(array([0.0021664]), array([-0.01023081]))","(array([0.00352528]), array([-0.01664805]))","(array([0.00508878]), array([-0.0240317]))","(array([0.0068426]), array([-0.03231406]))","(array([0.00849854]), array([-0.04013423]))"
(0.00955327893948325+0j),[-6.45811741e-15],[1.],[0.19435472],[1.],"(array([0.04436207]), array([-1.55025438e-15]))","(array([4.01522976e-23]), array([2.40551772e-22]))","(array([2.50067046e-21]), array([-6.09516606e-23]))","(array([1.52508929e-21]), array([1.79385622e-21]))","(array([0.00073451]), array([-0.00346872]))","(array([0.0021664]), array([-0.01023081]))","(array([0.00352528]), array([-0.01664805]))","(array([0.00508878]), array([-0.0240317]))","(array([0.0068426]), array([-0.03231406]))","(array([0.00849854]), array([-0.04013423]))","(array([0.00919002]), array([-0.04339973]))"
(0.009117102940839542+0j),[-1.88087194e-15],[1.],[0.18982923],[1.],"(array([0.04331445]), array([-3.41120436e-16]))","(array([2.53178925e-21]), array([-5.49136286e-22]))","(array([3.36231968e-23]), array([1.93089347e-21]))","(array([0.00073451]), array([-0.00346872]))","(array([0.0021664]), array([-0.01023081]))","(array([0.00352528]), array([-0.01664805]))","(array([0.00508878]), array([-0.0240317]))","(array([0.0068426]), array([-0.03231406]))","(array([0.00849854]), array([-0.04013423]))","(array([0.00919002]), array([-0.04339973]))","(array([0.008973]), array([-0.04237484]))"
(0.00871191396455943+0j),[-3.43879867e-15],[1.],[0.18553251],[1.],"(array([0.0423198]), array([-7.75654089e-16]))","(array([2.85693824e-22]), array([1.88681992e-21]))","(array([0.00073451]), array([-0.00346872]))","(array([0.0021664]), array([-0.01023081]))","(array([0.00352528]), array([-0.01664805]))","(array([0.00508878]), array([-0.0240317]))","(array([0.0068426]), array([-0.03231406]))","(array([0.00849854]), array([-0.04013423]))","(array([0.00919002]), array([-0.04339973]))","(array([0.008973]), array([-0.04237484]))","(array([0.00876695]), array([-0.04140177]))"
(0.008601452032914491+0j),[-7.73725637e-15],[1.],[0.18431198],[1.],"(array([0.04169776]), array([-1.81212854e-15]))","(array([0.00073451]), array([-0.00346872]))","(array([0.0021664]), array([-0.01023081]))","(array([0.00352528]), array([-0.01664805]))","(array([0.00508878]), array([-0.0240317]))","(array([0.0068426]), array([-0.03231406]))","(array([0.00849854]), array([-0.04013423]))","(array([0.00919002]), array([-0.04339973]))","(array([0.008973]), array([-0.04237484]))","(array([0.00876695]), array([-0.04140177]))","(array([0.00863809]), array([-0.04079322]))"
(0.008482310441533348+0j),[0.00075063],[1.],[0.18299487],[1.],"(array([0.04214618]), array([-0.00338411]))","(array([0.0021664]), array([-0.01023081]))","(array([0.00352528]), array([-0.01664805]))","(array([0.00508878]), array([-0.0240317]))","(array([0.0068426]), array([-0.03231406]))","(array([0.00849854]), array([-0.04013423]))","(array([0.00919002]), array([-0.04339973]))","(array([0.008973]), array([-0.04237484]))","(array([0.00876695]), array([-0.04140177]))","(array([0.00863809]), array([-0.04079322]))","(array([0.0086616]), array([-0.0404958]))"
(0.008342946146356917+0j),[0.00293115],[1.],[0.18143432],[1.],"(array([0.04325363]), array([-0.00981574]))","(array([0.00352528]), array([-0.01664805]))","(array([0.00508878]), array([-0.0240317]))","(array([0.0068426]), array([-0.03231406]))","(array([0.00849854]), array([-0.04013423]))","(array([0.00919002]), array([-0.04339973]))","(array([0.008973]), array([-0.04237484]))","(array([0.00876695]), array([-0.04140177]))","(array([0.00863809]), array([-0.04079322]))","(array([0.0086616]), array([-0.0404958]))","(array([0.00891767]), array([-0.04010994]))"
(0.007699908824701351+0j),[0.0064027],[1.],[0.17420141],[1.],"(array([0.04362118]), array([-0.01559581]))","(array([0.00508878]), array([-0.0240317]))","(array([0.0068426]), array([-0.03231406]))","(array([0.00849854]), array([-0.04013423]))","(array([0.00919002]), array([-0.04339973]))","(array([0.008973]), array([-0.04237484]))","(array([0.00876695]), array([-0.04140177]))","(array([0.00863809]), array([-0.04079322]))","(array([0.0086616]), array([-0.0404958]))","(array([0.00891767]), array([-0.04010994]))","(array([0.00933566]), array([-0.03900813]))"
(0.007098559004455986+0j),[0.01132102],[1.],[0.16698712],[1.],"(array([0.04355586]), array([-0.02203355]))","(array([0.0068426]), array([-0.03231406]))","(array([0.00849854]), array([-0.04013423]))","(array([0.00919002]), array([-0.04339973]))","(array([0.008973]), array([-0.04237484]))","(array([0.00876695]), array([-0.04140177]))","(array([0.00863809]), array([-0.04079322]))","(array([0.0086616]), array([-0.0404958]))","(array([0.00891767]), array([-0.04010994]))","(array([0.00933566]), array([-0.03900813]))","(array([0.00992362]), array([-0.03721869]))"
(0.006547193272922011+0j),[0.01781957],[1.],[0.15974749],[1.],"(array([0.04368009]), array([-0.02902871]))","(array([0.00849854]), array([-0.04013423]))","(array([0.00919002]), array([-0.04339973]))","(array([0.008973]), array([-0.04237484]))","(array([0.00876695]), array([-0.04140177]))","(array([0.00863809]), array([-0.04079322]))","(array([0.0086616]), array([-0.0404958]))","(array([0.00891767]), array([-0.04010994]))","(array([0.00933566]), array([-0.03900813]))","(array([0.00992362]), array([-0.03721869]))","(array([0.01084532]), array([-0.03535779]))"
(0.009710839420675875+0j),[0.02570372],[1.],[0.19394953],[1.],"(array([0.0483806]), array([-0.03522639]))","(array([0.00919002]), array([-0.04339973]))","(array([0.008973]), array([-0.04237484]))","(array([0.00876695]), array([-0.04140177]))","(array([0.00863809]), array([-0.04079322]))","(array([0.0086616]), array([-0.0404958]))","(array([0.00891767]), array([-0.04010994]))","(array([0.00933566]), array([-0.03900813]))","(array([0.00992362]), array([-0.03721869]))","(array([0.01084532]), array([-0.03535779]))","(array([0.01306333]), array([-0.0380002]))"
(0.013289531661782896+0j),[0.03387024],[1.],[0.22600695],[1.],"(array([0.05654292]), array([-0.03668204]))","(array([0.008973]), array([-0.04237484]))","(array([0.00876695]), array([-0.04140177]))","(array([0.00863809]), array([-0.04079322]))","(array([0.0086616]), array([-0.0404958]))","(array([0.00891767]), array([-0.04010994]))","(array([0.00933566]), array([-0.03900813]))","(array([0.00992362]), array([-0.03721869]))","(array([0.01084532]), array([-0.03535779]))","(array([0.01306333]), array([-0.0380002]))","(array([0.01638156]), array([-0.04493404]))"
(0.017207334738826914+0j),[0.04135055],[1.],[0.25618987],[1.],"(array([0.06334342]), array([-0.03389297]))","(array([0.00876695]), array([-0.04140177]))","(array([0.00863809]), array([-0.04079322]))","(array([0.0086616]), array([-0.0404958]))","(array([0.00891767]), array([-0.04010994]))","(array([0.00933566]), array([-0.03900813]))","(array([0.00992362]), array([-0.03721869]))","(array([0.01084532]), array([-0.03535779]))","(array([0.01306333]), array([-0.0380002]))","(array([0.01638156]), array([-0.04493404]))","(array([0.01956122]), array([-0.05143388]))"
(0.018603358323897982+0j),[0.04820612],[1.],[0.2651326],[1.],"(array([0.06754374]), array([-0.03130436]))","(array([0.00863809]), array([-0.04079322]))","(array([0.0086616]), array([-0.0404958]))","(array([0.00891767]), array([-0.04010994]))","(array([0.00933566]), array([-0.03900813]))","(array([0.00992362]), array([-0.03721869]))","(array([0.01084532]), array([-0.03535779]))","(array([0.01306333]), array([-0.0380002]))","(array([0.01638156]), array([-0.04493404]))","(array([0.01956122]), array([-0.05143388]))","(array([0.02205453]), array([-0.05540998]))"
(0.019989795812893046+0j),[0.05456755],[1.],[0.27359037],[1.],"(array([0.06937662]), array([-0.0292057]))","(array([0.0086616]), array([-0.0404958]))","(array([0.00891767]), array([-0.04010994]))","(array([0.00933566]), array([-0.03900813]))","(array([0.00992362]), array([-0.03721869]))","(array([0.01084532]), array([-0.03535779]))","(array([0.01306333]), array([-0.0380002]))","(array([0.01638156]), array([-0.04493404]))","(array([0.01956122]), array([-0.05143388]))","(array([0.02205453]), array([-0.05540998]))","(array([0.02391872]), array([-0.05702048]))"
(0.021356953084357637+0j),[0.06052791],[1.],[0.28155522],[1.],"(array([0.07125161]), array([-0.02751908]))","(array([0.00891767]), array([-0.04010994]))","(array([0.00933566]), array([-0.03900813]))","(array([0.00992362]), array([-0.03721869]))","(array([0.01084532]), array([-0.03535779]))","(array([0.01306333]), array([-0.0380002]))","(array([0.01638156]), array([-0.04493404]))","(array([0.01956122]), array([-0.05143388]))","(array([0.02205453]), array([-0.05540998]))","(array([0.02391872]), array([-0.05702048]))","(array([0.02566133]), array([-0.05854401]))"
(0.02138717189762974+0j),[0.06609866],[1.],[0.28026308],[1.],"(array([0.07225912]), array([-0.02583356]))","(array([0.00933566]), array([-0.03900813]))","(array([0.00992362]), array([-0.03721869]))","(array([0.01084532]), array([-0.03535779]))","(array([0.01306333]), array([-0.0380002]))","(array([0.01638156]), array([-0.04493404]))","(array([0.01956122]), array([-0.05143388]))","(array([0.02205453]), array([-0.05540998]))","(array([0.02391872]), array([-0.05702048]))","(array([0.02566133]), array([-0.05854401]))","(array([0.02708847]), array([-0.0590099]))"
(0.021408102784301133+0j),[0.07115372],[1.],[0.27894028],[1.],"(array([0.07238227]), array([-0.02353375]))","(array([0.00992362]), array([-0.03721869]))","(array([0.01084532]), array([-0.03535779]))","(array([0.01306333]), array([-0.0380002]))","(array([0.01638156]), array([-0.04493404]))","(array([0.01956122]), array([-0.05143388]))","(array([0.02205453]), array([-0.05540998]))","(array([0.02391872]), array([-0.05702048]))","(array([0.02566133]), array([-0.05854401]))","(array([0.02708847]), array([-0.0590099]))","(array([0.0281994]), array([-0.05847328]))"
