Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002472717422194627+0j),[-0.00195207],[1.],[0.03138517],[1.],"(array([0.00354564]), array([-6.6840321e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177282]), array([-0.00307061]))"
(0.0009395072481065498+0j),[-0.00811729],[1.],[0.06073289],[1.],"(array([0.01044433]), array([-0.00042926]))","(array([-5.41199154e-32]), array([-3.14118015e-33]))","(array([-2.18314788e-39]), array([-1.53003449e-40]))","(array([-3.87971767e-54]), array([3.15098382e-55]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([-3.83693463e-34]), array([9.52194628e-34]))","(array([-1.46065184e-24]), array([1.16152741e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00485042]), array([-0.00925968]))"
(0.0020030147273437217+0j),[-0.00942705],[1.],[0.08891693],[1.],"(array([0.01689198]), array([-0.00178498]))","(array([-5.58055153e-24]), array([9.81897438e-24]))","(array([-6.7289046e-24]), array([4.3009487e-24]))","(array([3.56505153e-24]), array([2.13837876e-25]))","(array([-1.21438961e-25]), array([-7.14787218e-24]))","(array([3.57010302e-24]), array([-9.79628284e-26]))","(array([-6.74681733e-25]), array([-3.56537686e-24]))","(array([-1.39391289e-24]), array([-3.09846843e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00485042]), array([-0.00925968]))","(array([0.00690015]), array([-0.01552138]))"
(0.00410569854455045+0j),[-0.00480146],[1.],[0.12778099],[1.],"(array([0.02440948]), array([-0.002073]))","(array([-6.66133437e-24]), array([4.28633028e-24]))","(array([1.34010893e-24]), array([-9.41012812e-23]))","(array([-1.64306576e-23]), array([-5.50474312e-23]))","(array([4.72442605e-24]), array([1.16489369e-25]))","(array([-5.03423952e-24]), array([2.94304117e-25]))","(array([-1.2909217e-24]), array([1.44974391e-25]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00485042]), array([-0.00925968]))","(array([0.00690015]), array([-0.01552138]))","(array([0.01040947]), array([-0.02217573]))"
(0.006802712055195683+0j),[0.00989233],[1.],[0.16405061],[1.],"(array([0.0329329]), array([-0.00105584]))","(array([-4.70113022e-23]), array([2.5813458e-24]))","(array([-3.1884435e-23]), array([-3.44357048e-24]))","(array([1.41981739e-23]), array([6.53852728e-23]))","(array([-6.37825892e-24]), array([-1.27425801e-22]))","(array([-8.2880324e-25]), array([3.37627545e-25]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00485042]), array([-0.00925968]))","(array([0.00690015]), array([-0.01552138]))","(array([0.01040947]), array([-0.02217573]))","(array([0.01555207]), array([-0.02904864]))"
(0.009982660617199783+0j),[0.01108836],[1.],[0.19841418],[1.],"(array([0.04088032]), array([0.00217531]))","(array([1.46427442e-22]), array([1.07396505e-22]))","(array([1.67970947e-22]), array([1.186159e-22]))","(array([-3.32890121e-23]), array([-2.13702121e-22]))","(array([-1.69166351e-21]), array([-2.20535895e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00485042]), array([-0.00925968]))","(array([0.00690015]), array([-0.01552138]))","(array([0.01040947]), array([-0.02217573]))","(array([0.01555207]), array([-0.02904864]))","(array([0.02232404]), array([-0.03431574]))"
(0.009515001197959881+0j),[0.00224027],[1.],[0.19395664],[1.],"(array([0.04420662]), array([0.00243832]))","(array([8.41131665e-23]), array([4.52502721e-23]))","(array([7.49131068e-21]), array([-9.78863671e-22]))","(array([-1.54112495e-21]), array([-2.06145836e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00485042]), array([-0.00925968]))","(array([0.00690015]), array([-0.01552138]))","(array([0.01040947]), array([-0.02217573]))","(array([0.01555207]), array([-0.02904864]))","(array([0.02232404]), array([-0.03431574]))","(array([0.02421495]), array([-0.0370649]))"
(0.009081542230246315+0j),[-0.00938418],[1.],[0.18923069],[1.],"(array([0.04322696]), array([0.00049263]))","(array([6.66206913e-21]), array([-1.14156615e-21]))","(array([1.3800896e-20]), array([-1.7807816e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00485042]), array([-0.00925968]))","(array([0.00690015]), array([-0.01552138]))","(array([0.01040947]), array([-0.02217573]))","(array([0.01555207]), array([-0.02904864]))","(array([0.02232404]), array([-0.03431574]))","(array([0.02421495]), array([-0.0370649]))","(array([0.02204011]), array([-0.03718933]))"
(0.00867831130941753+0j),[0.00181759],[1.],[0.18516999],[1.],"(array([0.04218823]), array([-0.00206357]))","(array([1.37894851e-20]), array([-1.66563044e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00485042]), array([-0.00925968]))","(array([0.00690015]), array([-0.01552138]))","(array([0.01040947]), array([-0.02217573]))","(array([0.01555207]), array([-0.02904864]))","(array([0.02232404]), array([-0.03431574]))","(array([0.02421495]), array([-0.0370649]))","(array([0.02204011]), array([-0.03718933]))","(array([0.01930701]), array([-0.03756786]))"
(0.008569701446695626+0j),[0.02494724],[1.],[0.1822768],[1.],"(array([0.04161811]), array([0.00039968]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00485042]), array([-0.00925968]))","(array([0.00690015]), array([-0.01552138]))","(array([0.01040947]), array([-0.02217573]))","(array([0.01555207]), array([-0.02904864]))","(array([0.02232404]), array([-0.03431574]))","(array([0.02421495]), array([-0.0370649]))","(array([0.02204011]), array([-0.03718933]))","(array([0.01930701]), array([-0.03756786]))","(array([0.02115519]), array([-0.0358425]))"
