Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.00024727174221946327+0j),[3.16267475e-16],[1.],[0.03144582],[1.],"(array([0.00354564]), array([3.29918911e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177206]), array([-0.00307105]))"
(0.000940413530374716+0j),[5.01416379e-16],[1.],[0.06130246],[1.],"(array([0.01045766]), array([8.10593364e-17]))","(array([-1.74348956e-31]), array([3.08528982e-31]))","(array([1.05444445e-34]), array([-1.31620386e-34]))","(array([-1.16041755e-34]), array([-7.71310077e-34]))","(array([2.84152975e-34]), array([7.78222529e-35]))","(array([-5.00968799e-34]), array([1.66274861e-33]))","(array([2.66535459e-37]), array([-1.02560607e-37]))","(array([-2.54449166e-49]), array([-1.97809137e-50]))","(array([-1.41228014e-34]), array([-2.45084833e-33]))","(array([0.00177206]), array([-0.00307105]))","(array([0.0052266]), array([-0.00905789]))"
(0.002012344241404384+0j),[9.20763368e-15],[1.],[0.08962283],[1.],"(array([0.01701721]), array([2.12622239e-15]))","(array([-1.89063813e-25]), array([2.23527963e-25]))","(array([-9.78297732e-26]), array([1.31353433e-27]))","(array([-3.62839644e-24]), array([3.52711794e-24]))","(array([-3.78497611e-27]), array([1.78905091e-24]))","(array([5.7997253e-27]), array([-4.47217027e-25]))","(array([-5.37182201e-27]), array([-1.78908361e-24]))","(array([3.46011412e-27]), array([-3.63064049e-26]))","(array([0.00177206]), array([-0.00307105]))","(array([0.0052266]), array([-0.00905789]))","(array([0.00850498]), array([-0.01473942]))"
(0.004128640472402198+0j),[2.44296981e-15],[1.],[0.12822637],[1.],"(array([0.02456457]), array([5.46271114e-16]))","(array([-4.31153739e-24]), array([-1.35838545e-23]))","(array([-1.36285107e-24]), array([-8.11423667e-23]))","(array([1.0270513e-23]), array([8.16676397e-23]))","(array([1.08445432e-25]), array([3.96918834e-25]))","(array([2.39625076e-23]), array([-4.9509027e-23]))","(array([1.8721912e-26]), array([-1.94354246e-25]))","(array([0.00177206]), array([-0.00307105]))","(array([0.0052266]), array([-0.00905789]))","(array([0.00850498]), array([-0.01473942]))","(array([0.01227705]), array([-0.02127656]))"
(0.006832577688297985+0j),[-3.64968555e-15],[1.],[0.16470623],[1.],"(array([0.03303059]), array([-7.57776394e-16]))","(array([-3.62076804e-24]), array([-7.50702085e-23]))","(array([-3.18693438e-23]), array([3.30999518e-23]))","(array([-1.32281762e-23]), array([2.57638836e-22]))","(array([1.19577182e-22]), array([-3.26551846e-22]))","(array([7.11910536e-26]), array([2.1184522e-25]))","(array([0.00177206]), array([-0.00307105]))","(array([0.0052266]), array([-0.00905789]))","(array([0.00850498]), array([-0.01473942]))","(array([0.01227705]), array([-0.02127656]))","(array([0.01650825]), array([-0.02860939]))"
(0.010023099503258455+0j),[-6.56897684e-15],[1.],[0.19912129],[1.],"(array([0.04102416]), array([-1.56156669e-15]))","(array([1.22534894e-22]), array([-5.72705188e-22]))","(array([-3.47767057e-24]), array([1.17060867e-22]))","(array([7.896831e-22]), array([2.8855441e-21]))","(array([-1.1448847e-22]), array([-1.03626826e-23]))","(array([0.00177206]), array([-0.00307105]))","(array([0.0052266]), array([-0.00905789]))","(array([0.00850498]), array([-0.01473942]))","(array([0.01227705]), array([-0.02127656]))","(array([0.01650825]), array([-0.02860939]))","(array([0.02050334]), array([-0.03553301]))"
(0.009553278939483207+0j),[-1.35580855e-14],[1.],[0.19435472],[1.],"(array([0.04436207]), array([-3.3152985e-15]))","(array([1.20045312e-22]), array([-3.09307157e-23]))","(array([7.7290898e-22]), array([2.58400265e-21]))","(array([-9.38794004e-23]), array([-1.25235149e-22]))","(array([0.00177206]), array([-0.00307105]))","(array([0.0052266]), array([-0.00905789]))","(array([0.00850498]), array([-0.01473942]))","(array([0.01227705]), array([-0.02127656]))","(array([0.01650825]), array([-0.02860939]))","(array([0.02050334]), array([-0.03553301]))","(array([0.02217158]), array([-0.03842413]))"
(0.00911710294083941+0j),[-1.40979087e-14],[1.],[0.18982923],[1.],"(array([0.04331445]), array([-3.31355233e-15]))","(array([7.68395064e-22]), array([1.90239629e-21]))","(array([-2.29938502e-21]), array([6.41961464e-22]))","(array([0.00177206]), array([-0.00307105]))","(array([0.0052266]), array([-0.00905789]))","(array([0.00850498]), array([-0.01473942]))","(array([0.01227705]), array([-0.02127656]))","(array([0.01650825]), array([-0.02860939]))","(array([0.02050334]), array([-0.03553301]))","(array([0.02217158]), array([-0.03842413]))","(array([0.021648]), array([-0.03751674]))"
(0.008711913964559259+0j),[-4.49404876e-15],[1.],[0.18553251],[1.],"(array([0.0423198]), array([-1.01017282e-15]))","(array([-2.58157569e-21]), array([3.66659907e-22]))","(array([0.00177206]), array([-0.00307105]))","(array([0.0052266]), array([-0.00905789]))","(array([0.00850498]), array([-0.01473942]))","(array([0.01227705]), array([-0.02127656]))","(array([0.01650825]), array([-0.02860939]))","(array([0.02050334]), array([-0.03553301]))","(array([0.02217158]), array([-0.03842413]))","(array([0.021648]), array([-0.03751674]))","(array([0.02115088]), array([-0.03665523]))"
(0.008601452032914285+0j),[-6.75253769e-15],[1.],[0.18431198],[1.],"(array([0.04169776]), array([-1.42317996e-15]))","(array([0.00177206]), array([-0.00307105]))","(array([0.0052266]), array([-0.00905789]))","(array([0.00850498]), array([-0.01473942]))","(array([0.01227705]), array([-0.02127656]))","(array([0.01650825]), array([-0.02860939]))","(array([0.02050334]), array([-0.03553301]))","(array([0.02217158]), array([-0.03842413]))","(array([0.021648]), array([-0.03751674]))","(array([0.02115088]), array([-0.03665523]))","(array([0.02084]), array([-0.03611645]))"
(0.008461395379942277+0j),[0.00066457],[1.],[0.18277051],[1.],"(array([0.04315843]), array([-0.00299613]))","(array([0.0052266]), array([-0.00905789]))","(array([0.00850498]), array([-0.01473942]))","(array([0.01227705]), array([-0.02127656]))","(array([0.01650825]), array([-0.02860939]))","(array([0.02050334]), array([-0.03553301]))","(array([0.02217158]), array([-0.03842413]))","(array([0.021648]), array([-0.03751674]))","(array([0.02115088]), array([-0.03665523]))","(array([0.02084]), array([-0.03611645]))","(array([0.02074925]), array([-0.03580929]))"
(0.008261783209643422+0j),[0.00259518],[1.],[0.18055851],[1.],"(array([0.04618979]), array([-0.0086904]))","(array([0.00850498]), array([-0.01473942]))","(array([0.01227705]), array([-0.02127656]))","(array([0.01650825]), array([-0.02860939]))","(array([0.02050334]), array([-0.03553301]))","(array([0.02217158]), array([-0.03842413]))","(array([0.021648]), array([-0.03751674]))","(array([0.02115088]), array([-0.03665523]))","(array([0.02084]), array([-0.03611645]))","(array([0.02074925]), array([-0.03580929]))","(array([0.02079116]), array([-0.03529653]))"
(0.007529011060420341+0j),[0.00566901],[1.],[0.17228765],[1.],"(array([0.0482864]), array([-0.01380777]))","(array([0.01227705]), array([-0.02127656]))","(array([0.01650825]), array([-0.02860939]))","(array([0.02050334]), array([-0.03553301]))","(array([0.02217158]), array([-0.03842413]))","(array([0.021648]), array([-0.03751674]))","(array([0.02115088]), array([-0.03665523]))","(array([0.02084]), array([-0.03611645]))","(array([0.02074925]), array([-0.03580929]))","(array([0.02079116]), array([-0.03529653]))","(array([0.02068918]), array([-0.03399099]))"
(0.006807151441184851+0j),[0.01002425],[1.],[0.16360287],[1.],"(array([0.05014683]), array([-0.01950733]))","(array([0.01650825]), array([-0.02860939]))","(array([0.02050334]), array([-0.03553301]))","(array([0.02217158]), array([-0.03842413]))","(array([0.021648]), array([-0.03751674]))","(array([0.02115088]), array([-0.03665523]))","(array([0.02084]), array([-0.03611645]))","(array([0.02074925]), array([-0.03580929]))","(array([0.02079116]), array([-0.03529653]))","(array([0.02068918]), array([-0.03399099]))","(array([0.02045924]), array([-0.03191661]))"
(0.006104564213625538+0j),[0.01577947],[1.],[0.15442019],[1.],"(array([0.05236358]), array([-0.02570024]))","(array([0.02050334]), array([-0.03553301]))","(array([0.02217158]), array([-0.03842413]))","(array([0.021648]), array([-0.03751674]))","(array([0.02115088]), array([-0.03665523]))","(array([0.02084]), array([-0.03611645]))","(array([0.02074925]), array([-0.03580929]))","(array([0.02079116]), array([-0.03529653]))","(array([0.02068918]), array([-0.03399099]))","(array([0.02045924]), array([-0.03191661]))","(array([0.02043978]), array([-0.02960208]))"
(0.00893229794605136+0j),[0.02276314],[1.],[0.18631583],[1.],"(array([0.05892335]), array([-0.03118682]))","(array([0.02217158]), array([-0.03842413]))","(array([0.021648]), array([-0.03751674]))","(array([0.02115088]), array([-0.03665523]))","(array([0.02084]), array([-0.03611645]))","(array([0.02074925]), array([-0.03580929]))","(array([0.02079116]), array([-0.03529653]))","(array([0.02068918]), array([-0.03399099]))","(array([0.02045924]), array([-0.03191661]))","(array([0.02043978]), array([-0.02960208]))","(array([0.02296627]), array([-0.03110526]))"
(0.012087993266149646+0j),[0.02999844],[1.],[0.21601272],[1.],"(array([0.06753607]), array([-0.03247463]))","(array([0.021648]), array([-0.03751674]))","(array([0.02115088]), array([-0.03665523]))","(array([0.02084]), array([-0.03611645]))","(array([0.02074925]), array([-0.03580929]))","(array([0.02079116]), array([-0.03529653]))","(array([0.02068918]), array([-0.03399099]))","(array([0.02045924]), array([-0.03191661]))","(array([0.02043978]), array([-0.02960208]))","(array([0.02296627]), array([-0.03110526]))","(array([0.02782573]), array([-0.0363189]))"
(0.015536863065076626+0j),[0.03662672],[1.],[0.24407585],[1.],"(array([0.07352482]), array([-0.03000412]))","(array([0.02115088]), array([-0.03665523]))","(array([0.02084]), array([-0.03611645]))","(array([0.02074925]), array([-0.03580929]))","(array([0.02079116]), array([-0.03529653]))","(array([0.02068918]), array([-0.03399099]))","(array([0.02045924]), array([-0.03191661]))","(array([0.02043978]), array([-0.02960208]))","(array([0.02296627]), array([-0.03110526]))","(array([0.02782573]), array([-0.0363189]))","(array([0.03243441]), array([-0.04117832]))"
(0.016574258204437548+0j),[0.04270224],[1.],[0.25104177],[1.],"(array([0.07697285]), array([-0.02771098]))","(array([0.02084]), array([-0.03611645]))","(array([0.02074925]), array([-0.03580929]))","(array([0.02079116]), array([-0.03529653]))","(array([0.02068918]), array([-0.03399099]))","(array([0.02045924]), array([-0.03191661]))","(array([0.02043978]), array([-0.02960208]))","(array([0.02296627]), array([-0.03110526]))","(array([0.02782573]), array([-0.0363189]))","(array([0.03243441]), array([-0.04117832]))","(array([0.03564614]), array([-0.04387989]))"
(0.017605897846633266+0j),[0.04834071],[1.],[0.25768389],[1.],"(array([0.07819616]), array([-0.02585153]))","(array([0.02074925]), array([-0.03580929]))","(array([0.02079116]), array([-0.03529653]))","(array([0.02068918]), array([-0.03399099]))","(array([0.02045924]), array([-0.03191661]))","(array([0.02043978]), array([-0.02960208]))","(array([0.02296627]), array([-0.03110526]))","(array([0.02782573]), array([-0.0363189]))","(array([0.03243441]), array([-0.04117832]))","(array([0.03564614]), array([-0.04387989]))","(array([0.0375568]), array([-0.04454867]))"
(0.018622280889898424+0j),[0.05361531],[1.],[0.26397078],[1.],"(array([0.07956303]), array([-0.02431401]))","(array([0.02079116]), array([-0.03529653]))","(array([0.02068918]), array([-0.03399099]))","(array([0.02045924]), array([-0.03191661]))","(array([0.02043978]), array([-0.02960208]))","(array([0.02296627]), array([-0.03110526]))","(array([0.02782573]), array([-0.0363189]))","(array([0.03243441]), array([-0.04117832]))","(array([0.03564614]), array([-0.04387989]))","(array([0.0375568]), array([-0.04454867]))","(array([0.03935098]), array([-0.04519627]))"
(0.01839832968600821+0j),[0.0585088],[1.],[0.26109503],[1.],"(array([0.07998891]), array([-0.02265519]))","(array([0.02068918]), array([-0.03399099]))","(array([0.02045924]), array([-0.03191661]))","(array([0.02043978]), array([-0.02960208]))","(array([0.02296627]), array([-0.03110526]))","(array([0.02782573]), array([-0.0363189]))","(array([0.03243441]), array([-0.04117832]))","(array([0.03564614]), array([-0.04387989]))","(array([0.0375568]), array([-0.04454867]))","(array([0.03935098]), array([-0.04519627]))","(array([0.04053553]), array([-0.04495606]))"
(0.018193436449801127+0j),[0.06287608],[1.],[0.2583869],[1.],"(array([0.07925739]), array([-0.02030555]))","(array([0.02045924]), array([-0.03191661]))","(array([0.02043978]), array([-0.02960208]))","(array([0.02296627]), array([-0.03110526]))","(array([0.02782573]), array([-0.0363189]))","(array([0.03243441]), array([-0.04117832]))","(array([0.03564614]), array([-0.04387989]))","(array([0.0375568]), array([-0.04454867]))","(array([0.03935098]), array([-0.04519627]))","(array([0.04053553]), array([-0.04495606]))","(array([0.04112524]), array([-0.04388896]))"
