Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.00025081842702930795+0j),[2.18027209e-16],[1.],[0.0316705],[1.],"(array([0.0013781]), array([5.43937938e-18]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177912]), array([-0.00308152]))"
(0.000974525250261348+0j),[-1.20744585e-15],[1.],[0.06240373],[1.],"(array([0.00409349]), array([-1.37292841e-16]))","(array([-3.13600181e-34]), array([2.8161124e-33]))","(array([1.32577115e-26]), array([-2.44946171e-28]))","(array([0.]), array([0.]))","(array([1.77010389e-35]), array([-8.840488e-36]))","(array([-1.84797797e-25]), array([6.82461572e-27]))","(array([0.]), array([0.]))","(array([-5.3544e-35]), array([-5.74573393e-37]))","(array([4.61304821e-25]), array([3.50635494e-26]))","(array([0.00177912]), array([-0.00308152]))","(array([0.00528468]), array([-0.00915333]))"
(0.002129796753751698+0j),[-8.12302047e-15],[1.],[0.09219788],[1.],"(array([0.00672723]), array([-7.53105619e-16]))","(array([-8.57653501e-25]), array([-3.94120634e-26]))","(array([-1.98779142e-25]), array([2.97440902e-25]))","(array([4.12033551e-27]), array([-2.86174182e-25]))","(array([-1.83467639e-25]), array([8.0982463e-27]))","(array([1.76429946e-26]), array([-2.2895346e-24]))","(array([-1.47215288e-27]), array([-8.58593874e-25]))","(array([4.5765524e-25]), array([3.19673968e-26]))","(array([0.00177912]), array([-0.00308152]))","(array([0.00528468]), array([-0.00915333]))","(array([0.00868481]), array([-0.01504254]))"
(0.004435829257940536+0j),[-1.35332841e-14],[1.],[0.13289735],[1.],"(array([0.0097953]), array([-1.32430476e-15]))","(array([-1.87646146e-25]), array([2.70140968e-25]))","(array([4.11406377e-26]), array([-2.25852317e-24]))","(array([-8.87406248e-26]), array([2.25679502e-23]))","(array([-4.49843141e-24]), array([1.16929256e-24]))","(array([-3.64992559e-25]), array([-1.80565515e-23]))","(array([4.54864504e-25]), array([3.95804081e-26]))","(array([0.00177912]), array([-0.00308152]))","(array([0.00528468]), array([-0.00915333]))","(array([0.00868481]), array([-0.01504254]))","(array([0.01264568]), array([-0.02190296]))"
(0.007471579538583713+0j),[-1.09076913e-14],[1.],[0.17219877],[1.],"(array([0.01327655]), array([-9.25265895e-16]))","(array([-4.68015021e-26]), array([-3.43157229e-24]))","(array([-4.97303258e-24]), array([7.25114203e-23]))","(array([-4.48981581e-24]), array([1.11362285e-23]))","(array([-5.72652712e-23]), array([-1.57782761e-23]))","(array([-1.3858538e-23]), array([-7.00032889e-23]))","(array([0.00177912]), array([-0.00308152]))","(array([0.00528468]), array([-0.00915333]))","(array([0.00868481]), array([-0.01504254]))","(array([0.01264568]), array([-0.02190296]))","(array([0.01713996]), array([-0.02968728]))"
(0.01116559793498383+0j),[-1.27354012e-14],[1.],[0.21008164],[1.],"(array([0.0166352]), array([-9.67261473e-16]))","(array([-5.7148654e-24]), array([7.34813865e-23]))","(array([1.33564148e-22]), array([2.66525144e-22]))","(array([-1.63688945e-22]), array([1.63352446e-22]))","(array([-1.34402334e-23]), array([-6.54404436e-23]))","(array([0.00177912]), array([-0.00308152]))","(array([0.00528468]), array([-0.00915333]))","(array([0.00868481]), array([-0.01504254]))","(array([0.01264568]), array([-0.02190296]))","(array([0.01713996]), array([-0.02968728]))","(array([0.02147595]), array([-0.03719743]))"
(0.011077788799279236+0j),[-9.14267022e-15],[1.],[0.20919996],[1.],"(array([0.01824289]), array([-8.13809378e-16]))","(array([1.35300787e-22]), array([2.48394211e-22]))","(array([-7.31638902e-22]), array([-5.7183186e-22]))","(array([-1.52534694e-23]), array([-5.69118281e-23]))","(array([0.00177912]), array([-0.00308152]))","(array([0.00528468]), array([-0.00915333]))","(array([0.00868481]), array([-0.01504254]))","(array([0.01264568]), array([-0.02190296]))","(array([0.01713996]), array([-0.02968728]))","(array([0.02147595]), array([-0.03719743]))","(array([0.02355147]), array([-0.04079235]))"
(0.010992687397144771+0j),[-4.29522155e-15],[1.],[0.20834442],[1.],"(array([0.01816731]), array([-3.47785557e-16]))","(array([-7.23473594e-22]), array([-5.47538025e-22]))","(array([9.50701387e-24]), array([-1.19527114e-23]))","(array([0.00177912]), array([-0.00308152]))","(array([0.00528468]), array([-0.00915333]))","(array([0.00868481]), array([-0.01504254]))","(array([0.01264568]), array([-0.02190296]))","(array([0.01713996]), array([-0.02968728]))","(array([0.02147595]), array([-0.03719743]))","(array([0.02355147]), array([-0.04079235]))","(array([0.02345389]), array([-0.04062333]))"
(0.010910207546054167+0j),[-9.35317845e-15],[1.],[0.20751424],[1.],"(array([0.01809396]), array([-8.33603311e-16]))","(array([1.76923557e-22]), array([1.85836036e-22]))","(array([0.00177912]), array([-0.00308152]))","(array([0.00528468]), array([-0.00915333]))","(array([0.00868481]), array([-0.01504254]))","(array([0.01264568]), array([-0.02190296]))","(array([0.01713996]), array([-0.02968728]))","(array([0.02147595]), array([-0.03719743]))","(array([0.02355147]), array([-0.04079235]))","(array([0.02345389]), array([-0.04062333]))","(array([0.0233592]), array([-0.04045933]))"
(0.011135365235786197+0j),[-8.03231356e-15],[1.],[0.20957409],[1.],"(array([0.01814748]), array([-7.75872512e-16]))","(array([0.00177912]), array([-0.00308152]))","(array([0.00528468]), array([-0.00915333]))","(array([0.00868481]), array([-0.01504254]))","(array([0.01264568]), array([-0.02190296]))","(array([0.01713996]), array([-0.02968728]))","(array([0.02147595]), array([-0.03719743]))","(array([0.02355147]), array([-0.04079235]))","(array([0.02345389]), array([-0.04062333]))","(array([0.0233592]), array([-0.04045933]))","(array([0.0234283]), array([-0.04057901]))"
