Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002512383425882003+0j),[2.81559729e-17],[1.],[0.03169699],[1.],"(array([0.00079598]), array([-4.56228118e-18]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177986]), array([-0.00308281]))"
(0.0009786113611002852+0j),[3.68601953e-16],[1.],[0.06253435],[1.],"(array([0.00236634]), array([-1.36388911e-16]))","(array([9.53400285e-36]), array([2.37955317e-34]))","(array([1.45262594e-26]), array([-1.43248167e-27]))","(array([6.07839142e-35]), array([-6.85390239e-35]))","(array([-2.2320407e-40]), array([2.82914659e-41]))","(array([-1.19532941e-56]), array([8.94629357e-56]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177986]), array([-0.00308281]))","(array([0.00529129]), array([-0.00916478]))"
(0.002144053370542882+0j),[-1.05803304e-14],[1.],[0.09250555],[1.],"(array([0.00389335]), array([-4.90756134e-16]))","(array([1.43972636e-26]), array([-1.50884956e-27]))","(array([1.65031037e-28]), array([5.17941487e-31]))","(array([1.41641963e-27]), array([-9.61204539e-26]))","(array([1.30718661e-28]), array([-3.60459396e-26]))","(array([2.89118608e-28]), array([4.80600288e-26]))","(array([3.02574023e-28]), array([4.80610477e-26]))","(array([2.16916679e-27]), array([9.61405967e-26]))","(array([0.00177986]), array([-0.00308281]))","(array([0.00529129]), array([-0.00916478]))","(array([0.00870579]), array([-0.01507887]))"
(0.0044735448779158185+0j),[-9.85810278e-15],[1.],[0.13345947],[1.],"(array([0.0056748]), array([-6.91777685e-16]))","(array([-6.02468227e-26]), array([1.87862022e-25]))","(array([4.6170997e-25]), array([-6.49088896e-24]))","(array([-7.08555344e-25]), array([-1.34922029e-24]))","(array([-6.11031491e-24]), array([2.23761373e-24]))","(array([-4.08056298e-24]), array([5.06897359e-24]))","(array([-2.26445582e-27]), array([2.381765e-26]))","(array([0.00177986]), array([-0.00308281]))","(array([0.00529129]), array([-0.00916478]))","(array([0.00870579]), array([-0.01507887]))","(array([0.01268924]), array([-0.02197841]))"
(0.0075509552259615045+0j),[-8.58537353e-15],[1.],[0.17310652],[1.],"(array([0.00769894]), array([-3.63659624e-16]))","(array([-4.91859855e-25]), array([-1.94347827e-24]))","(array([-8.51281225e-25]), array([-2.26718757e-23]))","(array([-1.56205477e-23]), array([6.57151542e-24]))","(array([5.63071272e-24]), array([1.5967187e-23]))","(array([-1.08058126e-25]), array([-2.82393011e-25]))","(array([0.00177986]), array([-0.00308281]))","(array([0.00529129]), array([-0.00916478]))","(array([0.00870579]), array([-0.01507887]))","(array([0.01268924]), array([-0.02197841]))","(array([0.01721535]), array([-0.02981785]))"
(0.011309229654589659+0j),[-6.61929681e-15],[1.],[0.21141849],[1.],"(array([0.0096567]), array([-3.72187661e-16]))","(array([-1.50212699e-24]), array([-2.29481421e-23]))","(array([-2.4670418e-23]), array([2.92852003e-24]))","(array([6.40780477e-24]), array([4.20816855e-23]))","(array([-3.93106912e-23]), array([-1.36062976e-22]))","(array([0.00177986]), array([-0.00308281]))","(array([0.00529129]), array([-0.00916478]))","(array([0.00870579]), array([-0.01507887]))","(array([0.01268924]), array([-0.02197841]))","(array([0.01721535]), array([-0.02981785]))","(array([0.02159304]), array([-0.03740025]))"
(0.011273055110272013+0j),[-5.63106853e-15],[1.],[0.21102479],[1.],"(array([0.01060752]), array([-2.89308666e-16]))","(array([-2.47807319e-23]), array([2.57168992e-24]))","(array([-1.91877462e-22]), array([2.12337395e-22]))","(array([-3.81511054e-23]), array([-1.56837828e-22]))","(array([0.00177986]), array([-0.00308281]))","(array([0.00529129]), array([-0.00916478]))","(array([0.00870579]), array([-0.01507887]))","(array([0.01268924]), array([-0.02197841]))","(array([0.01721535]), array([-0.02981785]))","(array([0.02159304]), array([-0.03740025]))","(array([0.02371913]), array([-0.04108273]))"
(0.011237740696175367+0j),[-6.66093492e-15],[1.],[0.21064175],[1.],"(array([0.01058801]), array([-2.57311703e-16]))","(array([-1.95706465e-22]), array([2.15057698e-22]))","(array([2.29088908e-23]), array([-1.54154733e-22]))","(array([0.00177986]), array([-0.00308281]))","(array([0.00529129]), array([-0.00916478]))","(array([0.00870579]), array([-0.01507887]))","(array([0.01268924]), array([-0.02197841]))","(array([0.01721535]), array([-0.02981785]))","(array([0.02159304]), array([-0.03740025]))","(array([0.02371913]), array([-0.04108273]))","(array([0.02367551]), array([-0.04100719]))"
(0.011203269293846716+0j),[-1.39643107e-14],[1.],[0.21026909],[1.],"(array([0.01056904]), array([-6.48885333e-16]))","(array([2.01757537e-23]), array([-1.836709e-22]))","(array([0.00177986]), array([-0.00308281]))","(array([0.00529129]), array([-0.00916478]))","(array([0.00870579]), array([-0.01507887]))","(array([0.01268924]), array([-0.02197841]))","(array([0.01721535]), array([-0.02981785]))","(array([0.02159304]), array([-0.03740025]))","(array([0.02371913]), array([-0.04108273]))","(array([0.02367551]), array([-0.04100719]))","(array([0.02363308]), array([-0.0409337]))"
(0.011479670487021618+0j),[-1.56402431e-14],[1.],[0.21277246],[1.],"(array([0.01062255]), array([-7.89366247e-16]))","(array([0.00177986]), array([-0.00308281]))","(array([0.00529129]), array([-0.00916478]))","(array([0.00870579]), array([-0.01507887]))","(array([0.01268924]), array([-0.02197841]))","(array([0.01721535]), array([-0.02981785]))","(array([0.02159304]), array([-0.03740025]))","(array([0.02371913]), array([-0.04108273]))","(array([0.02367551]), array([-0.04100719]))","(array([0.02363308]), array([-0.0409337]))","(array([0.02375275]), array([-0.04114097]))"
