Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002472717422194625+0j),[0.00177066],[1.],[0.03139593],[1.],"(array([0.00354564]), array([-6.6840321e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177282]), array([-0.00307061]))"
(0.0009396679993505042+0j),[-0.00319293],[1.],[0.06119494],[1.],"(array([0.01044669]), array([0.00038937]))","(array([8.27193713e-32]), array([-1.17105128e-30]))","(array([5.47185006e-37]), array([-1.21368123e-37]))","(array([5.15834966e-34]), array([8.2335264e-35]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([-2.130271e-34]), array([8.05612061e-34]))","(array([1.3903523e-37]), array([-1.55063463e-38]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00556055]), array([-0.00885242]))"
(0.0020100644501451033+0j),[0.00442202],[1.],[0.08946293],[1.],"(array([0.01699357]), array([-0.00070212]))","(array([-1.10235102e-25]), array([-6.12982392e-27]))","(array([3.94139163e-26]), array([-3.5763361e-24]))","(array([-1.09622429e-23]), array([2.73242247e-24]))","(array([-6.77488483e-25]), array([-1.42745624e-23]))","(array([7.5562613e-25]), array([3.60422769e-24]))","(array([3.57002472e-24]), array([1.3635609e-25]))","(array([3.721748e-27]), array([6.79692326e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00556055]), array([-0.00885242]))","(array([0.00788873]), array([-0.01506792]))"
(0.004123293570430396+0j),[0.00496557],[1.],[0.12804743],[1.],"(array([0.02452944]), array([0.0009724]))","(array([-3.94338055e-25]), array([-3.84073021e-24]))","(array([-1.08081416e-23]), array([2.14482597e-24]))","(array([-6.03957109e-25]), array([-1.38164444e-23]))","(array([6.22313667e-25]), array([3.16089804e-24]))","(array([4.27082194e-24]), array([2.73165778e-23]))","(array([2.92957182e-25]), array([2.03139192e-25]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00556055]), array([-0.00885242]))","(array([0.00788873]), array([-0.01506792]))","(array([0.01310684]), array([-0.02075692]))"
(0.006824071286032435+0j),[-0.03164995],[1.],[0.16153298],[1.],"(array([0.0329913]), array([0.00109192]))","(array([-1.05512031e-23]), array([5.82907223e-24]))","(array([-1.0125548e-23]), array([6.40339888e-23]))","(array([-1.93136885e-23]), array([-5.36807302e-25]))","(array([3.61021662e-24]), array([2.73809698e-23]))","(array([1.70575004e-25]), array([-6.39558568e-25]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00556055]), array([-0.00885242]))","(array([0.00788873]), array([-0.01506792]))","(array([0.01310684]), array([-0.02075692]))","(array([0.01744129]), array([-0.02802534]))"
(0.009950136964687993+0j),[-0.00209247],[1.],[0.19839156],[1.],"(array([0.04032667]), array([-0.00695979]))","(array([2.43859102e-22]), array([7.56202559e-23]))","(array([3.275541e-22]), array([3.9546837e-22]))","(array([7.24476306e-22]), array([-5.26435642e-22]))","(array([-1.08252356e-22]), array([-4.60246622e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00556055]), array([-0.00885242]))","(array([0.00788873]), array([-0.01506792]))","(array([0.01310684]), array([-0.02075692]))","(array([0.01744129]), array([-0.02802534]))","(array([0.01413598]), array([-0.03840382]))"
(0.009485567376204143+0j),[-0.00466907],[1.],[0.19361583],[1.],"(array([0.04420169]), array([-0.00046013]))","(array([2.7773325e-22]), array([4.04978654e-22]))","(array([-1.23660239e-21]), array([-1.80901467e-22]))","(array([-6.2394766e-23]), array([-1.08480615e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00556055]), array([-0.00885242]))","(array([0.00788873]), array([-0.01506792]))","(array([0.01310684]), array([-0.02075692]))","(array([0.01744129]), array([-0.02802534]))","(array([0.01413598]), array([-0.03840382]))","(array([0.02170236]), array([-0.03850985]))"
(0.009054111778200664+0j),[0.01213592],[1.],[0.18879004],[1.],"(array([0.04315205]), array([-0.00102672]))","(array([-1.21710723e-21]), array([-1.27742924e-22]))","(array([-7.01827688e-21]), array([-1.53847912e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00556055]), array([-0.00885242]))","(array([0.00788873]), array([-0.01506792]))","(array([0.01310684]), array([-0.02075692]))","(array([0.01744129]), array([-0.02802534]))","(array([0.01413598]), array([-0.03840382]))","(array([0.02170236]), array([-0.03850985]))","(array([0.02068686]), array([-0.03788413]))"
(0.008652443338041788+0j),[0.05854874],[1.],[0.17539133],[1.],"(array([0.04209136]), array([0.00266867]))","(array([-5.93404872e-21]), array([8.54451185e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00556055]), array([-0.00885242]))","(array([0.00788873]), array([-0.01506792]))","(array([0.01310684]), array([-0.02075692]))","(array([0.01744129]), array([-0.02802534]))","(array([0.01413598]), array([-0.03840382]))","(array([0.02170236]), array([-0.03850985]))","(array([0.02068686]), array([-0.03788413]))","(array([0.02335682]), array([-0.03511785]))"
(0.008508605419541414+0j),[0.06223492],[1.],[0.17243715],[1.],"(array([0.03946787]), array([0.01287479]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00556055]), array([-0.00885242]))","(array([0.00788873]), array([-0.01506792]))","(array([0.01310684]), array([-0.02075692]))","(array([0.01744129]), array([-0.02802534]))","(array([0.01413598]), array([-0.03840382]))","(array([0.02170236]), array([-0.03850985]))","(array([0.02068686]), array([-0.03788413]))","(array([0.02335682]), array([-0.03511785]))","(array([0.03088383]), array([-0.02774278]))"
