Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002472717422194627+0j),[-0.0037315],[1.],[0.03122364],[1.],"(array([0.00354564]), array([-6.6840321e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177282]), array([-0.00307061]))"
(0.000937093394865989+0j),[0.00416836],[1.],[0.06105212],[1.],"(array([0.01040881]), array([-0.00082055]))","(array([9.07883886e-32]), array([-2.79139657e-31]))","(array([-3.36545556e-36]), array([2.47388515e-37]))","(array([2.97941592e-32]), array([-1.74069687e-33]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([3.85831585e-34]), array([1.38533822e-33]))","(array([6.38758543e-38]), array([2.90125297e-38]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00449379]), array([-0.00942457]))"
(0.002005605936015368+0j),[0.02232346],[1.],[0.08664338],[1.],"(array([0.01696219]), array([0.00091662]))","(array([5.06810714e-24]), array([-3.91839809e-24]))","(array([4.73220148e-24]), array([-1.05356462e-23]))","(array([5.33062522e-24]), array([-5.27806729e-26]))","(array([-3.00199452e-24]), array([4.0306268e-24]))","(array([3.09092097e-24]), array([-3.0073824e-24]))","(array([-1.63444524e-24]), array([-6.97049682e-25]))","(array([5.03050178e-27]), array([5.67095185e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00449379]), array([-0.00942457]))","(array([0.00927491]), array([-0.01423138]))"
(0.004061260955560737+0j),[0.04643963],[1.],[0.11839828],[1.],"(array([0.02390967]), array([0.00490891]))","(array([1.35254487e-24]), array([-2.87176299e-23]))","(array([4.29627646e-24]), array([-6.68616918e-24]))","(array([-6.0965926e-24]), array([-5.35938125e-23]))","(array([2.77371359e-24]), array([8.11549648e-23]))","(array([-2.09966968e-23]), array([-5.34206005e-23]))","(array([1.7296134e-26]), array([6.59608873e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00449379]), array([-0.00942457]))","(array([0.00927491]), array([-0.01423138]))","(array([0.01620607]), array([-0.01825193]))"
(0.006569572755379864+0j),[0.09650726],[1.],[0.12952758],[1.],"(array([0.03087073]), array([0.01021203]))","(array([2.80202655e-23]), array([2.14099203e-23]))","(array([2.20481102e-24]), array([6.26574327e-23]))","(array([-8.42461276e-25]), array([3.23709164e-23]))","(array([-4.29261527e-23]), array([-5.64715368e-23]))","(array([2.84584108e-25]), array([-1.15860885e-24]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00449379]), array([-0.00942457]))","(array([0.00927491]), array([-0.01423138]))","(array([0.01620607]), array([-0.01825193]))","(array([0.02427924]), array([-0.02162882]))"
(0.009062003698950435+0j),[0.078695],[1.],[0.17230833],[1.],"(array([0.03329339]), array([0.02122185]))","(array([-3.85595831e-25]), array([3.20044413e-23]))","(array([4.32620371e-22]), array([-2.24653576e-22]))","(array([-1.13990683e-24]), array([-2.01631205e-24]))","(array([1.77994596e-21]), array([2.50027902e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00449379]), array([-0.00942457]))","(array([0.00927491]), array([-0.01423138]))","(array([0.01620607]), array([-0.01825193]))","(array([0.02427924]), array([-0.02162882]))","(array([0.03502535]), array([-0.01822199]))"
(0.008618775974002593+0j),[0.0926944],[1.],[0.15975787],[1.],"(array([0.03846706]), array([0.01730492]))","(array([3.90872655e-22]), array([-1.99591316e-22]))","(array([1.0506359e-21]), array([1.15665918e-21]))","(array([4.40953438e-21]), array([-9.84061323e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00449379]), array([-0.00942457]))","(array([0.00927491]), array([-0.01423138]))","(array([0.01620607]), array([-0.01825193]))","(array([0.02427924]), array([-0.02162882]))","(array([0.03502535]), array([-0.01822199]))","(array([0.03422003]), array([-0.02466099]))"
(0.008187353746373749+0j),[0.076376],[1.],[0.16298366],[1.],"(array([0.03570776]), array([0.02038337]))","(array([1.06911279e-21]), array([1.07332444e-21]))","(array([3.98849908e-21]), array([-3.01374212e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00449379]), array([-0.00942457]))","(array([0.00927491]), array([-0.01423138]))","(array([0.01620607]), array([-0.01825193]))","(array([0.02427924]), array([-0.02162882]))","(array([0.03502535]), array([-0.01822199]))","(array([0.03422003]), array([-0.02466099]))","(array([0.03550639]), array([-0.02073214]))"
(0.007805644914948165+0j),[0.02467312],[1.],[0.17398055],[1.],"(array([0.03641759]), array([0.01679498]))","(array([3.99636257e-21]), array([-3.13144833e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00449379]), array([-0.00942457]))","(array([0.00927491]), array([-0.01423138]))","(array([0.01620607]), array([-0.01825193]))","(array([0.02427924]), array([-0.02162882]))","(array([0.03502535]), array([-0.01822199]))","(array([0.03422003]), array([-0.02466099]))","(array([0.03550639]), array([-0.02073214]))","(array([0.03275367]), array([-0.02314107]))"
(0.007738285106661567+0j),[-0.00110413],[1.],[0.17492261],[1.],"(array([0.03915915]), array([0.00542559]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00449379]), array([-0.00942457]))","(array([0.00927491]), array([-0.01423138]))","(array([0.01620607]), array([-0.01825193]))","(array([0.02427924]), array([-0.02162882]))","(array([0.03502535]), array([-0.01822199]))","(array([0.03422003]), array([-0.02466099]))","(array([0.03550639]), array([-0.02073214]))","(array([0.03275367]), array([-0.02314107]))","(array([0.02427827]), array([-0.03120003]))"
