Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002472717422194626+0j),[-0.0070794],[1.],[0.03063857],[1.],"(array([0.00354564]), array([-6.6840321e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177282]), array([-0.00307061]))"
(0.0009283505356741678+0j),[-0.00255771],[1.],[0.06085467],[1.],"(array([0.01028018]), array([-0.00155675]))","(array([-6.6874575e-32]), array([-1.53870704e-32]))","(array([-7.00020814e-38]), array([-2.84041904e-39]))","(array([-1.19555596e-34]), array([-8.24285888e-36]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([1.57728165e-34]), array([8.64906547e-34]))","(array([6.75195496e-25]), array([-3.82184736e-29]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0037919]), array([-0.00968127]))"
(0.001994762224076802+0j),[-0.0424451],[1.],[0.07848973],[1.],"(array([0.01691884]), array([-0.00056244]))","(array([-1.05923718e-23]), array([6.7919219e-24]))","(array([1.74118453e-24]), array([1.1439821e-25]))","(array([1.43914036e-25]), array([3.48900053e-24]))","(array([-8.29650513e-30]), array([-3.78184596e-32]))","(array([4.31061034e-25]), array([-3.47005039e-24]))","(array([-1.58886009e-25]), array([-3.48673986e-24]))","(array([6.41950222e-25]), array([5.40824004e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0037919]), array([-0.00968127]))","(array([0.00797233]), array([-0.01493336]))"
(0.0038837226890753146+0j),[-0.01793915],[1.],[0.12308013],[1.],"(array([0.02211736]), array([-0.00933363]))","(array([1.52564326e-24]), array([-6.49329201e-25]))","(array([-2.6532094e-23]), array([-6.40408001e-24]))","(array([-1.46701315e-23]), array([-2.57262991e-23]))","(array([6.99446302e-25]), array([-3.11714434e-24]))","(array([-1.41897612e-25]), array([-4.19952571e-24]))","(array([5.71626281e-25]), array([1.43722326e-25]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0037919]), array([-0.00968127]))","(array([0.00797233]), array([-0.01493336]))","(array([0.00297552]), array([-0.02382101]))"
(0.006505689708892237+0j),[0.0346327],[1.],[0.15697169],[1.],"(array([0.03190163]), array([-0.0039448]))","(array([-2.61865181e-23]), array([-1.02667456e-24]))","(array([-1.50051081e-23]), array([-3.35800982e-23]))","(array([-9.47018672e-24]), array([-8.90234346e-23]))","(array([-2.63618258e-23]), array([4.14763453e-22]))","(array([-1.70473458e-25]), array([-8.12868967e-25]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0037919]), array([-0.00968127]))","(array([0.00797233]), array([-0.01493336]))","(array([0.00297552]), array([-0.02382101]))","(array([0.01253452]), array([-0.02960002]))"
(0.009568991163625444+0j),[0.00815904],[1.],[0.19443699],[1.],"(array([0.039327]), array([0.00761569]))","(array([-4.62395542e-22]), array([-9.42985127e-22]))","(array([6.54430003e-23]), array([-4.12173642e-22]))","(array([6.65565077e-23]), array([3.11461729e-22]))","(array([-7.33899451e-25]), array([1.03877998e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0037919]), array([-0.00968127]))","(array([0.00797233]), array([-0.01493336]))","(array([0.00297552]), array([-0.02382101]))","(array([0.01253452]), array([-0.02960002]))","(array([0.02625889]), array([-0.03025033]))"
(0.009131499038352373+0j),[0.03076303],[1.],[0.18755941],[1.],"(array([0.04333252]), array([0.00179416]))","(array([8.7031979e-23]), array([-6.22137519e-22]))","(array([6.24163635e-22]), array([-2.1891089e-21]))","(array([9.66812629e-23]), array([-2.04919728e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0037919]), array([-0.00968127]))","(array([0.00797233]), array([-0.01493336]))","(array([0.00297552]), array([-0.02382101]))","(array([0.01253452]), array([-0.02960002]))","(array([0.02625889]), array([-0.03025033]))","(array([0.02322005]), array([-0.03662998]))"
(0.00871929931178019+0j),[0.04216808],[1.],[0.18084007],[1.],"(array([0.04182066]), array([0.00676475]))","(array([7.3417369e-22]), array([-2.25578458e-21]))","(array([5.62632294e-21]), array([-5.99443005e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0037919]), array([-0.00968127]))","(array([0.00797233]), array([-0.01493336]))","(array([0.00297552]), array([-0.02382101]))","(array([0.01253452]), array([-0.02960002]))","(array([0.02625889]), array([-0.03025033]))","(array([0.02322005]), array([-0.03662998]))","(array([0.02676877]), array([-0.03283538]))"
(0.008330337269376598+0j),[0.02012731],[1.],[0.18035421],[1.],"(array([0.04034357]), array([0.0092727]))","(array([5.77515134e-21]), array([-6.48914071e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0037919]), array([-0.00968127]))","(array([0.00797233]), array([-0.01493336]))","(array([0.00297552]), array([-0.02382101]))","(array([0.01253452]), array([-0.02960002]))","(array([0.02625889]), array([-0.03025033]))","(array([0.02322005]), array([-0.03662998]))","(array([0.02676877]), array([-0.03283538]))","(array([0.02820218]), array([-0.0303022]))"
(0.008236809839813172+0j),[-0.02476359],[1.],[0.17870591],[1.],"(array([0.04055976]), array([0.00442597]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0037919]), array([-0.00968127]))","(array([0.00797233]), array([-0.01493336]))","(array([0.00297552]), array([-0.02382101]))","(array([0.01253452]), array([-0.02960002]))","(array([0.02625889]), array([-0.03025033]))","(array([0.02322005]), array([-0.03662998]))","(array([0.02676877]), array([-0.03283538]))","(array([0.02820218]), array([-0.0303022]))","(array([0.02411288]), array([-0.0329128]))"
