Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.000249771092031489+0j),[4.91297701e-17],[1.],[0.03160432],[1.],"(array([0.00224808]), array([-1.6938981e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177726]), array([-0.00307831]))"
(0.0009643776420213869+0j),[3.26105307e-16],[1.],[0.06207817],[1.],"(array([0.0066638]), array([4.10975373e-17]))","(array([-2.75487566e-31]), array([6.63907654e-31]))","(array([7.50201981e-36]), array([1.54490716e-36]))","(array([-1.52596164e-30]), array([3.81752066e-46]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177726]), array([-0.00307831]))","(array([0.00526819]), array([-0.00912478]))"
(0.0020945643854652085+0j),[-1.4331619e-15],[1.],[0.09143308],[1.],"(array([0.01091947]), array([-2.86220817e-16]))","(array([5.34452887e-24]), array([7.75278353e-25]))","(array([-8.52285125e-24]), array([6.42667406e-25]))","(array([5.38240745e-25]), array([-1.79322453e-24]))","(array([-1.2790299e-24]), array([-8.36722561e-25]))","(array([1.0751241e-25]), array([-3.26981857e-25]))","(array([-7.92075176e-26]), array([-7.17833957e-24]))","(array([-1.33398237e-27]), array([-2.23023762e-26]))","(array([0.00177726]), array([-0.00307831]))","(array([0.00526819]), array([-0.00912478]))","(array([0.0086326]), array([-0.0149521]))"
(0.004343018142092002+0j),[-8.74434106e-15],[1.],[0.13150374],[1.],"(array([0.01585886]), array([-1.23400026e-15]))","(array([-8.44632652e-24]), array([6.49248509e-25]))","(array([9.72960037e-25]), array([-1.84404386e-24]))","(array([-1.15946454e-24]), array([2.67286686e-23]))","(array([-2.37551591e-23]), array([3.11685304e-23]))","(array([1.64531827e-23]), array([-1.84572469e-23]))","(array([1.09203573e-23]), array([1.93261183e-23]))","(array([0.00177726]), array([-0.00307831]))","(array([0.00526819]), array([-0.00912478]))","(array([0.0086326]), array([-0.0149521]))","(array([0.01253753]), array([-0.02171564]))"
(0.007277100403557067+0j),[-9.02101978e-15],[1.],[0.1699539],[1.],"(array([0.02144436]), array([-1.21770442e-15]))","(array([-3.43039271e-24]), array([-1.43164888e-23]))","(array([-2.50454266e-24]), array([2.60845515e-22]))","(array([-5.0422576e-23]), array([3.61927179e-22]))","(array([-5.69976491e-23]), array([-1.97687537e-23]))","(array([1.07193078e-23]), array([1.94808625e-23]))","(array([0.00177726]), array([-0.00307831]))","(array([0.00526819]), array([-0.00912478]))","(array([0.0086326]), array([-0.0149521]))","(array([0.01253753]), array([-0.02171564]))","(array([0.01695325]), array([-0.0293639]))"
(0.010815262645956608+0j),[-6.42769075e-15],[1.],[0.20678385],[1.],"(array([0.02679925]), array([-1.07452093e-15]))","(array([-3.7647571e-24]), array([2.50344265e-22]))","(array([-2.39113644e-22]), array([8.19422927e-22]))","(array([-3.28326127e-22]), array([-1.64214432e-22]))","(array([1.13900214e-23]), array([3.06230414e-23]))","(array([0.00177726]), array([-0.00307831]))","(array([0.00526819]), array([-0.00912478]))","(array([0.0086326]), array([-0.0149521]))","(array([0.01253753]), array([-0.02171564]))","(array([0.01695325]), array([-0.0293639]))","(array([0.02118667]), array([-0.03669638]))"
(0.010604822923945378+0j),[-7.00491725e-15],[1.],[0.20471141],[1.],"(array([0.02926797]), array([-8.93692014e-16]))","(array([-9.35783747e-23]), array([7.40361721e-22]))","(array([-1.59564902e-21]), array([-1.96639062e-22]))","(array([2.10712929e-23]), array([5.62682669e-23]))","(array([0.00177726]), array([-0.00307831]))","(array([0.00526819]), array([-0.00912478]))","(array([0.0086326]), array([-0.0149521]))","(array([0.01253753]), array([-0.02171564]))","(array([0.01695325]), array([-0.0293639]))","(array([0.02118667]), array([-0.03669638]))","(array([0.02313836]), array([-0.04007681]))"
(0.010403540450936452+0j),[-6.93270544e-15],[1.],[0.20271325],[1.],"(array([0.02897844]), array([-9.02580111e-16]))","(array([-1.53412769e-21]), array([-3.8169183e-23]))","(array([-1.34439651e-21]), array([3.83466496e-22]))","(array([0.00177726]), array([-0.00307831]))","(array([0.00526819]), array([-0.00912478]))","(array([0.0086326]), array([-0.0149521]))","(array([0.01253753]), array([-0.02171564]))","(array([0.01695325]), array([-0.0293639]))","(array([0.02118667]), array([-0.03669638]))","(array([0.02313836]), array([-0.04007681]))","(array([0.02290947]), array([-0.03968037]))"
(0.010210976546511631+0j),[-1.39083033e-14],[1.],[0.20078667],[1.],"(array([0.02869929]), array([-1.9175525e-15]))","(array([-1.30276105e-21]), array([5.90920031e-22]))","(array([0.00177726]), array([-0.00307831]))","(array([0.00526819]), array([-0.00912478]))","(array([0.0086326]), array([-0.0149521]))","(array([0.01253753]), array([-0.02171564]))","(array([0.01695325]), array([-0.0293639]))","(array([0.02118667]), array([-0.03669638]))","(array([0.02313836]), array([-0.04007681]))","(array([0.02290947]), array([-0.03968037]))","(array([0.02268878]), array([-0.03929812]))"
(0.010319796290689505+0j),[-6.14551297e-15],[1.],[0.20179304],[1.],"(array([0.02863386]), array([-8.33548477e-16]))","(array([0.00177726]), array([-0.00307831]))","(array([0.00526819]), array([-0.00912478]))","(array([0.0086326]), array([-0.0149521]))","(array([0.01253753]), array([-0.02171564]))","(array([0.01695325]), array([-0.0293639]))","(array([0.02118667]), array([-0.03669638]))","(array([0.02313836]), array([-0.04007681]))","(array([0.02290947]), array([-0.03968037]))","(array([0.02268878]), array([-0.03929812]))","(array([0.02263706]), array([-0.03920853]))"
