Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002506086797346525+0j),[1.8278567e-16],[1.],[0.03165726],[1.],"(array([0.00159096]), array([1.73517927e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177875]), array([-0.00308088]))"
(0.000972488008314723+0j),[4.47227029e-16],[1.],[0.06233851],[1.],"(array([0.00472381]), array([2.62169183e-17]))","(array([-6.58506819e-25]), array([9.4619296e-25]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177875]), array([-0.00308088]))","(array([0.00528138]), array([-0.00914761]))"
(0.0021227036657713583+0j),[1.9588723e-16],[1.],[0.09204442],[1.],"(array([0.00775857]), array([1.32065952e-16]))","(array([-7.60977777e-25]), array([1.52033274e-24]))","(array([7.72835249e-25]), array([-4.91697352e-25]))","(array([1.07327214e-24]), array([6.52274415e-26]))","(array([-3.15710642e-25]), array([3.55196265e-25]))","(array([-1.49833537e-24]), array([1.05123599e-24]))","(array([-1.41383456e-24]), array([1.93598459e-24]))","(array([1.32490003e-27]), array([-2.79679109e-26]))","(array([0.00177875]), array([-0.00308088]))","(array([0.00528138]), array([-0.00914761]))","(array([0.00867434]), array([-0.0150244]))"
(0.0044170989010214445+0j),[-2.56065568e-15],[1.],[0.13261729],[1.],"(array([0.01129122]), array([-2.58713998e-16]))","(array([-3.97694403e-25]), array([8.96787156e-24]))","(array([9.16475539e-24]), array([2.76483923e-23]))","(array([-3.37804794e-25]), array([-2.94482674e-25]))","(array([-1.59427136e-24]), array([1.82319068e-23]))","(array([-4.99470601e-24]), array([3.07659465e-23]))","(array([4.11748135e-27]), array([6.26327325e-26]))","(array([0.00177875]), array([-0.00308088]))","(array([0.00528138]), array([-0.00914761]))","(array([0.00867434]), array([-0.0150244]))","(array([0.01262396]), array([-0.02186535]))"
(0.007432233840087028+0j),[5.25036639e-15],[1.],[0.17174701],[1.],"(array([0.01529687]), array([5.01041073e-16]))","(array([-1.1890235e-24]), array([1.49649519e-23]))","(array([7.72134139e-26]), array([-1.29583688e-23]))","(array([1.08452622e-22]), array([-1.13597165e-22]))","(array([9.30988374e-23]), array([-2.68827049e-24]))","(array([7.64648318e-26]), array([2.50783072e-25]))","(array([0.00177875]), array([-0.00308088]))","(array([0.00528138]), array([-0.00914761]))","(array([0.00867434]), array([-0.0150244]))","(array([0.01262396]), array([-0.02186535]))","(array([0.01710242]), array([-0.02962225]))"
(0.011094538974743792+0j),[4.52115491e-15],[1.],[0.20941703],[1.],"(array([0.01915657]), array([4.71146515e-16]))","(array([1.16886603e-24]), array([-9.91635764e-24]))","(array([-1.14259227e-22]), array([-1.30150598e-22]))","(array([2.33855232e-22]), array([1.09919869e-23]))","(array([-2.28304768e-24]), array([-4.02683599e-24]))","(array([0.00177875]), array([-0.00308088]))","(array([0.00528138]), array([-0.00914761]))","(array([0.00867434]), array([-0.0150244]))","(array([0.01262396]), array([-0.02186535]))","(array([0.01710242]), array([-0.02962225]))","(array([0.0214177]), array([-0.03709654]))"
(0.010981474621391218+0j),[1.37031891e-15],[1.],[0.20829389],[1.],"(array([0.02099056]), array([1.82626959e-16]))","(array([-9.08526202e-23]), array([-8.25828638e-23]))","(array([2.03811446e-24]), array([4.07268977e-23]))","(array([-5.32896363e-23]), array([4.96355157e-24]))","(array([0.00177875]), array([-0.00308088]))","(array([0.00528138]), array([-0.00914761]))","(array([0.00867434]), array([-0.0150244]))","(array([0.01262396]), array([-0.02186535]))","(array([0.01710242]), array([-0.02962225]))","(array([0.0214177]), array([-0.03709654]))","(array([0.02346816]), array([-0.04064805]))"
(0.010872204217966941+0j),[3.72824142e-15],[1.],[0.20720544],[1.],"(array([0.02087943]), array([3.93477886e-16]))","(array([-1.57033343e-23]), array([4.57823872e-23]))","(array([8.93733028e-22]), array([-1.98783157e-23]))","(array([0.00177875]), array([-0.00308088]))","(array([0.00528138]), array([-0.00914761]))","(array([0.00867434]), array([-0.0150244]))","(array([0.01262396]), array([-0.02186535]))","(array([0.01710242]), array([-0.02962225]))","(array([0.0214177]), array([-0.03709654]))","(array([0.02346816]), array([-0.04064805]))","(array([0.02334391]), array([-0.04043284]))"
(0.010766592835533094+0j),[1.73272453e-15],[1.],[0.20615061],[1.],"(array([0.02077173]), array([2.47341248e-16]))","(array([9.5900285e-22]), array([4.59273156e-23]))","(array([0.00177875]), array([-0.00308088]))","(array([0.00528138]), array([-0.00914761]))","(array([0.00867434]), array([-0.0150244]))","(array([0.01262396]), array([-0.02186535]))","(array([0.01710242]), array([-0.02962225]))","(array([0.0214177]), array([-0.03709654]))","(array([0.02346816]), array([-0.04064805]))","(array([0.02334391]), array([-0.04043284]))","(array([0.0232235]), array([-0.04022428]))"
(0.010967166672914754+0j),[2.94734988e-15],[1.],[0.20799351],[1.],"(array([0.02081135]), array([1.60867816e-16]))","(array([0.00177875]), array([-0.00308088]))","(array([0.00528138]), array([-0.00914761]))","(array([0.00867434]), array([-0.0150244]))","(array([0.01262396]), array([-0.02186535]))","(array([0.01710242]), array([-0.02962225]))","(array([0.0214177]), array([-0.03709654]))","(array([0.02346816]), array([-0.04064805]))","(array([0.02334391]), array([-0.04043284]))","(array([0.0232235]), array([-0.04022428]))","(array([0.0232678]), array([-0.04030101]))"
