Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002472717422194626+0j),[-0.00270387],[1.],[0.03132936],[1.],"(array([0.00354564]), array([-6.6840321e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177282]), array([-0.00307061]))"
(0.0009386732079074793+0j),[-0.01078254],[1.],[0.06028914],[1.],"(array([0.01043206]), array([-0.00059458]))","(array([1.97248868e-33]), array([1.85900143e-32]))","(array([1.22932601e-30]), array([-2.23253088e-32]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([9.29924598e-35]), array([5.87078661e-34]))","(array([9.97482659e-25]), array([2.49606223e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00470111]), array([-0.00933172]))"
(0.0019956308196019596+0j),[-0.00565885],[1.],[0.08907107],[1.],"(array([0.01679443]), array([-0.00237107]))","(array([7.02292222e-24]), array([1.23559204e-24]))","(array([-1.77634096e-24]), array([-3.56850044e-24]))","(array([-1.43828264e-26]), array([3.56584695e-24]))","(array([8.89796056e-25]), array([5.22784042e-26]))","(array([4.47284031e-24]), array([8.44743152e-26]))","(array([-1.50537939e-24]), array([-1.78023303e-23]))","(array([9.55175567e-25]), array([4.30702903e-27]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00470111]), array([-0.00933172]))","(array([0.00634381]), array([-0.01572993]))"
(0.004102206639055455+0j),[0.00355275],[1.],[0.12776766],[1.],"(array([0.02444344]), array([-0.00124438]))","(array([-1.82854752e-24]), array([-3.67564127e-24]))","(array([1.09219267e-24]), array([-2.66824071e-23]))","(array([9.84225103e-27]), array([3.08360403e-27]))","(array([5.02830993e-23]), array([1.01608996e-22]))","(array([8.08844936e-23]), array([7.09477157e-23]))","(array([9.54651485e-25]), array([-5.94772333e-25]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00470111]), array([-0.00933172]))","(array([0.00634381]), array([-0.01572993]))","(array([0.01114406]), array([-0.02179082]))"
(0.006799286924555512+0j),[0.0131322],[1.],[0.16378194],[1.],"(array([0.03293]), array([0.00078125]))","(array([-4.48204735e-24]), array([-1.58367672e-22]))","(array([4.86418215e-26]), array([1.78942876e-24]))","(array([2.20555068e-23]), array([2.54840134e-22]))","(array([9.3295849e-23]), array([3.81639909e-22]))","(array([1.62698358e-24]), array([-2.9423047e-24]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00470111]), array([-0.00933172]))","(array([0.00634381]), array([-0.01572993]))","(array([0.01114406]), array([-0.02179082]))","(array([0.01714158]), array([-0.0281276]))"
(0.009974042056541564+0j),[0.00867038],[1.],[0.1984496],[1.],"(array([0.04082129]), array([0.00288776]))","(array([1.46983722e-23]), array([3.05039665e-23]))","(array([8.83196442e-23]), array([6.82897312e-22]))","(array([-7.26236872e-23]), array([3.49248636e-22]))","(array([-9.218905e-23]), array([-9.15242086e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00470111]), array([-0.00933172]))","(array([0.00634381]), array([-0.01572993]))","(array([0.01114406]), array([-0.02179082]))","(array([0.01714158]), array([-0.0281276]))","(array([0.02291152]), array([-0.0339084]))"
(0.009507303932576006+0j),[0.00760896],[1.],[0.19374267],[1.],"(array([0.04421442]), array([0.0019066]))","(array([1.48611904e-22]), array([6.46392871e-22]))","(array([-9.27905488e-22]), array([3.13816093e-22]))","(array([-1.05669712e-22]), array([-8.72110529e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00470111]), array([-0.00933172]))","(array([0.00634381]), array([-0.01572993]))","(array([0.01114406]), array([-0.02179082]))","(array([0.01714158]), array([-0.0281276]))","(array([0.02291152]), array([-0.0339084]))","(array([0.02375838]), array([-0.03733751]))"
(0.009074059831679984+0j),[0.00476365],[1.],[0.18932618],[1.],"(array([0.04317991]), array([0.0016732]))","(array([-8.71909493e-22]), array([2.51109976e-22]))","(array([9.98415494e-21]), array([5.74717053e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00470111]), array([-0.00933172]))","(array([0.00634381]), array([-0.01572993]))","(array([0.01114406]), array([-0.02179082]))","(array([0.01714158]), array([-0.0281276]))","(array([0.02291152]), array([-0.0339084]))","(array([0.02375838]), array([-0.03733751]))","(array([0.02303899]), array([-0.0365583]))"
(0.008671789000633987+0j),[0.01583535],[1.],[0.18443165],[1.],"(array([0.04220923]), array([0.00104752]))","(array([9.50203832e-21]), array([5.71868099e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00470111]), array([-0.00933172]))","(array([0.00634381]), array([-0.01572993]))","(array([0.01114406]), array([-0.02179082]))","(array([0.01714158]), array([-0.0281276]))","(array([0.02291152]), array([-0.0339084]))","(array([0.02375838]), array([-0.03733751]))","(array([0.02303899]), array([-0.0365583]))","(array([0.0220118]), array([-0.03603051]))"
(0.008560961238105552+0j),[0.02218348],[1.],[0.18254029],[1.],"(array([0.04145576]), array([0.00348217]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00470111]), array([-0.00933172]))","(array([0.00634381]), array([-0.01572993]))","(array([0.01114406]), array([-0.02179082]))","(array([0.01714158]), array([-0.0281276]))","(array([0.02291152]), array([-0.0339084]))","(array([0.02375838]), array([-0.03733751]))","(array([0.02303899]), array([-0.0365583]))","(array([0.0220118]), array([-0.03603051]))","(array([0.02374353]), array([-0.03416066]))"
