Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002472717422194627+0j),[-0.00319346],[1.],[0.03128325],[1.],"(array([0.00354564]), array([-6.6840321e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177282]), array([-0.00307061]))"
(0.0009379841387298484+0j),[0.01755714],[1.],[0.05865185],[1.],"(array([0.01042192]), array([-0.00070224]))","(array([-2.96519518e-33]), array([-7.37892205e-32]))","(array([2.46456051e-24]), array([9.46253403e-26]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([-4.45452976e-34]), array([6.93351871e-34]))","(array([-3.52404484e-24]), array([1.40963872e-25]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0046028]), array([-0.00937677]))"
(0.0019705423192071764+0j),[0.04892741],[1.],[0.07397193],[1.],"(array([0.01643445]), array([0.00386079]))","(array([1.49601337e-24]), array([1.89021991e-24]))","(array([1.54949211e-26]), array([-5.34041264e-24]))","(array([-2.60897193e-27]), array([4.05747073e-29]))","(array([3.66569953e-26]), array([-3.56010907e-24]))","(array([1.99549171e-26]), array([-1.78010272e-24]))","(array([8.72462666e-25]), array([-1.06764074e-23]))","(array([-3.35619796e-24]), array([1.20264996e-25]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0046028]), array([-0.00937677]))","(array([0.01156077]), array([-0.01230226]))"
(0.0037689178615962775+0j),[0.05647342],[1.],[0.10874629],[1.],"(array([0.02112445]), array([0.01075909]))","(array([5.37150416e-24]), array([-2.75577441e-23]))","(array([2.58976575e-23]), array([7.80408894e-24]))","(array([-1.03044668e-23]), array([2.74251296e-23]))","(array([9.835344e-24]), array([-3.6508328e-25]))","(array([8.85417601e-24]), array([-5.22389375e-23]))","(array([-3.00658422e-24]), array([1.18205438e-24]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0046028]), array([-0.00937677]))","(array([0.01156077]), array([-0.01230226]))","(array([0.01987987]), array([-0.01291477]))"
(0.006107187538150505+0j),[0.07039644],[1.],[0.13896471],[1.],"(array([0.02875173]), array([0.01241845]))","(array([2.35813427e-23]), array([6.94652994e-24]))","(array([-2.4649334e-24]), array([1.42183828e-22]))","(array([-3.41035061e-22]), array([-1.43733337e-24]))","(array([-3.95527672e-22]), array([-2.32369739e-22]))","(array([-1.00642998e-24]), array([-2.8959064e-24]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0046028]), array([-0.00937677]))","(array([0.01156077]), array([-0.01230226]))","(array([0.01987987]), array([-0.01291477]))","(array([0.02513055]), array([-0.0186905]))"
(0.00883891447364995+0j),[0.04214789],[1.],[0.18230162],[1.],"(array([0.03537234]), array([0.0154801]))","(array([3.0535151e-22]), array([1.11589249e-21]))","(array([-1.13801662e-21]), array([2.20015597e-22]))","(array([-6.542368e-22]), array([-4.35451356e-22]))","(array([-2.09524644e-25]), array([1.82512091e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0046028]), array([-0.00937677]))","(array([0.01156077]), array([-0.01230226]))","(array([0.01987987]), array([-0.01291477]))","(array([0.02513055]), array([-0.0186905]))","(array([0.03109233]), array([-0.02289329]))"
(0.008442000454243988+0j),[-0.00688217],[1.],[0.18269391],[1.],"(array([0.04066482]), array([0.00926826]))","(array([-1.14328987e-21]), array([1.55970563e-22]))","(array([4.19653033e-21]), array([2.03864825e-21]))","(array([1.91930072e-21]), array([7.29864139e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0046028]), array([-0.00937677]))","(array([0.01156077]), array([-0.01230226]))","(array([0.01987987]), array([-0.01291477]))","(array([0.02513055]), array([-0.0186905]))","(array([0.03109233]), array([-0.02289329]))","(array([0.02835896]), array([-0.03058264]))"
(0.008084448508136284+0j),[-0.05136206],[1.],[0.17134487],[1.],"(array([0.04075154]), array([-0.00151338]))","(array([4.02489495e-21]), array([1.97588898e-21]))","(array([-7.70684698e-21]), array([-3.25605456e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0046028]), array([-0.00937677]))","(array([0.01156077]), array([-0.01230226]))","(array([0.01987987]), array([-0.01291477]))","(array([0.02513055]), array([-0.0186905]))","(array([0.03109233]), array([-0.02289329]))","(array([0.02835896]), array([-0.03058264]))","(array([0.01906514]), array([-0.03604856]))"
(0.007733388948811992+0j),[-0.09368973],[1.],[0.14771872],[1.],"(array([0.03825632]), array([-0.01129445]))","(array([-7.32823422e-21]), array([-3.2027418e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0046028]), array([-0.00937677]))","(array([0.01156077]), array([-0.01230226]))","(array([0.01987987]), array([-0.01291477]))","(array([0.02513055]), array([-0.0186905]))","(array([0.03109233]), array([-0.02289329]))","(array([0.02835896]), array([-0.03058264]))","(array([0.01906514]), array([-0.03604856]))","(array([0.00934688]), array([-0.03877817]))"
(0.007571689139032881+0j),[-0.04743441],[1.],[0.16642803],[1.],"(array([0.03338441]), array([-0.02060224]))","(array([0.00177282]), array([-0.00307061]))","(array([0.0046028]), array([-0.00937677]))","(array([0.01156077]), array([-0.01230226]))","(array([0.01987987]), array([-0.01291477]))","(array([0.02513055]), array([-0.0186905]))","(array([0.03109233]), array([-0.02289329]))","(array([0.02835896]), array([-0.03058264]))","(array([0.01906514]), array([-0.03604856]))","(array([0.00934688]), array([-0.03877817]))","(array([-0.00114986]), array([-0.03921287]))"
(0.0074503010025795185+0j),[-0.04705075],[1.],[0.16506052],[1.],"(array([0.03922828]), array([-0.01342635]))","(array([0.0046028]), array([-0.00937677]))","(array([0.01156077]), array([-0.01230226]))","(array([0.01987987]), array([-0.01291477]))","(array([0.02513055]), array([-0.0186905]))","(array([0.03109233]), array([-0.02289329]))","(array([0.02835896]), array([-0.03058264]))","(array([0.01906514]), array([-0.03604856]))","(array([0.00934688]), array([-0.03877817]))","(array([-0.00114986]), array([-0.03921287]))","(array([0.0097594]), array([-0.03761525]))"
(0.007254248024820972+0j),[-0.03671032],[1.],[0.16531487],[1.],"(array([0.04168825]), array([-0.01949378]))","(array([0.01156077]), array([-0.01230226]))","(array([0.01987987]), array([-0.01291477]))","(array([0.02513055]), array([-0.0186905]))","(array([0.03109233]), array([-0.02289329]))","(array([0.02835896]), array([-0.03058264]))","(array([0.01906514]), array([-0.03604856]))","(array([0.00934688]), array([-0.03877817]))","(array([-0.00114986]), array([-0.03921287]))","(array([0.0097594]), array([-0.03761525]))","(array([0.00978113]), array([-0.03717544]))"
(0.006508472724635668+0j),[-0.05997866],[1.],[0.14876665],[1.],"(array([0.04791504]), array([-0.02007354]))","(array([0.01987987]), array([-0.01291477]))","(array([0.02513055]), array([-0.0186905]))","(array([0.03109233]), array([-0.02289329]))","(array([0.02835896]), array([-0.03058264]))","(array([0.01906514]), array([-0.03604856]))","(array([0.00934688]), array([-0.03877817]))","(array([-0.00114986]), array([-0.03921287]))","(array([0.0097594]), array([-0.03761525]))","(array([0.00978113]), array([-0.03717544]))","(array([0.01144701]), array([-0.03536936]))"
(0.005671451827271172+0j),[-0.09392138],[1.],[0.11662153],[1.],"(array([0.05239034]), array([-0.02578695]))","(array([0.02513055]), array([-0.0186905]))","(array([0.03109233]), array([-0.02289329]))","(array([0.02835896]), array([-0.03058264]))","(array([0.01906514]), array([-0.03604856]))","(array([0.00934688]), array([-0.03877817]))","(array([-0.00114986]), array([-0.03921287]))","(array([0.0097594]), array([-0.03761525]))","(array([0.00978113]), array([-0.03717544]))","(array([0.01144701]), array([-0.03536936]))","(array([0.0051076]), array([-0.03459099]))"
(0.004778558640521053+0j),[-0.11627614],[1.],[0.07330624],[1.],"(array([0.0504422]), array([-0.03888295]))","(array([0.03109233]), array([-0.02289329]))","(array([0.02835896]), array([-0.03058264]))","(array([0.01906514]), array([-0.03604856]))","(array([0.00934688]), array([-0.03877817]))","(array([-0.00114986]), array([-0.03921287]))","(array([0.0097594]), array([-0.03761525]))","(array([0.00978113]), array([-0.03717544]))","(array([0.01144701]), array([-0.03536936]))","(array([0.0051076]), array([-0.03459099]))","(array([-0.00483135]), array([-0.03201676]))"
