Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.00024727174221946256+0j),[-0.00408762],[1.],[0.03117902],[1.],"(array([0.00354564]), array([-6.6840321e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177282]), array([-0.00307061]))"
(0.0009364265946192876+0j),[-0.00601541],[1.],[0.06087602],[1.],"(array([0.010399]), array([-0.00089886]))","(array([-5.59569759e-37]), array([-3.60952712e-38]))","(array([-2.39217426e-35]), array([9.18568893e-38]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([-3.35996749e-34]), array([7.07428137e-34]))","(array([-1.78335866e-24]), array([4.43138286e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00442106]), array([-0.00945523]))"
(0.0020023723779457724+0j),[0.02373845],[1.],[0.08619176],[1.],"(array([0.01692347]), array([-0.00132278]))","(array([-3.75943455e-24]), array([1.26895144e-24]))","(array([-3.06584446e-24]), array([7.31928376e-24]))","(array([6.62520158e-25]), array([-1.06267901e-23]))","(array([2.77219445e-26]), array([-3.54676328e-28]))","(array([9.85996724e-28]), array([1.77435191e-24]))","(array([-7.01328369e-24]), array([-5.43397277e-24]))","(array([-1.70471297e-24]), array([9.7442928e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00442106]), array([-0.00945523]))","(array([0.00731617]), array([-0.01531755]))"
(0.004049051272146861+0j),[0.03879279],[1.],[0.12091936],[1.],"(array([0.02381042]), array([0.00522006]))","(array([-3.17128903e-24]), array([7.43294022e-24]))","(array([3.28636796e-25]), array([-1.0250578e-23]))","(array([-2.83673068e-24]), array([-1.87538552e-22]))","(array([-5.44921125e-23]), array([9.03195185e-24]))","(array([-6.02165335e-26]), array([-4.49142539e-26]))","(array([-1.29918627e-24]), array([-3.31927508e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00442106]), array([-0.00945523]))","(array([0.00731617]), array([-0.01531755]))","(array([0.01642591]), array([-0.0180104]))"
(0.006610423511797736+0j),[-0.01596825],[1.],[0.16123665],[1.],"(array([0.03142505]), array([0.00853049]))","(array([1.77693966e-23]), array([-6.78420621e-24]))","(array([-5.64624163e-24]), array([-1.26877868e-22]))","(array([-6.82330685e-23]), array([3.78313912e-22]))","(array([-1.28614442e-22]), array([1.22125746e-22]))","(array([-6.04467046e-25]), array([-2.21447824e-24]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00442106]), array([-0.00945523]))","(array([0.00731617]), array([-0.01531755]))","(array([0.01642591]), array([-0.0180104]))","(array([0.02310015]), array([-0.02294965]))"
(0.009751248365075146+0j),[-0.0153804],[1.],[0.19582931],[1.],"(array([0.04026356]), array([-0.0035114]))","(array([-4.82515755e-22]), array([2.52078976e-22]))","(array([1.36296944e-22]), array([3.20226726e-22]))","(array([7.45357529e-22]), array([8.01905947e-22]))","(array([1.09631729e-22]), array([-4.31136434e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00442106]), array([-0.00945523]))","(array([0.00731617]), array([-0.01531755]))","(array([0.01642591]), array([-0.0180104]))","(array([0.02310015]), array([-0.02294965]))","(array([0.01709082]), array([-0.03662497]))"
(0.009299573913479627+0j),[-0.03828736],[1.],[0.18792599],[1.],"(array([0.04363848]), array([-0.00338213]))","(array([9.12158897e-23]), array([2.13710267e-22]))","(array([7.38375379e-22]), array([4.01816681e-22]))","(array([2.15787263e-23]), array([-2.69247071e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00442106]), array([-0.00945523]))","(array([0.00731617]), array([-0.01531755]))","(array([0.01642591]), array([-0.0180104]))","(array([0.02310015]), array([-0.02294965]))","(array([0.01709082]), array([-0.03662497]))","(array([0.01889023]), array([-0.0394831]))"
(0.008872024687490468+0j),[-0.03091226],[1.],[0.18472224],[1.],"(array([0.04190108]), array([-0.00841934]))","(array([6.75165977e-22]), array([3.19359503e-22]))","(array([-3.19781136e-21]), array([-2.61155398e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00442106]), array([-0.00945523]))","(array([0.00731617]), array([-0.01531755]))","(array([0.01642591]), array([-0.0180104]))","(array([0.02310015]), array([-0.02294965]))","(array([0.01709082]), array([-0.03662497]))","(array([0.01889023]), array([-0.0394831]))","(array([0.01365918]), array([-0.04049707]))"
(0.008477899688194455+0j),[-0.08498993],[1.],[0.16212827],[1.],"(array([0.04119707]), array([-0.00679756]))","(array([-2.88208156e-21]), array([-1.83090396e-21]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00442106]), array([-0.00945523]))","(array([0.00731617]), array([-0.01531755]))","(array([0.01642591]), array([-0.0180104]))","(array([0.02310015]), array([-0.02294965]))","(array([0.01709082]), array([-0.03662497]))","(array([0.01889023]), array([-0.0394831]))","(array([0.01365918]), array([-0.04049707]))","(array([0.01471167]), array([-0.03907649]))"
(0.008299772597529282+0j),[-0.07284747],[1.],[0.1657875],[1.],"(array([0.03655168]), array([-0.01868917]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00442106]), array([-0.00945523]))","(array([0.00731617]), array([-0.01531755]))","(array([0.01642591]), array([-0.0180104]))","(array([0.02310015]), array([-0.02294965]))","(array([0.01709082]), array([-0.03662497]))","(array([0.01889023]), array([-0.0394831]))","(array([0.01365918]), array([-0.04049707]))","(array([0.01471167]), array([-0.03907649]))","(array([0.00209055]), array([-0.04099927]))"
