Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002472717422194625+0j),[1.27767031e-16],[1.],[0.03144582],[1.],"(array([0.00354564]), array([-4.03968126e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00160031]), array([-0.00316395]))"
(0.0009404135303747296+0j),[-7.20956844e-16],[1.],[0.06130246],[1.],"(array([0.01045766]), array([-1.43699326e-16]))","(array([2.79190222e-37]), array([-1.99692984e-38]))","(array([-1.46604244e-34]), array([8.87949993e-36]))","(array([3.17907681e-35]), array([1.19260386e-33]))","(array([2.61119461e-38]), array([-2.47524971e-39]))","(array([-3.13494071e-35]), array([3.38059443e-34]))","(array([-3.90798378e-24]), array([-2.38049773e-25]))","(array([-3.1323957e-34]), array([3.17373969e-35]))","(array([-6.55710508e-39]), array([-2.60370157e-40]))","(array([0.00160031]), array([-0.00316395]))","(array([0.00472002]), array([-0.00933189]))"
(0.002012344241404464+0j),[4.2724515e-16],[1.],[0.08962283],[1.],"(array([0.01701721]), array([1.00178615e-16]))","(array([4.64973959e-25]), array([-3.58330337e-24]))","(array([-1.9376745e-24]), array([2.07736386e-23]))","(array([-7.46839217e-24]), array([1.41520704e-23]))","(array([1.43025443e-23]), array([1.04092512e-24]))","(array([-5.38659835e-24]), array([1.82804792e-24]))","(array([-3.57812549e-24]), array([3.57813768e-24]))","(array([-6.95571972e-26]), array([3.83448159e-27]))","(array([0.00160031]), array([-0.00316395]))","(array([0.00472002]), array([-0.00933189]))","(array([0.00768064]), array([-0.01518529]))"
(0.004128640472402313+0j),[-8.893665e-15],[1.],[0.12822637],[1.],"(array([0.02456457]), array([-2.18610752e-15]))","(array([-9.56822197e-24]), array([1.36369673e-23]))","(array([-7.42524042e-24]), array([1.24108978e-23]))","(array([1.42991556e-23]), array([-6.71945573e-24]))","(array([-5.05052686e-24]), array([6.64526506e-24]))","(array([-3.62834253e-24]), array([2.69253682e-24]))","(array([1.2464647e-25]), array([2.95273094e-25]))","(array([0.00160031]), array([-0.00316395]))","(array([0.00472002]), array([-0.00933189]))","(array([0.00768064]), array([-0.01518529]))","(array([0.01108711]), array([-0.02192017]))"
(0.006832577688298205+0j),[-3.84713619e-15],[1.],[0.16470623],[1.],"(array([0.03303059]), array([-8.89196502e-16]))","(array([-8.34149636e-23]), array([6.69405772e-23]))","(array([3.23724235e-23]), array([-4.8803501e-23]))","(array([2.73564582e-23]), array([3.82998924e-25]))","(array([-1.23710235e-23]), array([5.16425824e-22]))","(array([7.20524582e-25]), array([3.97504642e-24]))","(array([0.00160031]), array([-0.00316395]))","(array([0.00472002]), array([-0.00933189]))","(array([0.00768064]), array([-0.01518529]))","(array([0.01108711]), array([-0.02192017]))","(array([0.01490821]), array([-0.02947482]))"
(0.01002309950325872+0j),[-3.34241141e-15],[1.],[0.19912129],[1.],"(array([0.04102416]), array([-6.80709359e-16]))","(array([2.00827252e-22]), array([1.13942138e-21]))","(array([4.57710695e-23]), array([-2.79279362e-23]))","(array([-1.65617845e-23]), array([9.24505152e-22]))","(array([1.43193233e-21]), array([1.32564141e-21]))","(array([0.00160031]), array([-0.00316395]))","(array([0.00472002]), array([-0.00933189]))","(array([0.00768064]), array([-0.01518529]))","(array([0.01108711]), array([-0.02192017]))","(array([0.01490821]), array([-0.02947482]))","(array([0.01851608]), array([-0.03660788]))"
(0.009553278939483337+0j),[-5.92735568e-15],[1.],[0.19435472],[1.],"(array([0.04436207]), array([-1.32865631e-15]))","(array([5.7174687e-23]), array([-2.64011527e-22]))","(array([1.20873195e-21]), array([6.73173524e-22]))","(array([1.37150698e-21]), array([1.16002476e-21]))","(array([0.00160031]), array([-0.00316395]))","(array([0.00472002]), array([-0.00933189]))","(array([0.00768064]), array([-0.01518529]))","(array([0.01108711]), array([-0.02192017]))","(array([0.01490821]), array([-0.02947482]))","(array([0.01851608]), array([-0.03660788]))","(array([0.02002262]), array([-0.03958646]))"
(0.00911710294083954+0j),[-5.31952136e-15],[1.],[0.18982923],[1.],"(array([0.04331445]), array([-1.05828472e-15]))","(array([1.14945679e-21]), array([5.31214943e-22]))","(array([-2.1493798e-21]), array([9.30453092e-22]))","(array([0.00160031]), array([-0.00316395]))","(array([0.00472002]), array([-0.00933189]))","(array([0.00768064]), array([-0.01518529]))","(array([0.01108711]), array([-0.02192017]))","(array([0.01490821]), array([-0.02947482]))","(array([0.01851608]), array([-0.03660788]))","(array([0.02002262]), array([-0.03958646]))","(array([0.01954979]), array([-0.03865162]))"
(0.008711913964559389+0j),[-2.94791771e-15],[1.],[0.18553251],[1.],"(array([0.0423198]), array([-7.30259951e-16]))","(array([-1.84003508e-21]), array([2.88786758e-22]))","(array([0.00160031]), array([-0.00316395]))","(array([0.00472002]), array([-0.00933189]))","(array([0.00768064]), array([-0.01518529]))","(array([0.01108711]), array([-0.02192017]))","(array([0.01490821]), array([-0.02947482]))","(array([0.01851608]), array([-0.03660788]))","(array([0.02002262]), array([-0.03958646]))","(array([0.01954979]), array([-0.03865162]))","(array([0.01910086]), array([-0.03776404]))"
(0.00860145203291441+0j),[-6.95408359e-15],[1.],[0.18431198],[1.],"(array([0.04169776]), array([-1.57949976e-15]))","(array([0.00160031]), array([-0.00316395]))","(array([0.00472002]), array([-0.00933189]))","(array([0.00768064]), array([-0.01518529]))","(array([0.01108711]), array([-0.02192017]))","(array([0.01490821]), array([-0.02947482]))","(array([0.01851608]), array([-0.03660788]))","(array([0.02002262]), array([-0.03958646]))","(array([0.01954979]), array([-0.03865162]))","(array([0.01910086]), array([-0.03776404]))","(array([0.0188201]), array([-0.03720897]))"
