Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002472717422194626+0j),[0.00896636],[1.],[0.03014041],[1.],"(array([0.00354564]), array([-6.6840321e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177282]), array([-0.00307061]))"
(0.00092090642854122+0j),[0.01017366],[1.],[0.05980477],[1.],"(array([0.01017065]), array([0.00197169]))","(array([-4.19024276e-32]), array([-2.18168931e-31]))","(array([-2.19652482e-39]), array([-4.75880341e-40]))","(array([-4.88895639e-82]), array([-1.07948053e-83]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([-1.75882577e-34]), array([5.52650238e-34]))","(array([2.13434935e-39]), array([-5.27777758e-40]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00679286]), array([-0.0078222]))"
(0.0019723526366258425+0j),[0.01440273],[1.],[0.08755297],[1.],"(array([0.01668805]), array([0.00223718]))","(array([9.89206194e-24]), array([-3.60807564e-24]))","(array([-4.47512538e-26]), array([-5.35005338e-25]))","(array([1.72630002e-25]), array([-3.43174163e-24]))","(array([8.22231129e-26]), array([3.43951892e-24]))","(array([-6.75621601e-27]), array([1.60925844e-25]))","(array([6.83681223e-24]), array([3.50587784e-24]))","(array([-9.54028947e-27]), array([3.07707302e-26]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00679286]), array([-0.0078222]))","(array([0.01028148]), array([-0.01333369]))"
(0.004049967509817176+0j),[0.03541482],[1.],[0.1219666],[1.],"(array([0.02410994]), array([0.00316715]))","(array([2.79451023e-25]), array([-8.9311804e-25]))","(array([1.29199287e-24]), array([-9.74407456e-24]))","(array([-2.22185931e-25]), array([1.30007165e-23]))","(array([2.15167996e-25]), array([-1.61974707e-24]))","(array([6.40125693e-24]), array([3.64206937e-24]))","(array([-2.15303674e-25]), array([5.64634513e-25]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00679286]), array([-0.0078222]))","(array([0.01028148]), array([-0.01333369]))","(array([0.0147978]), array([-0.01929624]))"
(0.006632796214140467+0j),[0.04778771],[1.],[0.1551028],[1.],"(array([0.03165526]), array([0.00778768]))","(array([2.6862892e-23]), array([6.04289739e-23]))","(array([1.46656121e-22]), array([-1.29251453e-22]))","(array([-6.88521568e-25]), array([-8.13275871e-24]))","(array([8.19565286e-23]), array([-3.4018329e-22]))","(array([-8.27393977e-25]), array([-2.33900531e-24]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00679286]), array([-0.0078222]))","(array([0.01028148]), array([-0.01333369]))","(array([0.0147978]), array([-0.01929624]))","(array([0.02257196]), array([-0.02352042]))"
(0.009645239413713955+0j),[0.10043966],[1.],[0.16757697],[1.],"(array([0.03891495]), array([0.01050847]))","(array([1.06952384e-22]), array([-3.42411387e-23]))","(array([-1.42008458e-22]), array([-4.42437803e-22]))","(array([-2.25719785e-22]), array([-2.33960601e-22]))","(array([-2.71953544e-24]), array([-5.45941149e-23]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00679286]), array([-0.0078222]))","(array([0.01028148]), array([-0.01333369]))","(array([0.0147978]), array([-0.01929624]))","(array([0.02257196]), array([-0.02352042]))","(array([0.02855808]), array([-0.0284471]))"
(0.009133887657111947+0j),[0.0550769],[1.],[0.18193236],[1.],"(array([0.03742598]), array([0.02208654]))","(array([-2.79158863e-22]), array([-2.38686369e-22]))","(array([1.48277356e-23]), array([-1.58381585e-22]))","(array([2.03669923e-24]), array([-8.25856896e-23]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00679286]), array([-0.0078222]))","(array([0.01028148]), array([-0.01333369]))","(array([0.0147978]), array([-0.01929624]))","(array([0.02257196]), array([-0.02352042]))","(array([0.02855808]), array([-0.0284471]))","(array([0.0378405]), array([-0.02136858]))"
(0.008707528666831717+0j),[0.08338939],[1.],[0.16577083],[1.],"(array([0.04058328]), array([0.01211133]))","(array([-1.76893322e-22]), array([4.77496637e-23]))","(array([2.80573618e-21]), array([7.87986886e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00679286]), array([-0.0078222]))","(array([0.01028148]), array([-0.01333369]))","(array([0.0147978]), array([-0.01929624]))","(array([0.02257196]), array([-0.02352042]))","(array([0.02855808]), array([-0.0284471]))","(array([0.0378405]), array([-0.02136858]))","(array([0.03078036]), array([-0.02909049]))"
(0.008282405371529203+0j),[0.08221099],[1.],[0.16119748],[1.],"(array([0.03702989]), array([0.01833721]))","(array([2.63726509e-21]), array([9.80459505e-22]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00679286]), array([-0.0078222]))","(array([0.01028148]), array([-0.01333369]))","(array([0.0147978]), array([-0.01929624]))","(array([0.02257196]), array([-0.02352042]))","(array([0.02855808]), array([-0.0284471]))","(array([0.0378405]), array([-0.02136858]))","(array([0.03078036]), array([-0.02909049]))","(array([0.03439543]), array([-0.02290022]))"
(0.008119599497303611+0j),[0.11700041],[1.],[0.13564094],[1.],"(array([0.03634735]), array([0.01807808]))","(array([0.00177282]), array([-0.00307061]))","(array([0.00679286]), array([-0.0078222]))","(array([0.01028148]), array([-0.01333369]))","(array([0.0147978]), array([-0.01929624]))","(array([0.02257196]), array([-0.02352042]))","(array([0.02855808]), array([-0.0284471]))","(array([0.0378405]), array([-0.02136858]))","(array([0.03078036]), array([-0.02909049]))","(array([0.03439543]), array([-0.02290022]))","(array([0.03382976]), array([-0.02243869]))"
