Es,Sx,Sxx,Sy,Syy,PQ-10,PQ-9,PQ-8,PQ-7,PQ-6,PQ-5,PQ-4,PQ-3,PQ-2,PQ-1,PQ0
(0.0002472717422194705+0j),[-1.27767387e-16],[1.],[0.03144582],[1.],"(array([0.00354564]), array([-1.7285767e-17]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.00177204]), array([-0.00307107]))"
(0.0009404135303747431+0j),[-2.65224602e-16],[1.],[0.06130246],[1.],"(array([0.01045766]), array([-2.05355872e-17]))","(array([2.1198047e-31]), array([-2.93359915e-31]))","(array([-1.12435632e-25]), array([1.7496394e-26]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([0.]), array([0.]))","(array([-1.18418229e-34]), array([2.73881926e-34]))","(array([-3.49712271e-38]), array([3.79532346e-39]))","(array([7.8173171e-51]), array([2.03725893e-51]))","(array([0.00177204]), array([-0.00307107]))","(array([0.00522652]), array([-0.00905794]))"
(0.002012344241404464+0j),[-2.76908553e-15],[1.],[0.08962283],[1.],"(array([0.01701721]), array([-6.96771749e-16]))","(array([7.36011836e-24]), array([-3.13482963e-24]))","(array([-3.51986401e-24]), array([1.10160527e-24]))","(array([1.87226452e-25]), array([7.15734911e-24]))","(array([-7.88792302e-26]), array([-1.07341885e-23]))","(array([7.15420809e-26]), array([1.07340966e-23]))","(array([7.01225573e-28]), array([1.39812424e-25]))","(array([-2.09645558e-27]), array([-2.41237045e-27]))","(array([0.00177204]), array([-0.00307107]))","(array([0.00522652]), array([-0.00905794]))","(array([0.00850484]), array([-0.0147395]))"
(0.004128640472402284+0j),[-2.58723718e-15],[1.],[0.12822637],[1.],"(array([0.02456457]), array([-6.98032697e-16]))","(array([-4.02470259e-24]), array([1.45590525e-24]))","(array([-1.23924604e-25]), array([-2.04679153e-23]))","(array([2.73579523e-24]), array([2.21075484e-26]))","(array([1.14695689e-27]), array([8.20274446e-26]))","(array([-2.91570451e-23]), array([-5.30168254e-23]))","(array([-2.11825135e-25]), array([-8.47008917e-25]))","(array([0.00177204]), array([-0.00307107]))","(array([0.00522652]), array([-0.00905794]))","(array([0.00850484]), array([-0.0147395]))","(array([0.01227686]), array([-0.02127667]))"
(0.006832577688298098+0j),[-8.25239267e-15],[1.],[0.16470623],[1.],"(array([0.03303059]), array([-1.92175734e-15]))","(array([-8.0878623e-24]), array([9.93868799e-26]))","(array([-4.22519829e-25]), array([-3.18180723e-25]))","(array([-1.3621876e-24]), array([3.98754975e-24]))","(array([-2.27918936e-23]), array([-2.58962705e-22]))","(array([5.62066983e-25]), array([-1.01841451e-25]))","(array([0.00177204]), array([-0.00307107]))","(array([0.00522652]), array([-0.00905794]))","(array([0.00850484]), array([-0.0147395]))","(array([0.01227686]), array([-0.02127667]))","(array([0.016508]), array([-0.02860954]))"
(0.010023099503258585+0j),[-7.30163762e-15],[1.],[0.19912129],[1.],"(array([0.04102416]), array([-1.73549913e-15]))","(array([-4.97590304e-23]), array([-2.39412785e-22]))","(array([4.16772149e-22]), array([-7.16914421e-22]))","(array([-4.94078955e-23]), array([-2.30646318e-22]))","(array([5.52000862e-22]), array([-3.44703994e-22]))","(array([0.00177204]), array([-0.00307107]))","(array([0.00522652]), array([-0.00905794]))","(array([0.00850484]), array([-0.0147395]))","(array([0.01227686]), array([-0.02127667]))","(array([0.016508]), array([-0.02860954]))","(array([0.02050302]), array([-0.0355332]))"
(0.009553278939483295+0j),[-6.48028071e-15],[1.],[0.19435472],[1.],"(array([0.04436207]), array([-1.41602366e-15]))","(array([3.9451579e-22]), array([-5.15002939e-22]))","(array([2.63821157e-24]), array([-4.23952806e-22]))","(array([5.20329346e-22]), array([-2.82342533e-22]))","(array([0.00177204]), array([-0.00307107]))","(array([0.00522652]), array([-0.00905794]))","(array([0.00850484]), array([-0.0147395]))","(array([0.01227686]), array([-0.02127667]))","(array([0.016508]), array([-0.02860954]))","(array([0.02050302]), array([-0.0355332]))","(array([0.02217124]), array([-0.03842433]))"
(0.00911710294083954+0j),[-9.96063866e-15],[1.],[0.18982923],[1.],"(array([0.04331445]), array([-2.29532699e-15]))","(array([4.16708904e-22]), array([-5.12679929e-22]))","(array([-4.67359549e-21]), array([-3.55742542e-22]))","(array([0.00177204]), array([-0.00307107]))","(array([0.00522652]), array([-0.00905794]))","(array([0.00850484]), array([-0.0147395]))","(array([0.01227686]), array([-0.02127667]))","(array([0.016508]), array([-0.02860954]))","(array([0.02050302]), array([-0.0355332]))","(array([0.02217124]), array([-0.03842433]))","(array([0.02164766]), array([-0.03751694]))"
(0.008711913964559346+0j),[-1.20754424e-14],[1.],[0.18553251],[1.],"(array([0.0423198]), array([-2.52953262e-15]))","(array([-4.45328062e-21]), array([4.13737974e-23]))","(array([0.00177204]), array([-0.00307107]))","(array([0.00522652]), array([-0.00905794]))","(array([0.00850484]), array([-0.0147395]))","(array([0.01227686]), array([-0.02127667]))","(array([0.016508]), array([-0.02860954]))","(array([0.02050302]), array([-0.0355332]))","(array([0.02217124]), array([-0.03842433]))","(array([0.02164766]), array([-0.03751694]))","(array([0.02115055]), array([-0.03665542]))"
(0.00860145203291441+0j),[-1.47470617e-14],[1.],[0.18431198],[1.],"(array([0.04169776]), array([-3.32527439e-15]))","(array([0.00177204]), array([-0.00307107]))","(array([0.00522652]), array([-0.00905794]))","(array([0.00850484]), array([-0.0147395]))","(array([0.01227686]), array([-0.02127667]))","(array([0.016508]), array([-0.02860954]))","(array([0.02050302]), array([-0.0355332]))","(array([0.02217124]), array([-0.03842433]))","(array([0.02164766]), array([-0.03751694]))","(array([0.02115055]), array([-0.03665542]))","(array([0.02083967]), array([-0.03611664]))"
