Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.09839108040983702+0j),[2.77235551e-15],[1.],[-0.5838255],[1.],[-0.23426491],[-0.1048319],[-0.10738483],[-0.10948527],[-0.10905202],[-0.11078519],[-0.11269279],[-0.11467581],[-0.11890395],[-0.12486673],[-0.12971231]
(0.09283036109815+0j),[2.48085946e-15],[1.],[-0.56674581],[1.],[-0.23467052],[-0.10749598],[-0.1095887],[-0.10914027],[-0.11086174],[-0.11276236],[-0.11473597],[-0.11894758],[-0.12490828],[-0.12974167],[-0.12971918]
(0.10458682884221639+0j),[2.21306158e-15],[1.],[-0.59766348],[1.],[-0.23891891],[-0.10969622],[-0.10923847],[-0.11094986],[-0.11283791],[-0.11480231],[-0.11900786],[-0.12495318],[-0.12978318],[-0.12974954],[-0.13130697]
(0.09259787592695191+0j),[8.87631858e-16],[1.],[-0.56322927],[1.],[-0.24070022],[-0.10934012],[-0.1110437],[-0.11292332],[-0.11487761],[-0.11907441],[-0.12501332],[-0.12983063],[-0.12979172],[-0.13134092],[-0.13089361]
(0.08855673158755353+0j),[1.3764841e-15],[1.],[-0.55080295],[1.],[-0.23504942],[-0.11114409],[-0.11301664],[-0.1149625],[-0.11914945],[-0.12508216],[-0.12989237],[-0.12984038],[-0.1313863],[-0.13092754],[-0.12560131]
(0.07742389804310955+0j),[1.5046784e-15],[1.],[-0.51608028],[1.],[-0.23154111],[-0.11310994],[-0.11504953],[-0.11922998],[-0.12515567],[-0.12995839],[-0.12989902],[-0.1314345],[-0.1309689],[-0.1256364],[-0.12029686]
(0.07219536066755448+0j),[9.98723701e-16],[1.],[-0.49926873],[1.],[-0.22769284],[-0.11514571],[-0.11932057],[-0.12524056],[-0.13003603],[-0.12996863],[-0.13149536],[-0.13102125],[-0.1256805],[-0.12033449],[-0.11448014]
(0.0628474156923453+0j),[1.26919514e-15],[1.],[-0.46701211],[1.],[-0.22420535],[-0.11941981],[-0.12533478],[-0.1301243],[-0.13004895],[-0.13156785],[-0.13108473],[-0.12573517],[-0.12038084],[-0.1145193],[-0.10895695]
(0.05598662818610076+0j),[7.36170903e-16],[1.],[-0.4421636],[1.],[-0.22203918],[-0.12543527],[-0.13022055],[-0.1301378],[-0.13164848],[-0.13115854],[-0.12579946],[-0.12043627],[-0.11456694],[-0.1089985],[-0.10251527]
(0.050754550614039384+0j),[-1.16652717e-16],[1.],[-0.42266819],[1.],[-0.22306543],[-0.13033107],[-0.13024098],[-0.13174502],[-0.1312476],[-0.12587947],[-0.12050728],[-0.11462912],[-0.10905182],[-0.10256131],[-0.09751686]
(0.04959481671238187+0j),[-1.5159797e-16],[1.],[-0.41993515],[1.],[-0.22549158],[-0.13037948],[-0.13187632],[-0.13136976],[-0.12599132],[-0.12060857],[-0.1147194],[-0.10913116],[-0.10262995],[-0.09757622],[-0.0950152]
(0.046541521329547066+0j),[-1.21942723e-15],[1.],[-0.40874434],[1.],[-0.22401588],[-0.13205281],[-0.1315356],[-0.12614416],[-0.12074823],[-0.11484585],[-0.10924402],[-0.10272949],[-0.09766217],[-0.09508828],[-0.09345222]
(0.042672101160566835+0j),[-7.41484321e-16],[1.],[-0.39322708],[1.],[-0.22268852],[-0.1317199],[-0.12631466],[-0.12090523],[-0.1149884],[-0.10937268],[-0.10284394],[-0.09776292],[-0.09517422],[-0.09352472],[-0.09044119]
(0.035560001143583576+0j),[1.28005752e-15],[1.],[-0.36059401],[1.],[-0.21695728],[-0.12651565],[-0.12109003],[-0.11515817],[-0.10952753],[-0.10298269],[-0.09788536],[-0.09528233],[-0.09361631],[-0.09051773],[-0.0850202]
(0.02909305751451499+0j),[1.74427678e-15],[1.],[-0.32764004],[1.],[-0.20435942],[-0.12129241],[-0.11534407],[-0.10969748],[-0.10313624],[-0.09802333],[-0.09540354],[-0.09372218],[-0.09060631],[-0.08509408],[-0.07762519]
(0.02880039871809715+0j),[2.23428277e-15],[1.],[-0.32783566],[1.],[-0.19540356],[-0.11551863],[-0.10985746],[-0.10328125],[-0.0981542],[-0.0955191],[-0.09382352],[-0.09069257],[-0.08516473],[-0.07768327],[-0.07392096]
(0.02542478911357223+0j),[2.70796954e-15],[1.],[-0.30928552],[1.],[-0.18753391],[-0.11001177],[-0.10342009],[-0.09828054],[-0.0956316],[-0.09392151],[-0.09077872],[-0.08523481],[-0.07773975],[-0.07396694],[-0.07184733]
(0.022269988857093043+0j),[1.58087107e-15],[1.],[-0.2905297],[1.],[-0.17779533],[-0.10355229],[-0.09840031],[-0.09573925],[-0.09401607],[-0.0908611],[-0.08530368],[-0.07779589],[-0.07401114],[-0.07188191],[-0.0676378]
(0.017803700767443427+0j),[1.59544092e-15],[1.],[-0.26054725],[1.],[-0.16582058],[-0.09851543],[-0.09584238],[-0.09410779],[-0.09094115],[-0.08537159],[-0.07785109],[-0.07405579],[-0.07191679],[-0.0676636],[-0.06214258]
(0.015204741587153759+0j),[1.50441777e-15],[1.],[-0.24153474],[1.],[-0.1552403],[-0.09594311],[-0.09419799],[-0.09102002],[-0.08543886],[-0.07790654],[-0.07410096],[-0.07195255],[-0.06769016],[-0.06216202],[-0.05661368]
(0.012819976393617592+0j),[9.87868593e-16],[1.],[-0.22241773],[1.],[-0.14836099],[-0.09429244],[-0.09110346],[-0.08551036],[-0.07796659],[-0.07415007],[-0.07199258],[-0.0677206],[-0.06218384],[-0.05663012],[-0.05231311]
(0.016882505427830923+0j),[1.7993202e-15],[1.],[-0.25595476],[1.],[-0.1483381],[-0.09119441],[-0.08558861],[-0.07803341],[-0.07420638],[-0.07203887],[-0.06775748],[-0.06221251],[-0.05665113],[-0.05232751],[-0.05394414]
(0.019591382543477354+0j),[1.51820011e-15],[1.],[-0.27583298],[1.],[-0.15124537],[-0.08566789],[-0.07810105],[-0.07426382],[-0.07208752],[-0.06779779],[-0.06224485],[-0.05667623],[-0.05234547],[-0.05395633],[-0.05996226]
(0.026444376505331737+0j),[2.45429309e-15],[1.],[-0.3197138],[1.],[-0.15290763],[-0.07816949],[-0.07432304],[-0.07213832],[-0.06784042],[-0.06227976],[-0.05670413],[-0.05236679],[-0.05397178],[-0.0599726],[-0.06716077]
(0.032583380504790455+0j),[2.66748783e-15],[1.],[-0.353748],[1.],[-0.15417084],[-0.07437709],[-0.07218522],[-0.06788005],[-0.06231269],[-0.05673085],[-0.05238779],[-0.05398765],[-0.05998367],[-0.06716737],[-0.07593995]
(0.03065564063268802+0j),[3.18917972e-15],[1.],[-0.34304727],[1.],[-0.15297699],[-0.0722217],[-0.06791148],[-0.06233883],[-0.0567519],[-0.05240455],[-0.05400101],[-0.05999291],[-0.06717335],[-0.07594334],[-0.07855838]
(0.03032727553606301+0j),[2.78272448e-15],[1.],[-0.34097275],[1.],[-0.14936924],[-0.06793734],[-0.06236088],[-0.05677046],[-0.05241967],[-0.0540122],[-0.06000222],[-0.06717937],[-0.07594723],[-0.07856095],[-0.07711753]
(0.02498149048306284+0j),[2.23667437e-15],[1.],[-0.30978801],[1.],[-0.14133152],[-0.06238001],[-0.05678659],[-0.05243278],[-0.054023],[-0.06001073],[-0.067186],[-0.07595164],[-0.0785643],[-0.07711821],[-0.0733718]
(0.023162332623400294+0j),[1.94411924e-15],[1.],[-0.29838972],[1.],[-0.13096254],[-0.05679964],[-0.05244355],[-0.05403224],[-0.06001825],[-0.06719185],[-0.07595605],[-0.07856731],[-0.07711959],[-0.07337186],[-0.06856663]
(0.034805683661203866+0j),[2.57168229e-15],[1.],[-0.36441795],[1.],[-0.13157046],[-0.05245191],[-0.05403953],[-0.06002409],[-0.06719664],[-0.07595963],[-0.07856987],[-0.07712129],[-0.07337281],[-0.06856712],[-0.07476082]
(0.031959979409219394+0j),[2.74512489e-15],[1.],[-0.34924106],[1.],[-0.13291869],[-0.05404535],[-0.0600291],[-0.06720068],[-0.0759629],[-0.07857224],[-0.07712302],[-0.07337379],[-0.06856729],[-0.0747609],[-0.0804593]
(0.030776196970584542+0j),[2.48304321e-15],[1.],[-0.34262384],[1.],[-0.13205307],[-0.06003367],[-0.06720523],[-0.07596608],[-0.07857507],[-0.07712526],[-0.07337524],[-0.06856783],[-0.07476132],[-0.0804594],[-0.07800136]
(0.026705870310467787+0j),[1.7308885e-15],[1.],[-0.3193492],[1.],[-0.13467377],[-0.06721067],[-0.07597069],[-0.07857905],[-0.07712865],[-0.07337785],[-0.06856961],[-0.07476271],[-0.08046026],[-0.07800201],[-0.07463408]
(0.026807022393033297+0j),[1.4428168e-15],[1.],[-0.31994374],[1.],[-0.13929304],[-0.07597738],[-0.07858499],[-0.07713388],[-0.0733823],[-0.06857325],[-0.07476579],[-0.08046281],[-0.07800408],[-0.07463583],[-0.07207536]
(0.02298269856948236+0j),[6.54601308e-16],[1.],[-0.29645972],[1.],[-0.14548286],[-0.07859316],[-0.07714123],[-0.07338891],[-0.068579],[-0.0747709],[-0.08046744],[-0.07800806],[-0.07463918],[-0.07207824],[-0.06949668]
(0.021026821434141044+0j),[4.09737532e-16],[1.],[-0.2838114],[1.],[-0.14402651],[-0.07715158],[-0.07339836],[-0.06858745],[-0.07477891],[-0.08047503],[-0.07801483],[-0.0746453],[-0.07208352],[-0.06950149],[-0.06542213]
(0.024488075657537783+0j),[-1.34567652e-16],[1.],[-0.30639314],[1.],[-0.14371079],[-0.07340954],[-0.06859767],[-0.07478877],[-0.08048458],[-0.07802356],[-0.07465319],[-0.07209056],[-0.06950759],[-0.06542735],[-0.06654704]
(0.027400283589449133+0j),[-2.68208417e-16],[1.],[-0.32395696],[1.],[-0.14449278],[-0.06860806],[-0.07479903],[-0.08049462],[-0.0780328],[-0.07466159],[-0.07209812],[-0.0695143],[-0.06543302],[-0.06655196],[-0.07107169]
(0.03315957310234935+0j),[-3.49629709e-16],[1.],[-0.35567526],[1.],[-0.14525106],[-0.07480805],[-0.08050363],[-0.07804107],[-0.07466912],[-0.072105],[-0.06952047],[-0.06543818],[-0.06655633],[-0.07107589],[-0.07663374]
(0.04115426016728371+0j),[-1.20480928e-15],[1.],[-0.39474164],[1.],[-0.15943539],[-0.08051092],[-0.07804783],[-0.07467526],[-0.07211067],[-0.06952556],[-0.06544241],[-0.06656009],[-0.07107895],[-0.07663641],[-0.08461999]
(0.04979876668494381+0j),[-1.1363611e-15],[1.],[-0.43209923],[1.],[-0.17375775],[-0.07805676],[-0.07468355],[-0.07211833],[-0.06953256],[-0.06544863],[-0.06656566],[-0.0710839],[-0.07664075],[-0.08462371],[-0.09323735]
(0.04538948867944115+0j),[-1.44050295e-15],[1.],[-0.41257599],[1.],[-0.17329971],[-0.07469458],[-0.07212855],[-0.06954186],[-0.0654571],[-0.06657348],[-0.07109105],[-0.07664734],[-0.08462951],[-0.09324274],[-0.09523157]
(0.043630499612317616+0j),[-1.91928381e-15],[1.],[-0.40431729],[1.],[-0.16680381],[-0.07213913],[-0.06955159],[-0.06546581],[-0.06658141],[-0.07109873],[-0.07665416],[-0.08463577],[-0.09324833],[-0.09523662],[-0.09209788]
(0.049797196883298075+0j),[-3.81295237e-15],[1.],[-0.4306461],[1.],[-0.16629484],[-0.06956238],[-0.06547547],[-0.06659016],[-0.0711067],[-0.07666179],[-0.08464248],[-0.09325428],[-0.0952423],[-0.09210282],[-0.09414499]
(0.045549511035809+0j),[-4.84052503e-15],[1.],[-0.41197231],[1.],[-0.16457334],[-0.0654864],[-0.0666002],[-0.07111606],[-0.07667058],[-0.08465035],[-0.09326141],[-0.09524822],[-0.09210742],[-0.09414933],[-0.09499928]
(0.04023769514474014+0j),[-3.06411347e-15],[1.],[-0.38749518],[1.],[-0.15563524],[-0.06661342],[-0.07112727],[-0.0766806],[-0.08466055],[-0.0932698],[-0.09525568],[-0.09211382],[-0.09415463],[-0.09500372],[-0.090135]
(0.038852059279417206+0j),[-6.74707582e-15],[1.],[-0.38082643],[1.],[-0.15324664],[-0.07113855],[-0.07669092],[-0.08467036],[-0.09327843],[-0.09526341],[-0.09212016],[-0.09415971],[-0.09500852],[-0.09013958],[-0.08662109]
(0.03899542980731669+0j),[-4.59453043e-15],[1.],[-0.38153298],[1.],[-0.15710002],[-0.0767021],[-0.08468086],[-0.09328824],[-0.09527216],[-0.09212759],[-0.09416619],[-0.09501386],[-0.0901442],[-0.08662547],[-0.08595026]
(0.035207026435119464+0j),[-6.20138328e-15],[1.],[-0.36280334],[1.],[-0.16063377],[-0.08469289],[-0.09329991],[-0.09528283],[-0.09213712],[-0.09417466],[-0.09502137],[-0.09015063],[-0.08663081],[-0.08595506],[-0.08391954]
(0.03930160187338913+0j),[-4.29826894e-15],[1.],[-0.3832555],[1.],[-0.16882526],[-0.09331404],[-0.09529615],[-0.09214893],[-0.0941858],[-0.09503155],[-0.09015948],[-0.08663842],[-0.08596193],[-0.083926],[-0.08411817]
(0.03512363974628009+0j),[-4.7734116e-15],[1.],[-0.36269908],[1.],[-0.1774406],[-0.09531841],[-0.09216942],[-0.09420511],[-0.09504959],[-0.09017563],[-0.08665299],[-0.0859752],[-0.08393738],[-0.08412835],[-0.08410333]
(0.039178136675545164+0j),[-5.38970516e-15],[1.],[-0.3830458],[1.],[-0.17943929],[-0.09220176],[-0.09423584],[-0.09507882],[-0.09020209],[-0.08667717],[-0.08599762],[-0.08395758],[-0.08414583],[-0.08411989],[-0.08408654]
(0.044550799195539406+0j),[-3.72713716e-15],[1.],[-0.40791259],[1.],[-0.18142306],[-0.09426987],[-0.09511037],[-0.09023147],[-0.08670443],[-0.08602301],[-0.08398028],[-0.08416692],[-0.08413779],[-0.08410284],[-0.08918688]
(0.04749669125878984+0j),[-5.39513526e-15],[1.],[-0.42059131],[1.],[-0.18771295],[-0.09513906],[-0.09025829],[-0.08672932],[-0.08604614],[-0.08400139],[-0.08418641],[-0.08415489],[-0.08411771],[-0.0891995],[-0.09341296]
(0.049547244778264096+0j),[-4.16726195e-15],[1.],[-0.42900299],[1.],[-0.1909606],[-0.09028797],[-0.08675672],[-0.08607224],[-0.08402552],[-0.08420862],[-0.08417509],[-0.08413547],[-0.08921508],[-0.09342627],[-0.09578934]
(0.06192394508239632+0j),[-7.20127199e-15],[1.],[-0.47696766],[1.],[-0.19249464],[-0.0867861],[-0.08610057],[-0.08405118],[-0.08423257],[-0.0841975],[-0.08415523],[-0.08923288],[-0.09344163],[-0.09580251],[-0.10217599]
(0.0645482952524105+0j),[-5.84749182e-15],[1.],[-0.48561592],[1.],[-0.19533763],[-0.08612525],[-0.08407361],[-0.08425304],[-0.08421674],[-0.08417336],[-0.08924801],[-0.09345589],[-0.09581367],[-0.10218644],[-0.10852592]
(0.06459331422674257+0j),[-7.16334968e-15],[1.],[-0.48493772],[1.],[-0.19556893],[-0.08409784],[-0.08427443],[-0.08423513],[-0.08419059],[-0.0892643],[-0.09346905],[-0.09582587],[-0.10219687],[-0.10853508],[-0.10941949]
(0.07191988204031602+0j),[-3.2678316e-15],[1.],[-0.50946789],[1.],[-0.19624581],[-0.08429887],[-0.08425665],[-0.08421014],[-0.089283],[-0.09348568],[-0.09583968],[-0.10220986],[-0.10854443],[-0.10942898],[-0.11212198]
(0.07860138347918076+0j),[-2.27130851e-15],[1.],[-0.53012595],[1.],[-0.20154002],[-0.08428206],[-0.08423197],[-0.08930333],[-0.09350502],[-0.09585619],[-0.10222367],[-0.10855721],[-0.10943873],[-0.11212962],[-0.11721479]
(0.08431701168611598+0j),[-1.38264455e-15],[1.],[-0.54652783],[1.],[-0.20570334],[-0.08426074],[-0.08932862],[-0.09352921],[-0.09587903],[-0.10224153],[-0.10857465],[-0.10945309],[-0.1121403],[-0.11722588],[-0.1213894]
(0.07851476254128559+0j),[-1.62327117e-15],[1.],[-0.52722105],[1.],[-0.20535223],[-0.08936244],[-0.0935602],[-0.09590691],[-0.1022674],[-0.10859667],[-0.10947288],[-0.11215661],[-0.11723963],[-0.1213998],[-0.1210561]
(0.07640455299247075+0j),[-1.90776079e-15],[1.],[-0.51955262],[1.],[-0.20741166],[-0.09359549],[-0.09593823],[-0.10229679],[-0.10862302],[-0.10949588],[-0.11217703],[-0.11725637],[-0.12141343],[-0.12106965],[-0.11801123]
(0.07326422256805933+0j),[-5.0720599e-15],[1.],[-0.50859383],[1.],[-0.20954791],[-0.09597597],[-0.10233152],[-0.10865433],[-0.10952561],[-0.1122035],[-0.11727884],[-0.12143394],[-0.12108631],[-0.11802623],[-0.11591506]
(0.06929220032686001+0j),[-2.36090408e-15],[1.],[-0.49477499],[1.],[-0.20914372],[-0.10237747],[-0.10869529],[-0.10956417],[-0.11224022],[-0.11731083],[-0.12146267],[-0.12111242],[-0.11804713],[-0.11593464],[-0.11312207]
(0.05701337606514982+0j),[-3.47621763e-15],[1.],[-0.44969353],[1.],[-0.20892698],[-0.10874494],[-0.10960917],[-0.11228313],[-0.11735063],[-0.12149863],[-0.12114478],[-0.11807552],[-0.11595852],[-0.11314354],[-0.1064995]
(0.04615541778226622+0j),[-2.8783062e-15],[1.],[-0.40531457],[1.],[-0.20521687],[-0.10966412],[-0.11233543],[-0.1174002],[-0.12154557],[-0.12118764],[-0.11811373],[-0.11599269],[-0.11317381],[-0.10652567],[-0.09641444]
(0.037817949491410395+0j),[-9.7263355e-16],[1.],[-0.36758129],[1.],[-0.19688667],[-0.11240088],[-0.11746308],[-0.1216065],[-0.12124408],[-0.11816557],[-0.11603979],[-0.11321581],[-0.10656265],[-0.09644669],[-0.08715543]
(0.03113178965114088+0j),[-2.07675408e-15],[1.],[-0.33429966],[1.],[-0.19161886],[-0.11753271],[-0.12167396],[-0.12130757],[-0.11822422],[-0.11609359],[-0.11326447],[-0.10660574],[-0.09648412],[-0.08718798],[-0.07914693]
(0.03510977307720107+0j),[-3.17575229e-16],[1.],[-0.35785174],[1.],[-0.19566436],[-0.1217517],[-0.12138163],[-0.11829296],[-0.11615794],[-0.11332304],[-0.10665835],[-0.09653008],[-0.08722809],[-0.07918127],[-0.07805173]
(0.03189090198770899+0j),[-2.49574875e-16],[1.],[-0.34253496],[1.],[-0.20082752],[-0.12147633],[-0.11838206],[-0.11624138],[-0.11340047],[-0.10672863],[-0.09659253],[-0.08728288],[-0.07922869],[-0.07809257],[-0.078977]
(0.02753241237863423+0j),[1.00542849e-15],[1.],[-0.31963436],[1.],[-0.1962642],[-0.11849154],[-0.11634456],[-0.11349711],[-0.10681689],[-0.0966717],[-0.08735312],[-0.07929065],[-0.07814632],[-0.07902444],[-0.0746723]
(0.03196756049920609+0j),[5.83971767e-16],[1.],[-0.34616033],[1.],[-0.19369471],[-0.1164554],[-0.11360143],[-0.10691263],[-0.0967579],[-0.08743001],[-0.07935876],[-0.07820675],[-0.07907661],[-0.07471609],[-0.07508631]
(0.02658155668980376+0j),[-3.48743652e-16],[1.],[-0.31670782],[1.],[-0.19132259],[-0.11371126],[-0.10701305],[-0.0968486],[-0.08751098],[-0.0794305],[-0.07827048],[-0.07913267],[-0.07476269],[-0.07512633],[-0.07475001]
(0.024311516277257143+0j),[2.62013472e-16],[1.],[-0.30389748],[1.],[-0.18380819],[-0.10711979],[-0.09694465],[-0.08759676],[-0.079507],[-0.0783393],[-0.0791929],[-0.07481456],[-0.07516904],[-0.07478514],[-0.06998079]
(0.022320095711730437+0j),[1.02454743e-15],[1.],[-0.2920372],[1.],[-0.17442735],[-0.09704134],[-0.08768343],[-0.07958399],[-0.07840952],[-0.07925574],[-0.07486828],[-0.07521451],[-0.07482223],[-0.0700111],[-0.06719511]
(0.02143842922607914+0j),[1.10873554e-15],[1.],[-0.28686901],[1.],[-0.16241163],[-0.08776843],[-0.07965958],[-0.07847809],[-0.07931724],[-0.07492115],[-0.07525928],[-0.07485931],[-0.07004053],[-0.06721637],[-0.06527482]
(0.02313822769172147+0j),[7.06206453e-16],[1.],[-0.29837878],[1.],[-0.15383386],[-0.07972852],[-0.07854021],[-0.07937295],[-0.07496872],[-0.07529954],[-0.07489236],[-0.07006629],[-0.06723579],[-0.06528878],[-0.06598849]
(0.029203600961209403+0j),[2.18643102e-15],[1.],[-0.33481776],[1.],[-0.15118878],[-0.07859218],[-0.07942095],[-0.07500982],[-0.07533364],[-0.07492081],[-0.07008886],[-0.06725306],[-0.0653],[-0.06599639],[-0.07140023]
(0.03659659159361856+0j),[4.15975101e-16],[1.],[-0.37362995],[1.],[-0.15852785],[-0.0794653],[-0.07504811],[-0.07536557],[-0.07494787],[-0.07011032],[-0.06726925],[-0.06531146],[-0.06600393],[-0.0714051],[-0.07988756]
(0.04493322023788156+0j),[6.81306466e-17],[1.],[-0.41211414],[1.],[-0.16811795],[-0.07509133],[-0.07540414],[-0.07497913],[-0.07013601],[-0.06729035],[-0.06532763],[-0.06601481],[-0.07141347],[-0.07989226],[-0.0886039]
(0.04087000447577063+0j),[8.9807989e-16],[1.],[-0.39312727],[1.],[-0.16592583],[-0.07544828],[-0.07501817],[-0.07016742],[-0.06731542],[-0.06534856],[-0.06603308],[-0.07142471],[-0.07990226],[-0.08860933],[-0.09078609]
(0.03737019076818577+0j),[1.10289165e-15],[1.],[-0.37599114],[1.],[-0.1622006],[-0.07505321],[-0.07019795],[-0.06734077],[-0.06536872],[-0.06604887],[-0.07143893],[-0.07991143],[-0.08861709],[-0.09078964],[-0.08671231]
(0.034810233830151124+0j),[1.38856116e-16],[1.],[-0.36292389],[1.],[-0.15839393],[-0.07022654],[-0.06736544],[-0.06538939],[-0.06606589],[-0.0714536],[-0.07992296],[-0.08862628],[-0.09079623],[-0.08671698],[-0.08330709]
(0.03173943729203597+0j),[2.07139201e-15],[1.],[-0.34669007],[1.],[-0.15025822],[-0.06738932],[-0.06541019],[-0.0660838],[-0.07146848],[-0.07993613],[-0.08863657],[-0.09080505],[-0.08672281],[-0.08331074],[-0.08000471]
