Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.011158349100120321+0j),[2.55311006e-15],[1.],[-0.20955151],[1.],[-0.07964459],[-0.03605168],[-0.03860846],[-0.03934502],[-0.03880573],[-0.04120081],[-0.04398705],[-0.04593024],[-0.04741691],[-0.04691946],[-0.04639486]
(0.011737026343822222+0j),[3.5213181e-15],[1.],[-0.21482356],[1.],[-0.08389768],[-0.03860871],[-0.03934519],[-0.03880589],[-0.04120096],[-0.04398716],[-0.04593035],[-0.04741698],[-0.04691952],[-0.04639493],[-0.04784571]
(0.015375964753352784+0j),[8.13805447e-15],[1.],[-0.24549391],[1.],[-0.09051199],[-0.03934544],[-0.0388061],[-0.04120116],[-0.04398735],[-0.0459305],[-0.04741714],[-0.04691964],[-0.04639503],[-0.04784583],[-0.051903]
(0.015696751981585648+0j),[8.45542486e-15],[1.],[-0.2478913],[1.],[-0.09497172],[-0.03880642],[-0.04120145],[-0.04398763],[-0.04593075],[-0.04741738],[-0.04691986],[-0.04639521],[-0.047846],[-0.05190316],[-0.05562594]
(0.01470662244759289+0j),[9.82010039e-15],[1.],[-0.23992302],[1.],[-0.09380456],[-0.04120182],[-0.04398794],[-0.04593107],[-0.04741768],[-0.04692012],[-0.04639546],[-0.04784623],[-0.05190337],[-0.05562613],[-0.05499778]
(0.025370200268169836+0j),[1.50671168e-14],[1.],[-0.31368515],[1.],[-0.10365174],[-0.0439883],[-0.0459314],[-0.04741801],[-0.04692042],[-0.04639572],[-0.04784648],[-0.05190359],[-0.05562633],[-0.054998],[-0.06244953]
(0.03796163783644499+0j),[1.14574426e-14],[1.],[-0.38109147],[1.],[-0.1223585],[-0.04593185],[-0.04741842],[-0.04692081],[-0.04639611],[-0.04784683],[-0.05190392],[-0.05562663],[-0.05499825],[-0.0624498],[-0.07836973]
(0.0520193061522237+0j),[2.3393436e-14],[1.],[-0.44236162],[1.],[-0.13881215],[-0.04741903],[-0.04692136],[-0.04639662],[-0.04784734],[-0.05190439],[-0.0556271],[-0.05499866],[-0.06245018],[-0.07837013],[-0.09287967]
(0.06713715748548477+0j),[1.92099151e-14],[1.],[-0.4976949],[1.],[-0.15344662],[-0.04692213],[-0.04639731],[-0.04784796],[-0.05190505],[-0.0556277],[-0.05499922],[-0.0624507],[-0.07837066],[-0.09288021],[-0.10602686]
(0.07326278713482519+0j),[2.23794038e-14],[1.],[-0.51682502],[1.],[-0.16130903],[-0.04639811],[-0.04784867],[-0.0519058],[-0.05562842],[-0.05499989],[-0.06245135],[-0.0783713],[-0.09288081],[-0.10602746],[-0.11438608]
(0.08103509649782788+0j),[2.32886349e-14],[1.],[-0.53993006],[1.],[-0.16555033],[-0.04784961],[-0.05190658],[-0.05562924],[-0.05500061],[-0.06245209],[-0.07837203],[-0.09288149],[-0.10602813],[-0.11438671],[-0.11915139]
(0.0858709097405017+0j),[2.80037956e-14],[1.],[-0.55277729],[1.],[-0.1710477],[-0.05190773],[-0.05563013],[-0.05500145],[-0.06245298],[-0.0783729],[-0.09288235],[-0.1060289],[-0.11438746],[-0.11915208],[-0.12319712]
(0.09578965626623306+0j),[2.12721093e-14],[1.],[-0.57935636],[1.],[-0.17956354],[-0.05563152],[-0.05500269],[-0.06245396],[-0.07837418],[-0.09288347],[-0.10603003],[-0.11438844],[-0.11915297],[-0.12319799],[-0.12765449]
(0.08387544345469448+0j),[1.98789915e-14],[1.],[-0.54270413],[1.],[-0.18214377],[-0.05500457],[-0.06245587],[-0.07837588],[-0.09288544],[-0.1060318],[-0.11439022],[-0.1191545],[-0.12319946],[-0.12765583],[-0.12651042]
(0.07256756283528135+0j),[2.75815577e-14],[1.],[-0.50533223],[1.],[-0.17317306],[-0.06245832],[-0.0783784],[-0.09288804],[-0.10603453],[-0.11439266],[-0.119157],[-0.12320159],[-0.12765797],[-0.12651219],[-0.11816621]
(0.06704873155817345+0j),[2.59101547e-14],[1.],[-0.48577664],[1.],[-0.17419904],[-0.07838123],[-0.09289068],[-0.10603744],[-0.11439537],[-0.11915957],[-0.12320404],[-0.12766014],[-0.12651416],[-0.11816794],[-0.11173817]
(0.05953145970528679+0j),[2.1711632e-14],[1.],[-0.45804452],[1.],[-0.1847959],[-0.09289564],[-0.10604259],[-0.11440052],[-0.11916449],[-0.12320873],[-0.12766454],[-0.12651833],[-0.11817164],[-0.11174147],[-0.10640989]
(0.05796717306549203+0j),[2.02903811e-14],[1.],[-0.45248507],[1.],[-0.19556116],[-0.10605551],[-0.11441378],[-0.11917756],[-0.12322139],[-0.12767684],[-0.1265299],[-0.11818228],[-0.11175124],[-0.10641869],[-0.10265342]
(0.05518930533447336+0j),[1.75712499e-14],[1.],[-0.44227314],[1.],[-0.20695998],[-0.11444102],[-0.11920475],[-0.12324827],[-0.12770307],[-0.12655494],[-0.11820555],[-0.11177282],[-0.1064385],[-0.10267131],[-0.10087822]
(0.05118086193426943+0j),[1.57850715e-14],[1.],[-0.42695643],[1.],[-0.2124955],[-0.1192536],[-0.12329696],[-0.1277514],[-0.12660118],[-0.11824863],[-0.11181297],[-0.10647561],[-0.10270524],[-0.10090915],[-0.09800598]
(0.04716497848138282+0j),[1.46824688e-14],[1.],[-0.41115739],[1.],[-0.21382565],[-0.1233665],[-0.12782063],[-0.12666829],[-0.118311],[-0.11187124],[-0.1065301],[-0.10275574],[-0.10095478],[-0.09804697],[-0.09450281]
(0.057058090167341174+0j),[1.27567832e-14],[1.],[-0.45334727],[1.],[-0.22095799],[-0.12790789],[-0.12675249],[-0.11838931],[-0.1119448],[-0.10659926],[-0.10282013],[-0.10101408],[-0.09810032],[-0.09454978],[-0.09750537]
(0.06709489936380211+0j),[9.33564918e-15],[1.],[-0.49098753],[1.],[-0.23452056],[-0.12685603],[-0.11848536],[-0.11203525],[-0.10668482],[-0.10289982],[-0.10108773],[-0.09816824],[-0.09460969],[-0.0975582],[-0.10650603]
(0.07746023789231736+0j),[7.08177145e-15],[1.],[-0.52561212],[1.],[-0.24164164],[-0.11860596],[-0.11214839],[-0.10679124],[-0.10299987],[-0.10118153],[-0.0982545],[-0.09468751],[-0.09762783],[-0.10656708],[-0.11465619]
(0.08856187346882446+0j),[5.793047e-15],[1.],[-0.55886277],[1.],[-0.24103941],[-0.11226648],[-0.10690108],[-0.10310362],[-0.10128043],[-0.09834527],[-0.09476941],[-0.09770277],[-0.10663276],[-0.11471288],[-0.12230732]
(0.07876283340084655+0j),[3.0403426e-15],[1.],[-0.52796622],[1.],[-0.23490896],[-0.10699358],[-0.10318849],[-0.1013596],[-0.09842079],[-0.09483797],[-0.09776242],[-0.10668795],[-0.11475852],[-0.12234648],[-0.12254425]
(0.07705207983271677+0j),[-1.63286266e-16],[1.],[-0.52201004],[1.],[-0.22545847],[-0.10327057],[-0.10143439],[-0.09848902],[-0.09490046],[-0.09782026],[-0.10673712],[-0.11480285],[-0.12238037],[-0.12257685],[-0.11837779]
(0.07162058151442595+0j),[1.06671516e-16],[1.],[-0.5037508],[1.],[-0.21900544],[-0.10151468],[-0.09856175],[-0.0949665],[-0.09788176],[-0.10678996],[-0.11484852],[-0.1224197],[-0.12260375],[-0.11840302],[-0.1156505]
(0.06928050640094201+0j),[-9.99757684e-16],[1.],[-0.49569114],[1.],[-0.21428884],[-0.09864546],[-0.09504111],[-0.09795085],[-0.10685216],[-0.11490084],[-0.1224654],[-0.12263965],[-0.11843142],[-0.11567585],[-0.1126815]
(0.06834406515095605+0j),[-3.80930817e-15],[1.],[-0.49247135],[1.],[-0.21015692],[-0.09513162],[-0.09803394],[-0.10692827],[-0.11496686],[-0.12252279],[-0.12268665],[-0.11847006],[-0.11570731],[-0.11270725],[-0.11141189]
(0.062339541927008135+0j),[-7.2275765e-15],[1.],[-0.47101337],[1.],[-0.20386213],[-0.09812534],[-0.10701304],[-0.11504238],[-0.1225882],[-0.12274347],[-0.11851606],[-0.11574401],[-0.11273919],[-0.11143696],[-0.10863174]
(0.05553645139976483+0j),[-7.50694062e-15],[1.],[-0.44536057],[1.],[-0.2015406],[-0.10710109],[-0.11512305],[-0.12265893],[-0.1228048],[-0.11856854],[-0.11578833],[-0.11277274],[-0.11146639],[-0.10865358],[-0.10332165]
(0.0481337586343905+0j),[-6.91749541e-15],[1.],[-0.41549225],[1.],[-0.20426972],[-0.11521962],[-0.1227476],[-0.12288349],[-0.11863575],[-0.1158462],[-0.11282385],[-0.1115059],[-0.10868666],[-0.10334981],[-0.09706511]
(0.0563002069073558+0j),[-7.46423498e-15],[1.],[-0.45018826],[1.],[-0.21297807],[-0.12287241],[-0.12299649],[-0.11873692],[-0.11593615],[-0.11290252],[-0.11157416],[-0.10874514],[-0.10339887],[-0.09710633],[-0.097628]
(0.05870237122270741+0j),[-6.1864567e-15],[1.],[-0.46005587],[1.],[-0.22566402],[-0.12313722],[-0.11886497],[-0.11605224],[-0.1130066],[-0.11166769],[-0.10882872],[-0.10347138],[-0.09716777],[-0.09767949],[-0.10264111]
(0.05745941797259299+0j),[-1.04722825e-14],[1.],[-0.45575047],[1.],[-0.2265604],[-0.11900845],[-0.11618391],[-0.11312782],[-0.11177912],[-0.10892972],[-0.10356194],[-0.09724804],[-0.097749],[-0.10269927],[-0.10326777]
(0.06535573784539124+0j),[-1.16419781e-14],[1.],[-0.48538944],[1.],[-0.22528501],[-0.11631361],[-0.1132476],[-0.11188978],[-0.10903194],[-0.10365462],[-0.09733096],[-0.09782208],[-0.10276274],[-0.10332049],[-0.10613841]
(0.06306786319223665+0j),[-1.27379942e-14],[1.],[-0.47706949],[1.],[-0.22494892],[-0.11335458],[-0.11198842],[-0.10912536],[-0.10373855],[-0.09740555],[-0.09788987],[-0.10282178],[-0.10337047],[-0.10617998],[-0.10851963]
(0.06487548334291447+0j),[-1.34484575e-14],[1.],[-0.48359449],[1.],[-0.22177361],[-0.11208495],[-0.10921372],[-0.10381949],[-0.09747836],[-0.09795665],[-0.1028801],[-0.10342166],[-0.10622149],[-0.10855521],[-0.10831735]
(0.06791960630589781+0j),[-1.24935457e-14],[1.],[-0.49419167],[1.],[-0.22242607],[-0.10930393],[-0.10389975],[-0.09754939],[-0.09802208],[-0.10294064],[-0.10347349],[-0.10626546],[-0.10859162],[-0.1083494],[-0.11024547]
(0.07029838340688133+0j),[-1.16560863e-14],[1.],[-0.50208164],[1.],[-0.22172341],[-0.10398169],[-0.0976228],[-0.09809087],[-0.10300402],[-0.10352799],[-0.10631465],[-0.10863236],[-0.10838256],[-0.11027278],[-0.11232867]
(0.07369152236656089+0j),[-1.00799977e-14],[1.],[-0.5130541],[1.],[-0.21851621],[-0.09769402],[-0.09815797],[-0.10306634],[-0.10358306],[-0.10636339],[-0.10867468],[-0.10841764],[-0.11030173],[-0.11235143],[-0.11445601]
(0.08251082747529809+0j),[-9.96430462e-15],[1.],[-0.54052554],[1.],[-0.21656707],[-0.09822367],[-0.1031301],[-0.10364012],[-0.10641322],[-0.10871774],[-0.1084556],[-0.11033154],[-0.11237498],[-0.11447786],[-0.11880078]
(0.0917519700682724+0j),[-8.8903054e-15],[1.],[-0.56683233],[1.],[-0.22316192],[-0.10320006],[-0.10370331],[-0.10646948],[-0.10876652],[-0.10849688],[-0.11036702],[-0.11240122],[-0.11449978],[-0.11882011],[-0.12486286]
(0.09853057858489181+0j),[-9.43500688e-15],[1.],[-0.58426816],[1.],[-0.23307715],[-0.10378474],[-0.10654474],[-0.10883269],[-0.10855323],[-0.11041581],[-0.1124437],[-0.11453065],[-0.11884725],[-0.1248846],[-0.12978802]
(0.09303367506617735+0j),[-1.04396408e-14],[1.],[-0.56735473],[1.],[-0.23373307],[-0.10664843],[-0.10892958],[-0.10863564],[-0.1104877],[-0.11250934],[-0.11458718],[-0.1188885],[-0.12492403],[-0.12981626],[-0.12983716]
(0.10485424487140434+0j),[-9.60752025e-15],[1.],[-0.5983613],[1.],[-0.23821208],[-0.10903091],[-0.10872857],[-0.1105713],[-0.11258119],[-0.11465023],[-0.11894621],[-0.12496706],[-0.12985622],[-0.12986671],[-0.13145395]
(0.09288414941912645+0j),[-9.44615493e-15],[1.],[-0.56401437],[1.],[-0.2401964],[-0.10882554],[-0.11066094],[-0.11266299],[-0.11472251],[-0.1190103],[-0.12502516],[-0.12990231],[-0.1299077],[-0.13148718],[-0.1310606]
