Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.01457608942467579+0j),[1.81712838e-15],[1.],[-0.23903023],[1.],[-0.08789767],[-0.03605167],[-0.03860847],[-0.03934502],[-0.03880572],[-0.04120082],[-0.04398706],[-0.04607028],[-0.05056342],[-0.05485064],[-0.05464794]
(0.02539718858837513+0j),[2.72987481e-15],[1.],[-0.3139547],[1.],[-0.09843211],[-0.03860872],[-0.03934519],[-0.03880588],[-0.04120096],[-0.04398717],[-0.04607038],[-0.0505635],[-0.05485071],[-0.05464803],[-0.06238012]
(0.03822931211543944+0j),[6.00561933e-15],[1.],[-0.38245607],[1.],[-0.11716423],[-0.03934548],[-0.03880609],[-0.04120115],[-0.04398738],[-0.04607052],[-0.05056366],[-0.05485083],[-0.05464814],[-0.06238026],[-0.07855521]
(0.052648486091876924+0j),[4.75850065e-15],[1.],[-0.44493836],[1.],[-0.13267168],[-0.03880643],[-0.04120144],[-0.04398765],[-0.0460708],[-0.05056389],[-0.05485107],[-0.05464833],[-0.06238044],[-0.07855543],[-0.09332583]
(0.06830053049345973+0j),[2.54717684e-15],[1.],[-0.50171669],[1.],[-0.14558022],[-0.04120184],[-0.04398796],[-0.04607109],[-0.05056423],[-0.05485132],[-0.05464861],[-0.06238069],[-0.07855564],[-0.09332608],[-0.10677341]
(0.07474744207123167+0j),[5.69565484e-15],[1.],[-0.52161703],[1.],[-0.15658267],[-0.04398838],[-0.0460714],[-0.05056455],[-0.05485168],[-0.05464888],[-0.06238098],[-0.07855591],[-0.09332633],[-0.10677368],[-0.11538042]
(0.08265063925195719+0j),[-4.1943969e-15],[1.],[-0.54473766],[1.],[-0.16422269],[-0.04607193],[-0.05056497],[-0.05485208],[-0.05464933],[-0.06238137],[-0.07855631],[-0.0933267],[-0.10677405],[-0.11538077],[-0.12023382]
(0.08754595758616847+0j),[1.96697106e-15],[1.],[-0.55749661],[1.],[-0.17034376],[-0.0505657],[-0.05485271],[-0.05464985],[-0.06238199],[-0.07855691],[-0.09332731],[-0.10677463],[-0.11538133],[-0.12023434],[-0.12427122]
(0.09753251562823179+0j),[2.74403769e-15],[1.],[-0.58384006],[1.],[-0.17925869],[-0.05485361],[-0.05465068],[-0.06238268],[-0.07855779],[-0.09332813],[-0.10677545],[-0.11538214],[-0.12023506],[-0.1242719],[-0.12869217]
(0.08547438278963049+0j),[7.15241798e-15],[1.],[-0.54712016],[1.],[-0.18236858],[-0.05465188],[-0.06238393],[-0.078559],[-0.09332951],[-0.10677677],[-0.11538347],[-0.12023627],[-0.12427305],[-0.12869322],[-0.12751383]
(0.07400295480069687+0j),[1.28925813e-14],[1.],[-0.50961513],[1.],[-0.17380054],[-0.06238575],[-0.07856093],[-0.09333155],[-0.10677895],[-0.11538552],[-0.12023833],[-0.12427489],[-0.12869502],[-0.12751537],[-0.11914699]
(0.06835845208039955+0j),[1.38544103e-14],[1.],[-0.48982604],[1.],[-0.1750655],[-0.07856339],[-0.09333393],[-0.10678157],[-0.11538802],[-0.12024076],[-0.12427721],[-0.12869712],[-0.12751729],[-0.11914866],[-0.1126776]
(0.060691114184200576+0j),[1.09079883e-14],[1.],[-0.46184797],[1.],[-0.18586305],[-0.09333854],[-0.10678645],[-0.11539294],[-0.12024554],[-0.12428178],[-0.12870143],[-0.12752138],[-0.11915232],[-0.11268086],[-0.1072953]
(0.06040554250752632+0j),[8.74877042e-15],[1.],[-0.46123459],[1.],[-0.19741918],[-0.10679903],[-0.11540596],[-0.12025843],[-0.12429434],[-0.1287137],[-0.12753294],[-0.11916302],[-0.11269071],[-0.10730419],[-0.10406899]
(0.06689735516303223+0j),[6.36946846e-15],[1.],[-0.48559679],[1.],[-0.21358569],[-0.11543277],[-0.12028542],[-0.12432112],[-0.12873985],[-0.12755804],[-0.11918629],[-0.11271221],[-0.10732373],[-0.10408714],[-0.10676041]
(0.065547120873623+0j),[3.49216193e-15],[1.],[-0.48117379],[1.],[-0.22448233],[-0.12033406],[-0.12436978],[-0.12878835],[-0.12760462],[-0.11922962],[-0.11275275],[-0.10736157],[-0.10412132],[-0.10679187],[-0.10900112]
(0.06315090919624028+0j),[6.9796643e-15],[1.],[-0.47309462],[1.],[-0.2280021],[-0.12444152],[-0.12885965],[-0.12767401],[-0.11929415],[-0.11281317],[-0.10741802],[-0.1041739],[-0.1068399],[-0.10904434],[-0.10759682]
(0.05946000480298788+0j),[5.67979071e-15],[1.],[-0.46014],[1.],[-0.22976132],[-0.12895181],[-0.12776263],[-0.11937677],[-0.11289078],[-0.10749096],[-0.1042421],[-0.10690328],[-0.10910202],[-0.10764808],[-0.10522924]
(0.055249417028989875+0j),[6.174938e-15],[1.],[-0.44484119],[1.],[-0.23111067],[-0.12787147],[-0.11947832],[-0.11298591],[-0.10758062],[-0.10432639],[-0.1069825],[-0.10917531],[-0.10771328],[-0.10528767],[-0.10204656]
(0.05052205944132124+0j),[6.79296823e-15],[1.],[-0.42684037],[1.],[-0.22630488],[-0.11960506],[-0.11310466],[-0.10769208],[-0.10443168],[-0.1070829],[-0.10926885],[-0.10779869],[-0.10536245],[-0.10211311],[-0.09829739]
(0.046617357675768495+0j),[4.70909339e-15],[1.],[-0.41143311],[1.],[-0.21426645],[-0.11322788],[-0.10780843],[-0.10454149],[-0.10718791],[-0.10936759],[-0.10788888],[-0.1054432],[-0.10218324],[-0.09835769],[-0.09453024]
(0.057271029987230784+0j),[4.56441729e-15],[1.],[-0.45628546],[1.],[-0.21119804],[-0.10790372],[-0.10463023],[-0.1072752],[-0.10944887],[-0.10796294],[-0.10551011],[-0.10224087],[-0.09840615],[-0.09457266],[-0.09786684]
(0.06877485798173733+0j),[-1.92128191e-16],[1.],[-0.49840261],[1.],[-0.21566254],[-0.10471448],[-0.10735467],[-0.1095253],[-0.10803135],[-0.10557161],[-0.10229528],[-0.09845134],[-0.09460962],[-0.09789942],[-0.10766894]
(0.08083813244011086+0j),[3.18323576e-15],[1.],[-0.53728948],[1.],[-0.22160364],[-0.10743903],[-0.10960531],[-0.10810612],[-0.10563617],[-0.10235199],[-0.09850087],[-0.09465039],[-0.09793055],[-0.10769611],[-0.11679958]
(0.09287322182485085+0j),[1.35003758e-15],[1.],[-0.57174531],[1.],[-0.23260363],[-0.10969772],[-0.1081913],[-0.10571257],[-0.10241849],[-0.09855803],[-0.09469897],[-0.09796977],[-0.10772753],[-0.11682547],[-0.12506555]
(0.0828358994182537+0j),[5.95760839e-15],[1.],[-0.5406594],[1.],[-0.2352443],[-0.10830596],[-0.10581608],[-0.10250969],[-0.09863701],[-0.09476688],[-0.0980307],[-0.10777439],[-0.11686594],[-0.12509589],[-0.12542621]
(0.08078725525112036+0j),[7.25226602e-15],[1.],[-0.533446],[1.],[-0.22954405],[-0.10594306],[-0.10262415],[-0.09873755],[-0.09485369],[-0.09810601],[-0.1078425],[-0.11691923],[-0.1251424],[-0.12545982],[-0.12110423]
(0.07485566279997549+0j),[6.43207626e-15],[1.],[-0.51380822],[1.],[-0.2241536],[-0.10274511],[-0.09884618],[-0.09494954],[-0.09819103],[-0.10791703],[-0.11698491],[-0.12519455],[-0.12550472],[-0.12113899],[-0.11807779]
(0.07219528758219527+0j),[4.27098064e-15],[1.],[-0.50468835],[1.],[-0.21770306],[-0.09895852],[-0.09504909],[-0.09828146],[-0.10799814],[-0.11705547],[-0.12525635],[-0.12555339],[-0.12118042],[-0.1181094],[-0.11483332]
(0.07103298896493924+0j),[4.25630914e-15],[1.],[-0.50064247],[1.],[-0.21242033],[-0.09515271],[-0.09837704],[-0.10808373],[-0.11713241],[-0.12532448],[-0.12560956],[-0.12122561],[-0.1181484],[-0.1148622],[-0.11334926]
(0.06474990030970251+0j),[3.52199317e-15],[1.],[-0.47860292],[1.],[-0.20565431],[-0.09846376],[-0.10816513],[-0.11720551],[-0.12538984],[-0.12566661],[-0.12127173],[-0.11818594],[-0.11489477],[-0.11337351],[-0.11040806]
(0.05765514946941483+0j),[3.04451838e-15],[1.],[-0.45238746],[1.],[-0.20349998],[-0.10822986],[-0.11726633],[-0.12544453],[-0.12571434],[-0.12131294],[-0.11822121],[-0.1149211],[-0.11339687],[-0.11042617],[-0.10496692]
(0.04992915723051901+0j),[2.53061673e-15],[1.],[-0.42187056],[1.],[-0.2068688],[-0.11732867],[-0.12550332],[-0.12576738],[-0.12135874],[-0.11826074],[-0.11495644],[-0.11342442],[-0.11044973],[-0.10498749],[-0.0985735]
(0.05795180835788972+0j),[3.4408097e-15],[1.],[-0.45551677],[1.],[-0.2163502],[-0.12558129],[-0.12583919],[-0.1214237],[-0.11831922],[-0.11500826],[-0.11346984],[-0.11048933],[-0.10502158],[-0.09860261],[-0.09894169]
(0.06009227213086696+0j),[3.3002373e-15],[1.],[-0.46439524],[1.],[-0.22941327],[-0.12593936],[-0.12151578],[-0.11840382],[-0.11508523],[-0.11353967],[-0.11055227],[-0.10507733],[-0.09865105],[-0.09898291],[-0.10372581]
(0.058567778528554465+0j),[2.61490949e-15],[1.],[-0.45923853],[1.],[-0.23023513],[-0.12165112],[-0.11852891],[-0.11520084],[-0.11364696],[-0.11065008],[-0.10516549],[-0.09872956],[-0.09905209],[-0.10378419],[-0.10414998]
(0.06627413497603703+0j),[9.64129044e-16],[1.],[-0.48806821],[1.],[-0.22864057],[-0.1186723],[-0.11533436],[-0.11377101],[-0.11076433],[-0.10526938],[-0.09882272],[-0.09913451],[-0.1038559],[-0.10420994],[-0.1068355]
(0.06376685686501586+0j),[7.63910543e-16],[1.],[-0.47913867],[1.],[-0.22786916],[-0.11546359],[-0.11388957],[-0.11087682],[-0.10537034],[-0.09891246],[-0.09921656],[-0.10392707],[-0.1042699],[-0.10688637],[-0.10905853]
(0.0654048495418815+0j),[1.10300161e-15],[1.],[-0.48511905],[1.],[-0.22431491],[-0.11400819],[-0.11098545],[-0.10547019],[-0.09900309],[-0.09929853],[-0.10399939],[-0.10433237],[-0.10693818],[-0.10910108],[-0.10872558]
(0.06830170579771476+0j),[1.39774346e-15],[1.],[-0.4952368],[1.],[-0.22466222],[-0.11109164],[-0.10556723],[-0.09908995],[-0.09938003],[-0.1040712],[-0.104395],[-0.10699225],[-0.10914456],[-0.10876193],[-0.11053844]
(0.07054607182623256+0j),[1.40571095e-15],[1.],[-0.5027076],[1.],[-0.22371725],[-0.10566403],[-0.0991772],[-0.09946258],[-0.10414546],[-0.10445994],[-0.10705022],[-0.10919237],[-0.1088008],[-0.11057177],[-0.11251884]
(0.07381838128094491+0j),[1.13455529e-15],[1.],[-0.51331044],[1.],[-0.22031211],[-0.09926098],[-0.0995417],[-0.10421784],[-0.10452391],[-0.10710721],[-0.10924179],[-0.10884073],[-0.11060587],[-0.1125451],[-0.11455683]
(0.08252791166987883+0j),[-1.87741973e-16],[1.],[-0.54046224],[1.],[-0.21816748],[-0.09961809],[-0.10428984],[-0.10458938],[-0.10716412],[-0.10929078],[-0.10888396],[-0.11063995],[-0.11257185],[-0.11458099],[-0.11882334]
(0.091667685604914+0j),[1.87920618e-16],[1.],[-0.56651289],[1.],[-0.22452229],[-0.10436749],[-0.10465971],[-0.10722695],[-0.10934506],[-0.1089296],[-0.11067915],[-0.11260147],[-0.11460485],[-0.1188444],[-0.12482004]
(0.09836099822720225+0j),[-8.94954337e-16],[1.],[-0.58376135],[1.],[-0.23415947],[-0.10474858],[-0.10730882],[-0.10941633],[-0.10899066],[-0.11073165],[-0.11264708],[-0.11463778],[-0.11887338],[-0.12484316],[-0.12969497]
(0.09280893252049262+0j),[-1.33997194e-15],[1.],[-0.56670133],[1.],[-0.23457451],[-0.10741958],[-0.10951945],[-0.10907856],[-0.11080787],[-0.11271642],[-0.1146977],[-0.1189168],[-0.12488456],[-0.12972421],[-0.12970682]
(0.10457194668549645+0j),[-9.50328603e-16],[1.],[-0.59763816],[1.],[-0.23883421],[-0.10962657],[-0.10917641],[-0.11089567],[-0.11279168],[-0.11476378],[-0.11897685],[-0.12492928],[-0.12976555],[-0.12973706],[-0.13129907]
(0.09258969594016765+0j),[-1.78471939e-15],[1.],[-0.56321803],[1.],[-0.24062597],[-0.10927768],[-0.11098914],[-0.11287676],[-0.1148388],[-0.11904315],[-0.12498918],[-0.12981282],[-0.12977909],[-0.1313329],[-0.13088944]
