Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.011158349100120321+0j),[2.55311006e-15],[1.],[-0.20955151],[1.],[-0.07964459],[-0.03605168],[-0.03860846],[-0.03934502],[-0.03880573],[-0.04120081],[-0.04398705],[-0.04593024],[-0.04741691],[-0.04691946],[-0.04639486]
(0.011737026343822222+0j),[3.5213181e-15],[1.],[-0.21482356],[1.],[-0.08389768],[-0.03860871],[-0.03934519],[-0.03880589],[-0.04120096],[-0.04398716],[-0.04593035],[-0.04741698],[-0.04691952],[-0.04639493],[-0.04784571]
(0.015375964753352784+0j),[8.13805447e-15],[1.],[-0.24549391],[1.],[-0.09051199],[-0.03934544],[-0.0388061],[-0.04120116],[-0.04398735],[-0.0459305],[-0.04741714],[-0.04691964],[-0.04639503],[-0.04784583],[-0.051903]
(0.015696751981585648+0j),[8.45542486e-15],[1.],[-0.2478913],[1.],[-0.09497172],[-0.03880642],[-0.04120145],[-0.04398763],[-0.04593075],[-0.04741738],[-0.04691986],[-0.04639521],[-0.047846],[-0.05190316],[-0.05562594]
(0.01470662244759289+0j),[9.82010039e-15],[1.],[-0.23992302],[1.],[-0.09380456],[-0.04120182],[-0.04398794],[-0.04593107],[-0.04741768],[-0.04692012],[-0.04639546],[-0.04784623],[-0.05190337],[-0.05562613],[-0.05499778]
(0.025370200268169836+0j),[1.50671168e-14],[1.],[-0.31368515],[1.],[-0.10365174],[-0.0439883],[-0.0459314],[-0.04741801],[-0.04692042],[-0.04639572],[-0.04784648],[-0.05190359],[-0.05562633],[-0.054998],[-0.06244953]
(0.03796163783644499+0j),[1.14574426e-14],[1.],[-0.38109147],[1.],[-0.1223585],[-0.04593185],[-0.04741842],[-0.04692081],[-0.04639611],[-0.04784683],[-0.05190392],[-0.05562663],[-0.05499825],[-0.0624498],[-0.07836973]
(0.0520193061522237+0j),[2.3393436e-14],[1.],[-0.44236162],[1.],[-0.13881215],[-0.04741903],[-0.04692136],[-0.04639662],[-0.04784734],[-0.05190439],[-0.0556271],[-0.05499866],[-0.06245018],[-0.07837013],[-0.09287967]
(0.06713715748548477+0j),[1.92099151e-14],[1.],[-0.4976949],[1.],[-0.15344662],[-0.04692213],[-0.04639731],[-0.04784796],[-0.05190505],[-0.0556277],[-0.05499922],[-0.0624507],[-0.07837066],[-0.09288021],[-0.10602686]
(0.07326278713482519+0j),[2.23794038e-14],[1.],[-0.51682502],[1.],[-0.16130903],[-0.04639811],[-0.04784867],[-0.0519058],[-0.05562842],[-0.05499989],[-0.06245135],[-0.0783713],[-0.09288081],[-0.10602746],[-0.11438608]
(0.08103509649782788+0j),[2.32886349e-14],[1.],[-0.53993006],[1.],[-0.16555033],[-0.04784961],[-0.05190658],[-0.05562924],[-0.05500061],[-0.06245209],[-0.07837203],[-0.09288149],[-0.10602813],[-0.11438671],[-0.11915139]
(0.0858709097405017+0j),[2.80037956e-14],[1.],[-0.55277729],[1.],[-0.1710477],[-0.05190773],[-0.05563013],[-0.05500145],[-0.06245298],[-0.0783729],[-0.09288235],[-0.1060289],[-0.11438746],[-0.11915208],[-0.12319712]
(0.09578965626623306+0j),[2.12721093e-14],[1.],[-0.57935636],[1.],[-0.17956354],[-0.05563152],[-0.05500269],[-0.06245396],[-0.07837418],[-0.09288347],[-0.10603003],[-0.11438844],[-0.11915297],[-0.12319799],[-0.12765449]
(0.08387544345469448+0j),[1.98789915e-14],[1.],[-0.54270413],[1.],[-0.18214377],[-0.05500457],[-0.06245587],[-0.07837588],[-0.09288544],[-0.1060318],[-0.11439022],[-0.1191545],[-0.12319946],[-0.12765583],[-0.12651042]
(0.07256756283528135+0j),[2.75815577e-14],[1.],[-0.50533223],[1.],[-0.17317306],[-0.06245832],[-0.0783784],[-0.09288804],[-0.10603453],[-0.11439266],[-0.119157],[-0.12320159],[-0.12765797],[-0.12651219],[-0.11816621]
(0.06704873155817345+0j),[2.59101547e-14],[1.],[-0.48577664],[1.],[-0.17419904],[-0.07838123],[-0.09289068],[-0.10603744],[-0.11439537],[-0.11915957],[-0.12320404],[-0.12766014],[-0.12651416],[-0.11816794],[-0.11173817]
(0.05953145970528679+0j),[2.1711632e-14],[1.],[-0.45804452],[1.],[-0.1847959],[-0.09289564],[-0.10604259],[-0.11440052],[-0.11916449],[-0.12320873],[-0.12766454],[-0.12651833],[-0.11817164],[-0.11174147],[-0.10640989]
(0.059344760007590605+0j),[2.07125019e-14],[1.],[-0.45778736],[1.],[-0.19615941],[-0.10605551],[-0.11441378],[-0.11917757],[-0.12322139],[-0.12767685],[-0.12652992],[-0.11818231],[-0.11175127],[-0.10641872],[-0.10325168]
(0.06590681830734169+0j),[1.72107655e-14],[1.],[-0.48260707],[1.],[-0.21211722],[-0.11444094],[-0.11920477],[-0.1232483],[-0.127703],[-0.12655497],[-0.11820548],[-0.11177259],[-0.10643804],[-0.10326967],[-0.10603501]
(0.06469247887299136+0j),[1.4260744e-14],[1.],[-0.4786002],[1.],[-0.22286369],[-0.11925359],[-0.123297],[-0.12775138],[-0.12660135],[-0.11824848],[-0.11181278],[-0.10647551],[-0.10330338],[-0.10606594],[-0.10837397]
(0.06243438889989897+0j),[1.26940955e-14],[1.],[-0.47091652],[1.],[-0.2263834],[-0.12336662],[-0.12782043],[-0.1266685],[-0.11831082],[-0.1118711],[-0.10653001],[-0.10335402],[-0.10611209],[-0.1084155],[-0.10706054]
(0.05887586454742587+0j),[1.091586e-14],[1.],[-0.4583193],[1.],[-0.22823002],[-0.12790797],[-0.12675264],[-0.11838919],[-0.11194465],[-0.1065991],[-0.10341862],[-0.10617214],[-0.10847012],[-0.10710901],[-0.10477738]
(0.05478587049841381+0j),[7.80078272e-15],[1.],[-0.44334588],[1.],[-0.22968629],[-0.1268561],[-0.11848563],[-0.11203495],[-0.10668417],[-0.10349862],[-0.1062473],[-0.10853966],[-0.10717085],[-0.10483283],[-0.10167155]
(0.050165885738252126+0j),[6.04588138e-15],[1.],[-0.42563927],[1.],[-0.22497786],[-0.11860648],[-0.11214817],[-0.10679028],[-0.10359892],[-0.10634296],[-0.10862877],[-0.10725226],[-0.1049041],[-0.10173495],[-0.09799219]
(0.046351557088137055+0j),[5.3745933e-15],[1.],[-0.41050369],[1.],[-0.21302052],[-0.11226572],[-0.10690124],[-0.10370365],[-0.10644313],[-0.10872297],[-0.10733834],[-0.10498115],[-0.10180191],[-0.09804981],[-0.09428887]
(0.05705924968651714+0j),[5.50886433e-15],[1.],[-0.45563422],[1.],[-0.21005222],[-0.10699195],[-0.10378817],[-0.10652625],[-0.10880046],[-0.10740885],[-0.10504495],[-0.10185683],[-0.09809587],[-0.09432933],[-0.09768816]
(0.0686204800807883+0j),[3.98077246e-15],[1.],[-0.49799205],[1.],[-0.21462661],[-0.10386849],[-0.10660198],[-0.10887335],[-0.10747411],[-0.10510357],[-0.10190869],[-0.09813901],[-0.0943646],[-0.09771924],[-0.10754896]
(0.08074219836750389+0j),[3.87657181e-15],[1.],[-0.53708071],[1.],[-0.22068363],[-0.10668262],[-0.10894974],[-0.10754572],[-0.10516528],[-0.10196288],[-0.09818638],[-0.09440365],[-0.09774896],[-0.10757501],[-0.11672956]
(0.09283393472634648+0j),[2.89204305e-15],[1.],[-0.57169871],[1.],[-0.23181416],[-0.1090383],[-0.10762734],[-0.10523855],[-0.10202665],[-0.09824117],[-0.09445026],[-0.0977866],[-0.10760518],[-0.11675441],[-0.12503664]
(0.08284549320676743+0j),[-1.40616226e-15],[1.],[-0.54073748],[1.],[-0.23458314],[-0.10773757],[-0.10533812],[-0.10211438],[-0.09831713],[-0.09451556],[-0.09784544],[-0.10765028],[-0.11679351],[-0.12506598],[-0.12542927]
(0.08083464625211695+0j),[-1.06241984e-15],[1.],[-0.53362454],[1.],[-0.22899911],[-0.10546044],[-0.1022247],[-0.09841409],[-0.09459927],[-0.09791813],[-0.10771616],[-0.11684506],[-0.12511109],[-0.12546192],[-0.12113276]
(0.07492984809395664+0j),[-1.17837935e-15],[1.],[-0.51406664],[1.],[-0.2237152],[-0.1023414],[-0.09851898],[-0.09469189],[-0.09800039],[-0.10778836],[-0.11690875],[-0.1251618],[-0.12550553],[-0.1211667],[-0.11812671]
(0.07228957482548845+0j),[-1.46347267e-15],[1.],[-0.50500594],[1.],[-0.21735997],[-0.0986277],[-0.09478829],[-0.09808806],[-0.1078671],[-0.11697734],[-0.125222],[-0.125553],[-0.12120715],[-0.11815771],[-0.114898]
(0.08183122273966989+0j),[-1.20382898e-15],[1.],[-0.53561049],[1.],[-0.21608362],[-0.09488894],[-0.09818112],[-0.10795025],[-0.11705223],[-0.12528845],[-0.12560772],[-0.12125119],[-0.11819608],[-0.11492618],[-0.11734705]
(0.08515501789855358+0j),[-1.83997912e-15],[1.],[-0.54509592],[1.],[-0.2168264],[-0.09826595],[-0.10802993],[-0.11712312],[-0.1253523],[-0.12566347],[-0.12129595],[-0.11823247],[-0.11495815],[-0.1173704],[-0.12184709]
(0.08386749031350185+0j),[-2.66828671e-15],[1.],[-0.54041119],[1.],[-0.22071378],[-0.1080936],[-0.11718269],[-0.1254054],[-0.12571002],[-0.12133661],[-0.11826739],[-0.1149836],[-0.1173928],[-0.12186505],[-0.12238076]
(0.0922562842308206+0j),[-3.62207365e-15],[1.],[-0.56457482],[1.],[-0.23275105],[-0.11724443],[-0.12546381],[-0.12576164],[-0.12138111],[-0.11830626],[-0.11501844],[-0.11741976],[-0.12188791],[-0.1224006],[-0.12459265]
(0.08784028297238126+0j),[-2.98145951e-15],[1.],[-0.55078749],[1.],[-0.24307212],[-0.12554094],[-0.12583259],[-0.12144529],[-0.11836421],[-0.1150692],[-0.11746539],[-0.12192701],[-0.12243429],[-0.1246221],[-0.12574871]
(0.08740087350053963+0j),[-1.91266003e-15],[1.],[-0.54904129],[1.],[-0.24964882],[-0.12593352],[-0.12153494],[-0.1184481],[-0.11514572],[-0.11753565],[-0.12198993],[-0.12249097],[-0.12467119],[-0.12579157],[-0.1240034]
(0.08830871903282905+0j),[4.50693608e-16],[1.],[-0.5515088],[1.],[-0.25017296],[-0.12166982],[-0.11857386],[-0.11525971],[-0.11764278],[-0.12209113],[-0.12258104],[-0.12475345],[-0.12586223],[-0.12406622],[-0.1240941]
(0.08866695142220846+0j),[-6.78848952e-16],[1.],[-0.5523588],[1.],[-0.24629138],[-0.11871667],[-0.11539195],[-0.117769],[-0.12220906],[-0.12268827],[-0.1248544],[-0.12594972],[-0.1241385],[-0.1241608],[-0.12446712]
(0.09004922065023846+0j),[2.60474113e-16],[1.],[-0.55620588],[1.],[-0.24385019],[-0.11552184],[-0.11788929],[-0.12232355],[-0.12279706],[-0.12494964],[-0.1260377],[-0.12421589],[-0.12422315],[-0.12452155],[-0.12499436]
(0.09707616639933027+0j),[-1.93402299e-16],[1.],[-0.57588234],[1.],[-0.24330354],[-0.11801003],[-0.1224375],[-0.12290437],[-0.12504777],[-0.12612709],[-0.12429483],[-0.12428917],[-0.12457924],[-0.12504043],[-0.12765509]
(0.10430225000542903+0j),[-2.3951231e-16],[1.],[-0.59465554],[1.],[-0.25011363],[-0.12254867],[-0.12300973],[-0.12514604],[-0.12621623],[-0.12437388],[-0.12435866],[-0.12463713],[-0.12508869],[-0.12769683],[-0.13198671]
(0.10893399387109529+0j),[7.61457932e-16],[1.],[-0.60557803],[1.],[-0.25800141],[-0.12312852],[-0.1252587],[-0.12632025],[-0.12446636],[-0.12444192],[-0.1247113],[-0.12514853],[-0.12775022],[-0.13203039],[-0.13532895]
(0.10099054840452394+0j),[1.0856395e-15],[1.],[-0.58358479],[1.],[-0.25734402],[-0.12539275],[-0.12644608],[-0.12458051],[-0.12454548],[-0.12480495],[-0.12523243],[-0.12781916],[-0.13209243],[-0.13537979],[-0.13407879]
(0.1109971119693307+0j),[2.05014926e-15],[1.],[-0.60918877],[1.],[-0.26005108],[-0.12659182],[-0.12471466],[-0.12466941],[-0.12491617],[-0.12533207],[-0.12790938],[-0.13216708],[-0.13544598],[-0.13413186],[-0.13450697]
(0.09699903829026783+0j),[3.02305522e-15],[1.],[-0.57109361],[1.],[-0.25987091],[-0.12488764],[-0.12483009],[-0.12506386],[-0.12546587],[-0.12802919],[-0.13227456],[-0.1355357],[-0.13420928],[-0.13457171],[-0.13309416]
