Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.013363204673926717+0j),[-6.8968391e-15],[1.],[-0.22904518],[1.],[-0.08558556],[-0.03605165],[-0.03860845],[-0.04135151],[-0.04264077],[-0.0419894],[-0.04153952],[-0.04332939],[-0.04797618],[-0.05241031],[-0.05233578]
(0.023878536043633044+0j),[-4.22061218e-15],[1.],[-0.30471512],[1.],[-0.09626382],[-0.03860867],[-0.0413517],[-0.04264095],[-0.04198955],[-0.04153963],[-0.04332949],[-0.04797627],[-0.05241038],[-0.05233588],[-0.06021186]
(0.03647031393371783+0j),[-3.39821277e-15],[1.],[-0.3739727],[1.],[-0.11516552],[-0.04135196],[-0.04264116],[-0.04198976],[-0.04153982],[-0.04332965],[-0.04797641],[-0.05241051],[-0.05233597],[-0.06021199],[-0.07655654]
(0.05060684804128515+0j),[-1.69267635e-15],[1.],[-0.43679738],[1.],[-0.13280304],[-0.04264152],[-0.04199004],[-0.04154009],[-0.04332991],[-0.04797665],[-0.05241074],[-0.05233617],[-0.06021215],[-0.07655674],[-0.0914507]
(0.06590257833820877+0j),[-2.27964833e-15],[1.],[-0.49359666],[1.],[-0.14758078],[-0.04199051],[-0.04154049],[-0.04333025],[-0.04797704],[-0.05241106],[-0.05233651],[-0.06021244],[-0.07655704],[-0.09145102],[-0.10493883]
(0.07233784023054135+0j),[-2.81788344e-15],[1.],[-0.51400222],[1.],[-0.15559768],[-0.04154101],[-0.04333073],[-0.04797744],[-0.05241155],[-0.05233688],[-0.06021285],[-0.07655743],[-0.09145138],[-0.1049392],[-0.11360666]
(0.08042112856149844+0j),[-5.91892673e-15],[1.],[-0.53826602],[1.],[-0.16018802],[-0.04333129],[-0.04797789],[-0.05241196],[-0.05233736],[-0.06021326],[-0.07655784],[-0.0914518],[-0.10493957],[-0.11360702],[-0.11864651]
(0.08556441397596469+0j),[-4.96903058e-15],[1.],[-0.55209268],[1.],[-0.16626488],[-0.04797849],[-0.05241245],[-0.05233778],[-0.06021376],[-0.07655831],[-0.09145228],[-0.10494001],[-0.11360744],[-0.11864691],[-0.12293308]
(0.09575450177049924+0j),[-2.87801318e-15],[1.],[-0.57946081],[1.],[-0.17556925],[-0.05241317],[-0.05233844],[-0.0602143],[-0.07655899],[-0.09145291],[-0.10494063],[-0.11360802],[-0.11864741],[-0.12293357],[-0.12759011]
(0.08404730093725389+0j),[-1.9514569e-15],[1.],[-0.54340662],[1.],[-0.17901511],[-0.05233942],[-0.06021531],[-0.07655994],[-0.09145401],[-0.10494167],[-0.11360905],[-0.11864834],[-0.12293446],[-0.12759092],[-0.12660101]
(0.07287704798231127+0j),[-8.62467278e-16],[1.],[-0.50651361],[1.],[-0.17071899],[-0.06021683],[-0.07656153],[-0.09145568],[-0.10494344],[-0.1136107],[-0.11865],[-0.12293594],[-0.12759235],[-0.12660224],[-0.11837818]
(0.06746208090813763+0j),[-1.59450655e-15],[1.],[-0.4873311],[1.],[-0.17226521],[-0.07656359],[-0.09145766],[-0.10494564],[-0.11361277],[-0.11865199],[-0.12293785],[-0.12759408],[-0.12660382],[-0.11837955],[-0.11204657]
(0.06000463274664621+0j),[-8.05722804e-16],[1.],[-0.4598877],[1.],[-0.18336014],[-0.09146163],[-0.10494983],[-0.11361698],[-0.11865608],[-0.12294176],[-0.12759779],[-0.12660734],[-0.11838269],[-0.11204937],[-0.10679277]
(0.05987736600186165+0j),[-8.71556556e-17],[1.],[-0.45980026],[1.],[-0.19515817],[-0.10496099],[-0.11362856],[-0.11866753],[-0.12295294],[-0.12760872],[-0.12661763],[-0.11839225],[-0.11205818],[-0.10680071],[-0.10368619]
(0.06650635631026004+0j),[-2.93395112e-16],[1.],[-0.48467299],[1.],[-0.21147982],[-0.1136533],[-0.11869248],[-0.12297772],[-0.12763292],[-0.12664088],[-0.11841378],[-0.11207808],[-0.10681884],[-0.10370305],[-0.10649458]
(0.06530386788565636+0j),[-2.12133005e-16],[1.],[-0.48068328],[1.],[-0.22253994],[-0.11873821],[-0.12302351],[-0.12767857],[-0.12668478],[-0.11845455],[-0.11211625],[-0.10685452],[-0.10373524],[-0.10652425],[-0.10884124]
(0.06303364921038843+0j),[-2.86249603e-16],[1.],[-0.47296364],[1.],[-0.22632978],[-0.1230899],[-0.12774474],[-0.12674925],[-0.11851446],[-0.11217226],[-0.10690697],[-0.10378438],[-0.10656898],[-0.10888189],[-0.10752552]
(0.05944165541929396+0j),[2.42421503e-16],[1.],[-0.46029061],[1.],[-0.228403],[-0.12782941],[-0.12683092],[-0.11859057],[-0.11224386],[-0.1069744],[-0.10384746],[-0.10662779],[-0.10893542],[-0.10757326],[-0.10522997]
(0.05530454974037528+0j),[5.90331606e-16],[1.],[-0.44520895],[1.],[-0.23003722],[-0.12693202],[-0.11868496],[-0.11233249],[-0.10705805],[-0.10392616],[-0.10670196],[-0.10900412],[-0.10763458],[-0.10528497],[-0.10210363]
(0.05062870634667095+0j),[1.8210445e-15],[1.],[-0.42737406],[1.],[-0.22545762],[-0.11880394],[-0.11244408],[-0.1071632],[-0.10402549],[-0.10679685],[-0.10909276],[-0.10771554],[-0.10535612],[-0.10216711],[-0.09839755]
(0.04675926487607405+0j),[2.93998196e-15],[1.],[-0.41209383],[1.],[-0.21359175],[-0.11256065],[-0.10727344],[-0.1041296],[-0.10689671],[-0.10918691],[-0.10780151],[-0.10543354],[-0.10223419],[-0.09845534],[-0.09466389]
(0.05745986181228432+0j),[3.59474814e-15],[1.],[-0.45701599],[1.],[-0.21068203],[-0.10736406],[-0.10421404],[-0.10697992],[-0.10926438],[-0.1078725],[-0.10549758],[-0.10228946],[-0.09850225],[-0.09470484],[-0.09802342]
(0.06900275892335697+0j),[1.68906768e-15],[1.],[-0.49916393],[1.],[-0.21528647],[-0.10429436],[-0.10705582],[-0.10933743],[-0.1079382],[-0.10555665],[-0.10234178],[-0.09854587],[-0.09474063],[-0.09805498],[-0.10783702]
(0.081096259518076+0j),[1.07578221e-15],[1.],[-0.53804875],[1.],[-0.22135081],[-0.10713668],[-0.10941381],[-0.1080103],[-0.1056187],[-0.10239633],[-0.09859375],[-0.0947802],[-0.09808523],[-0.10786369],[-0.11697061]
(0.09315133247886745+0j),[3.87242357e-16],[1.],[-0.57247565],[1.],[-0.23246527],[-0.1095026],[-0.10809221],[-0.10569261],[-0.10246067],[-0.098649],[-0.09482737],[-0.09812358],[-0.10789442],[-0.11699582],[-0.12523327]
(0.08309666358424794+0j),[1.12375747e-15],[1.],[-0.54138431],[1.],[-0.23520895],[-0.10820312],[-0.10579292],[-0.10254924],[-0.09872577],[-0.09489352],[-0.09818309],[-0.10794032],[-0.11703557],[-0.12526328],[-0.12559012]
(0.0810351583578294+0j),[1.43362997e-15],[1.],[-0.5341359],[1.],[-0.22959671],[-0.10591657],[-0.10266076],[-0.09882387],[-0.09497838],[-0.09825695],[-0.10800713],[-0.11708811],[-0.1253092],[-0.12562349],[-0.12126363]
(0.075081707229311+0j),[1.86328185e-15],[1.],[-0.51445994],[1.],[-0.22427533],[-0.10277916],[-0.09893033],[-0.09507243],[-0.09834055],[-0.10808063],[-0.11715291],[-0.12536099],[-0.12566794],[-0.12129827],[-0.11822904]
(0.07240129733802037+0j),[9.86998861e-16],[1.],[-0.50528898],[1.],[-0.2178762],[-0.09904091],[-0.09517051],[-0.09842981],[-0.10816086],[-0.11722284],[-0.12542239],[-0.12571643],[-0.12133954],[-0.11826065],[-0.11497454]
(0.07121925018388153+0j),[1.93121109e-15],[1.],[-0.50118482],[1.],[-0.21263032],[-0.09527302],[-0.09852445],[-0.1082458],[-0.11729933],[-0.12549019],[-0.12577248],[-0.12138471],[-0.1182997],[-0.11500358],[-0.11347816]
(0.06491050362913776+0j),[3.16238056e-15],[1.],[-0.47909162],[1.],[-0.20589034],[-0.09861066],[-0.10832683],[-0.11737224],[-0.12555546],[-0.12582953],[-0.12143094],[-0.11833737],[-0.1150363],[-0.11350268],[-0.11052443]
(0.057789988924733825+0j),[2.70258714e-15],[1.],[-0.45282158],[1.],[-0.20375089],[-0.10839153],[-0.11743309],[-0.12561027],[-0.12587744],[-0.12147232],[-0.11837285],[-0.11506287],[-0.11352625],[-0.11054279],[-0.10507109]
(0.05003897580359829+0j),[2.26042182e-15],[1.],[-0.4222504],[1.],[-0.20712256],[-0.1174957],[-0.12566935],[-0.12593079],[-0.12151845],[-0.11841274],[-0.11509852],[-0.11355407],[-0.11056668],[-0.10509195],[-0.09866537]
(0.058050481351571585+0j),[2.43963836e-15],[1.],[-0.45582882],[1.],[-0.21659586],[-0.12574786],[-0.12600317],[-0.12158396],[-0.11847175],[-0.11515084],[-0.11359997],[-0.11060672],[-0.10512644],[-0.09869484],[-0.0990198]
(0.06017493274097136+0j),[2.56847704e-15],[1.],[-0.46464956],[1.],[-0.22964466],[-0.12610415],[-0.12167683],[-0.11855709],[-0.11522853],[-0.11367048],[-0.11067028],[-0.10518275],[-0.0987438],[-0.09906148],[-0.10378982]
(0.05863358520744152+0j),[7.2239623e-16],[1.],[-0.45944267],[1.],[-0.23045295],[-0.12181324],[-0.11868321],[-0.1153451],[-0.11377869],[-0.11076895],[-0.1052717],[-0.09882303],[-0.0991313],[-0.10384874],[-0.10420189]
(0.06632793456699303+0j),[-5.16014738e-17],[1.],[-0.48822201],[1.],[-0.22884438],[-0.11882773],[-0.11547967],[-0.11390371],[-0.11088412],[-0.10537644],[-0.09891695],[-0.09921441],[-0.10392108],[-0.10426237],[-0.10687604]
(0.06380639762863322+0j),[2.44173344e-17],[1.],[-0.4792518],[1.],[-0.22805593],[-0.11560992],[-0.11402322],[-0.11099752],[-0.10547821],[-0.09900742],[-0.09929713],[-0.10399285],[-0.10432284],[-0.10692734],[-0.10908878]
(0.0654327873529168+0j),[1.16563749e-15],[1.],[-0.48519495],[1.],[-0.22448365],[-0.11414277],[-0.11110701],[-0.10557885],[-0.09909876],[-0.09937977],[-0.10406574],[-0.10438582],[-0.10697958],[-0.10913167],[-0.10874701]
(0.06831950542138845+0j),[4.43116708e-16],[1.],[-0.49528037],[1.],[-0.22481116],[-0.11121396],[-0.10567663],[-0.09918632],[-0.09946191],[-0.10413806],[-0.10444895],[-0.10703406],[-0.10917545],[-0.10878362],[-0.11055211]
(0.07055492551207379+0j),[-5.12688191e-16],[1.],[-0.50272411],[1.],[-0.2238472],[-0.10577414],[-0.09927422],[-0.09954504],[-0.10421285],[-0.10451436],[-0.10709243],[-0.1092236],[-0.10882276],[-0.11058567],[-0.11252568]
(0.07381953747855598+0j),[-3.82979736e-16],[1.],[-0.51330461],[1.],[-0.22042413],[-0.09935859],[-0.09962469],[-0.10428572],[-0.10457878],[-0.10714978],[-0.10927334],[-0.10886296],[-0.11061998],[-0.1125521],[-0.11455809]
(0.08252227324723659+0j),[-3.57100958e-16],[1.],[-0.54043876],[1.],[-0.21826236],[-0.09970158],[-0.10435819],[-0.10464467],[-0.10720705],[-0.10932262],[-0.10890644],[-0.11065426],[-0.11257899],[-0.11458238],[-0.11882006]
(0.0916561048870697+0j),[-4.99873748e-16],[1.],[-0.56647646],[1.],[-0.22459957],[-0.10443632],[-0.10471543],[-0.10727025],[-0.10937723],[-0.10895234],[-0.11069367],[-0.11260878],[-0.11460635],[-0.11884122],[-0.12481329]
(0.09834467421904525+0j),[7.56554164e-16],[1.],[-0.58371601],[1.],[-0.23421964],[-0.1048048],[-0.10735255],[-0.10944887],[-0.10901372],[-0.11074644],[-0.1126546],[-0.11463945],[-0.11887031],[-0.12483649],[-0.12968578]
(0.09279000555590931+0j),[1.47730148e-16],[1.],[-0.56664889],[1.],[-0.23462031],[-0.10746385],[-0.10955246],[-0.10910202],[-0.11082298],[-0.11272422],[-0.1146996],[-0.11891388],[-0.12487803],[-0.12971511],[-0.12969584]
(0.10454989877192566+0j),[4.86884979e-16],[1.],[-0.5975837],[1.],[-0.23886693],[-0.10966003],[-0.10920027],[-0.11091112],[-0.11279975],[-0.11476592],[-0.11897414],[-0.12492287],[-0.12975657],[-0.12972614],[-0.13128703]
(0.09256769160498089+0j),[5.03130147e-16],[1.],[-0.56316033],[1.],[-0.24064722],[-0.10930189],[-0.11100491],[-0.11288511],[-0.11484115],[-0.11904062],[-0.12498293],[-0.12980395],[-0.12976825],[-0.13132091],[-0.13087682]
