Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.011158349100120321+0j),[2.55311006e-15],[1.],[-0.20955151],[1.],[-0.07964459],[-0.03605168],[-0.03860846],[-0.03934502],[-0.03880573],[-0.04120081],[-0.04398705],[-0.04593024],[-0.04741691],[-0.04691946],[-0.04639486]
(0.011737026343822222+0j),[3.5213181e-15],[1.],[-0.21482356],[1.],[-0.08389768],[-0.03860871],[-0.03934519],[-0.03880589],[-0.04120096],[-0.04398716],[-0.04593035],[-0.04741698],[-0.04691952],[-0.04639493],[-0.04784571]
(0.015375964753352784+0j),[8.13805447e-15],[1.],[-0.24549391],[1.],[-0.09051199],[-0.03934544],[-0.0388061],[-0.04120116],[-0.04398735],[-0.0459305],[-0.04741714],[-0.04691964],[-0.04639503],[-0.04784583],[-0.051903]
(0.015696751981585648+0j),[8.45542486e-15],[1.],[-0.2478913],[1.],[-0.09497172],[-0.03880642],[-0.04120145],[-0.04398763],[-0.04593075],[-0.04741738],[-0.04691986],[-0.04639521],[-0.047846],[-0.05190316],[-0.05562594]
(0.01470662244759289+0j),[9.82010039e-15],[1.],[-0.23992302],[1.],[-0.09380456],[-0.04120182],[-0.04398794],[-0.04593107],[-0.04741768],[-0.04692012],[-0.04639546],[-0.04784623],[-0.05190337],[-0.05562613],[-0.05499778]
(0.025370200268169836+0j),[1.50671168e-14],[1.],[-0.31368515],[1.],[-0.10365174],[-0.0439883],[-0.0459314],[-0.04741801],[-0.04692042],[-0.04639572],[-0.04784648],[-0.05190359],[-0.05562633],[-0.054998],[-0.06244953]
(0.03796163783644499+0j),[1.14574426e-14],[1.],[-0.38109147],[1.],[-0.1223585],[-0.04593185],[-0.04741842],[-0.04692081],[-0.04639611],[-0.04784683],[-0.05190392],[-0.05562663],[-0.05499825],[-0.0624498],[-0.07836973]
(0.0520193061522237+0j),[2.3393436e-14],[1.],[-0.44236162],[1.],[-0.13881215],[-0.04741903],[-0.04692136],[-0.04639662],[-0.04784734],[-0.05190439],[-0.0556271],[-0.05499866],[-0.06245018],[-0.07837013],[-0.09287967]
(0.06713715748548477+0j),[1.92099151e-14],[1.],[-0.4976949],[1.],[-0.15344662],[-0.04692213],[-0.04639731],[-0.04784796],[-0.05190505],[-0.0556277],[-0.05499922],[-0.0624507],[-0.07837066],[-0.09288021],[-0.10602686]
(0.07326278713482519+0j),[2.23794038e-14],[1.],[-0.51682502],[1.],[-0.16130903],[-0.04639811],[-0.04784867],[-0.0519058],[-0.05562842],[-0.05499989],[-0.06245135],[-0.0783713],[-0.09288081],[-0.10602746],[-0.11438608]
(0.08103509649782788+0j),[2.32886349e-14],[1.],[-0.53993006],[1.],[-0.16555033],[-0.04784961],[-0.05190658],[-0.05562924],[-0.05500061],[-0.06245209],[-0.07837203],[-0.09288149],[-0.10602813],[-0.11438671],[-0.11915139]
(0.0858709097405017+0j),[2.80037956e-14],[1.],[-0.55277729],[1.],[-0.1710477],[-0.05190773],[-0.05563013],[-0.05500145],[-0.06245298],[-0.0783729],[-0.09288235],[-0.1060289],[-0.11438746],[-0.11915208],[-0.12319712]
(0.09578965626623306+0j),[2.12721093e-14],[1.],[-0.57935636],[1.],[-0.17956354],[-0.05563152],[-0.05500269],[-0.06245396],[-0.07837418],[-0.09288347],[-0.10603003],[-0.11438844],[-0.11915297],[-0.12319799],[-0.12765449]
(0.08387544345469448+0j),[1.98789915e-14],[1.],[-0.54270413],[1.],[-0.18214377],[-0.05500457],[-0.06245587],[-0.07837588],[-0.09288544],[-0.1060318],[-0.11439022],[-0.1191545],[-0.12319946],[-0.12765583],[-0.12651042]
(0.07256756283528135+0j),[2.75815577e-14],[1.],[-0.50533223],[1.],[-0.17317306],[-0.06245832],[-0.0783784],[-0.09288804],[-0.10603453],[-0.11439266],[-0.119157],[-0.12320159],[-0.12765797],[-0.12651219],[-0.11816621]
(0.06704873155817345+0j),[2.59101547e-14],[1.],[-0.48577664],[1.],[-0.17419904],[-0.07838123],[-0.09289068],[-0.10603744],[-0.11439537],[-0.11915957],[-0.12320404],[-0.12766014],[-0.12651416],[-0.11816794],[-0.11173817]
(0.05953145970528679+0j),[2.1711632e-14],[1.],[-0.45804452],[1.],[-0.1847959],[-0.09289564],[-0.10604259],[-0.11440052],[-0.11916449],[-0.12320873],[-0.12766454],[-0.12651833],[-0.11817164],[-0.11174147],[-0.10640989]
(0.059344760007590605+0j),[2.07125019e-14],[1.],[-0.45778736],[1.],[-0.19615941],[-0.10605551],[-0.11441378],[-0.11917757],[-0.12322139],[-0.12767685],[-0.12652992],[-0.11818231],[-0.11175127],[-0.10641872],[-0.10325168]
(0.06590681830734169+0j),[1.72107655e-14],[1.],[-0.48260707],[1.],[-0.21211722],[-0.11444094],[-0.11920477],[-0.1232483],[-0.127703],[-0.12655497],[-0.11820548],[-0.11177259],[-0.10643804],[-0.10326967],[-0.10603501]
(0.06469247887299136+0j),[1.4260744e-14],[1.],[-0.4786002],[1.],[-0.22286369],[-0.11925359],[-0.123297],[-0.12775138],[-0.12660135],[-0.11824848],[-0.11181278],[-0.10647551],[-0.10330338],[-0.10606594],[-0.10837397]
(0.06243438889989897+0j),[1.26940955e-14],[1.],[-0.47091652],[1.],[-0.2263834],[-0.12336662],[-0.12782043],[-0.1266685],[-0.11831082],[-0.1118711],[-0.10653001],[-0.10335402],[-0.10611209],[-0.1084155],[-0.10706054]
(0.07275953259062487+0j),[1.03078504e-14],[1.],[-0.50778605],[1.],[-0.23383169],[-0.12790788],[-0.12675267],[-0.1183892],[-0.11194468],[-0.10659913],[-0.10341858],[-0.10617213],[-0.10847023],[-0.10710857],[-0.11037908]
(0.08296577860313092+0j),[6.86578502e-15],[1.],[-0.5403697],[1.],[-0.24622395],[-0.12685601],[-0.11848545],[-0.11203472],[-0.10668419],[-0.10349872],[-0.10624722],[-0.10854004],[-0.10717009],[-0.11043523],[-0.11820805]
(0.09331655541945828+0j),[4.03273535e-15],[1.],[-0.57020597],[1.],[-0.25223483],[-0.11860587],[-0.11214787],[-0.10679106],[-0.10359917],[-0.10634247],[-0.1086294],[-0.10725116],[-0.11050677],[-0.11827258],[-0.1252486]
(0.10429156837916491+0j),[3.02007575e-15],[1.],[-0.59890814],[1.],[-0.25057942],[-0.11226643],[-0.10690104],[-0.10370212],[-0.10644396],[-0.10872357],[-0.10733656],[-0.11058546],[-0.11834066],[-0.12530709],[-0.13184667]
(0.09283851958541126+0j),[2.63340169e-15],[1.],[-0.56608751],[1.],[-0.24372067],[-0.10699339],[-0.10378778],[-0.10652485],[-0.10880228],[-0.10740768],[-0.11064811],[-0.11839837],[-0.12535362],[-0.13188731],[-0.13135711]
(0.09013597173972189+0j),[-3.29559198e-16],[1.],[-0.55756253],[1.],[-0.23375947],[-0.10386817],[-0.10660218],[-0.1088735],[-0.10747339],[-0.11070831],[-0.11845001],[-0.12539986],[-0.13192215],[-0.13139114],[-0.12668288]
(0.08348764047324894+0j),[-1.00321173e-15],[1.],[-0.53717408],[1.],[-0.22737905],[-0.10668591],[-0.10894913],[-0.10754269],[-0.11077329],[-0.11850434],[-0.12544897],[-0.13196151],[-0.13141988],[-0.12671122],[-0.12342413]
(0.0798936958809985+0j),[-2.49880475e-15],[1.],[-0.5258818],[1.],[-0.22663424],[-0.10903715],[-0.10762368],[-0.11084885],[-0.11856937],[-0.12550591],[-0.13200988],[-0.13145814],[-0.12674273],[-0.12345314],[-0.11985308]
(0.07752190427860435+0j),[-2.10848967e-15],[1.],[-0.51844753],[1.],[-0.22690026],[-0.10773258],[-0.11094977],[-0.11866153],[-0.1255868],[-0.13208056],[-0.13151722],[-0.12679222],[-0.12349491],[-0.11988753],[-0.11774571]
(0.06981179790098804+0j),[-3.00939122e-15],[1.],[-0.49298593],[1.],[-0.22190813],[-0.11107358],[-0.11877773],[-0.12569117],[-0.13217388],[-0.13159887],[-0.1268604],[-0.12355213],[-0.1199375],[-0.11778539],[-0.11404453]
(0.06142031146865205+0j),[-4.61942451e-15],[1.],[-0.46352311],[1.],[-0.21905958],[-0.11890442],[-0.12580745],[-0.132279],[-0.13169185],[-0.12694135],[-0.12362204],[-0.11999526],[-0.11783462],[-0.11408366],[-0.10785454]
(0.05263774120205534+0j),[-5.31417334e-15],[1.],[-0.43029745],[1.],[-0.21984413],[-0.1259484],[-0.13240993],[-0.13180866],[-0.12704565],[-0.12371481],[-0.12007468],[-0.11790088],[-0.11414004],[-0.10790232],[-0.10079068]
(0.06007122482304264+0j),[-4.83446679e-15],[1.],[-0.46144181],[1.],[-0.22670663],[-0.1325878],[-0.13197184],[-0.12719351],[-0.12384819],[-0.12019311],[-0.11800501],[-0.11423027],[-0.10797867],[-0.10085527],[-0.10057243]
(0.061627366380757304+0j),[-3.36774418e-15],[1.],[-0.46844593],[1.],[-0.23766461],[-0.13217181],[-0.12737696],[-0.12401547],[-0.12034425],[-0.11814211],[-0.11435362],[-0.10808561],[-0.10094528],[-0.10064969],[-0.10486429]
(0.05957392885785819+0j),[-5.12143702e-15],[1.],[-0.46174475],[1.],[-0.23729119],[-0.12758084],[-0.12420421],[-0.12051833],[-0.11830267],[-0.11449935],[-0.10821598],[-0.10106033],[-0.10074954],[-0.10494821],[-0.10489933]
(0.0668453439925075+0j),[-6.08377181e-15],[1.],[-0.48914047],[1.],[-0.23502106],[-0.12438831],[-0.12068946],[-0.11846147],[-0.1146452],[-0.10834761],[-0.10117765],[-0.10085315],[-0.1050381],[-0.10497279],[-0.1072436]
(0.06391759893955734+0j),[-6.31574412e-15],[1.],[-0.47898749],[1.],[-0.23371705],[-0.12084183],[-0.11860266],[-0.11477674],[-0.10846635],[-0.10128401],[-0.10094835],[-0.10512086],[-0.10504278],[-0.10730149],[-0.10916504]
(0.06519355131547948+0j),[-5.66141342e-15],[1.],[-0.48390706],[1.],[-0.22956013],[-0.11873925],[-0.11490196],[-0.10858107],[-0.10138785],[-0.10104045],[-0.10520368],[-0.10511244],[-0.10736024],[-0.10921301],[-0.10857342]
(0.06778764826070477+0j),[-4.21854972e-15],[1.],[-0.49319505],[1.],[-0.22905424],[-0.11503172],[-0.10870012],[-0.10149422],[-0.10113858],[-0.10529],[-0.10518679],[-0.10742481],[-0.10926303],[-0.10861679],[-0.11017382]
(0.06979993613858733+0j),[-3.92410202e-15],[1.],[-0.50007503],[1.],[-0.22716496],[-0.10882637],[-0.10160717],[-0.10124395],[-0.10538414],[-0.10526828],[-0.10749729],[-0.10932139],[-0.10866472],[-0.11021335],[-0.11199402]
(0.07289819814367512+0j),[-3.15954602e-15],[1.],[-0.51030304],[1.],[-0.22286936],[-0.10171763],[-0.10134682],[-0.10547754],[-0.1053494],[-0.10756956],[-0.10938295],[-0.1087135],[-0.11025484],[-0.11202524],[-0.11392227]
(0.08145543318260394+0j),[-2.77579e-15],[1.],[-0.53729945],[1.],[-0.21995558],[-0.10144699],[-0.10556985],[-0.10543256],[-0.10764176],[-0.10944424],[-0.1087659],[-0.11029665],[-0.11205719],[-0.11394998],[-0.11812837]
(0.0904874207276104+0j),[-1.80286473e-15],[1.],[-0.56334539],[1.],[-0.22566107],[-0.10566801],[-0.10552074],[-0.10771995],[-0.10951105],[-0.10882127],[-0.11034371],[-0.11209217],[-0.11397735],[-0.11815203],[-0.12410675]
(0.09712914071690469+0j),[-2.34653074e-15],[1.],[-0.58068012],[1.],[-0.23477784],[-0.10562905],[-0.10781893],[-0.10959595],[-0.10889384],[-0.11040526],[-0.11214472],[-0.11401495],[-0.11818456],[-0.12413185],[-0.12899112]
(0.09162322088856692+0j),[-1.68450382e-15],[1.],[-0.56367521],[1.],[-0.23478759],[-0.10794788],[-0.10971534],[-0.10899474],[-0.11049167],[-0.11222261],[-0.11408178],[-0.118232],[-0.12417674],[-0.12902229],[-0.12901876]
(0.10336972993011799+0j),[-5.16573014e-16],[1.],[-0.59486571],[1.],[-0.23872475],[-0.10983639],[-0.10910486],[-0.11058932],[-0.11230543],[-0.11415389],[-0.1182974],[-0.12422406],[-0.12906624],[-0.12904964],[-0.13064532]
(0.09150674840046552+0j),[7.45369309e-16],[1.],[-0.56055194],[1.],[-0.24023382],[-0.10921564],[-0.11069094],[-0.11239706],[-0.1142339],[-0.11836768],[-0.12428703],[-0.12911508],[-0.1290931],[-0.13067948],[-0.13027626]
