Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.01099362179550614+0j),[-5.14578302e-15],[1.],[-0.20816884],[1.],[-0.07294176],[-0.02825643],[-0.03130074],[-0.0334972],[-0.03519682],[-0.03492394],[-0.03483363],[-0.03697689],[-0.04197615],[-0.04682345],[-0.04730457]
(0.021102786502810666+0j),[1.28158889e-15],[1.],[-0.28703868],[1.],[-0.08412149],[-0.03130084],[-0.03349729],[-0.03519688],[-0.03492398],[-0.03483367],[-0.03697691],[-0.04197616],[-0.04682345],[-0.04730459],[-0.05586492]
(0.03351622402975742+0j),[1.11635686e-15],[1.],[-0.35925376],[1.],[-0.1042057],[-0.0334974],[-0.03519697],[-0.03492406],[-0.03483373],[-0.03697696],[-0.0419762],[-0.04682347],[-0.0473046],[-0.05586494],[-0.07290468]
(0.0477044870769278+0j),[3.30003636e-15],[1.],[-0.4249764],[1.],[-0.12195758],[-0.03519714],[-0.03492417],[-0.03483382],[-0.03697706],[-0.04197628],[-0.04682355],[-0.04730467],[-0.055865],[-0.07290475],[-0.08845998]
(0.06320300806509824+0j),[9.78353678e-15],[1.],[-0.48437467],[1.],[-0.13776572],[-0.03492439],[-0.03483398],[-0.03697718],[-0.04197644],[-0.04682365],[-0.04730479],[-0.0558651],[-0.07290486],[-0.08846009],[-0.10256838]
(0.07008186959145615+0j),[1.06879208e-14],[1.],[-0.50689367],[1.],[-0.14669159],[-0.03483423],[-0.03697737],[-0.04197661],[-0.04682387],[-0.04730494],[-0.05586526],[-0.07290501],[-0.08846024],[-0.10256854],[-0.11176696]
(0.07859580803155322+0j),[1.16275079e-14],[1.],[-0.53304962],[1.],[-0.15209302],[-0.03697764],[-0.0419768],[-0.04682403],[-0.04730515],[-0.05586544],[-0.07290519],[-0.08846042],[-0.10256869],[-0.11176712],[-0.11725856]
(0.0841957073354304+0j),[1.11334052e-14],[1.],[-0.54850123],[1.],[-0.15891919],[-0.04197709],[-0.04682425],[-0.04730533],[-0.05586567],[-0.0729054],[-0.08846063],[-0.10256891],[-0.11176731],[-0.11725874],[-0.12194129]
(0.09480638410060876+0j),[9.44858743e-15],[1.],[-0.57733022],[1.],[-0.16892413],[-0.04682461],[-0.04730566],[-0.05586593],[-0.07290575],[-0.08846096],[-0.10256923],[-0.1117676],[-0.11725901],[-0.12194155],[-0.12694673]
(0.0835529561410306+0j),[9.29836402e-15],[1.],[-0.54242133],[1.],[-0.17307412],[-0.0473062],[-0.05586649],[-0.07290627],[-0.08846158],[-0.10256982],[-0.1117682],[-0.11725956],[-0.12194205],[-0.1269472],[-0.12624899]
(0.07273436646046616+0j),[8.43465927e-15],[1.],[-0.50653436],[1.],[-0.16557573],[-0.05586732],[-0.07290716],[-0.08846255],[-0.10257086],[-0.11176919],[-0.11726055],[-0.12194296],[-0.12694808],[-0.12624976],[-0.11826879]
(0.06758611179164505+0j),[9.22406909e-15],[1.],[-0.48820361],[1.],[-0.16801541],[-0.07290826],[-0.08846366],[-0.10257209],[-0.11177038],[-0.11726173],[-0.12194408],[-0.12694912],[-0.12625072],[-0.11826962],[-0.11214716]
(0.060323286531097094+0j),[9.7911239e-15],[1.],[-0.46145431],[1.],[-0.179978],[-0.08846618],[-0.10257483],[-0.11177316],[-0.11726448],[-0.12194674],[-0.12695167],[-0.12625314],[-0.11827179],[-0.11214911],[-0.10706741]
(0.060360482189138344+0j),[8.68019316e-15],[1.],[-0.46187792],[1.],[-0.19257045],[-0.10258319],[-0.11178192],[-0.11727321],[-0.12195539],[-0.12696013],[-0.1262612],[-0.11827931],[-0.11215607],[-0.10707372],[-0.10409667]
(0.0671464369890254+0j),[8.30890368e-15],[1.],[-0.48706395],[1.],[-0.20960058],[-0.11180203],[-0.11729365],[-0.12197584],[-0.12698025],[-0.12628066],[-0.11829742],[-0.11217293],[-0.10708922],[-0.10411104],[-0.10699785]
(0.06602558887645828+0j),[8.03452745e-15],[1.],[-0.4832863],[1.],[-0.22124403],[-0.11733323],[-0.12201563],[-0.12702021],[-0.12631921],[-0.11833333],[-0.11220663],[-0.10712079],[-0.10413985],[-0.10702456],[-0.10940313]
(0.06379526565573454+0j),[7.52611569e-15],[1.],[-0.47567688],[1.],[-0.22551564],[-0.12207529],[-0.12707998],[-0.12637766],[-0.11838789],[-0.11225777],[-0.10716862],[-0.1041849],[-0.10706586],[-0.1094409],[-0.10812377]
(0.0602047726358912+0j),[6.45500809e-15],[1.],[-0.46303542],[1.],[-0.22799593],[-0.12715798],[-0.12645341],[-0.11845866],[-0.11232448],[-0.1072316],[-0.10424401],[-0.1071211],[-0.10949132],[-0.10816935],[-0.105844]
(0.05604058753056994+0j),[5.99350131e-15],[1.],[-0.44791841],[1.],[-0.22997333],[-0.12654847],[-0.11854763],[-0.11240832],[-0.10731093],[-0.1043188],[-0.10719193],[-0.10955708],[-0.10822834],[-0.10589701],[-0.10271768]
(0.05131548949739758+0j),[4.38148573e-15],[1.],[-0.42999738],[1.],[-0.22566917],[-0.11866076],[-0.11251493],[-0.10741233],[-0.10441425],[-0.10728328],[-0.10964308],[-0.10830652],[-0.10596671],[-0.10277939],[-0.0989979]
(0.047388969400562114+0j),[4.61116103e-15],[1.],[-0.41458671],[1.],[-0.21402022],[-0.11262742],[-0.1075189],[-0.10451504],[-0.10738049],[-0.10973512],[-0.10839043],[-0.10604311],[-0.10284515],[-0.09905528],[-0.09524024]
(0.058102944060723374+0j),[5.34937897e-15],[1.],[-0.45926034],[1.],[-0.21127937],[-0.1076075],[-0.10459817],[-0.10746147],[-0.10981141],[-0.10846019],[-0.10610645],[-0.10289991],[-0.09910195],[-0.09528103],[-0.09855818]
(0.06963939430663077+0j),[4.33795483e-15],[1.],[-0.50113617],[1.],[-0.2160033],[-0.10467689],[-0.10753572],[-0.10988342],[-0.10852509],[-0.10616498],[-0.10295195],[-0.09914561],[-0.09531704],[-0.09858988],[-0.10831215]
(0.08170814607840574+0j),[3.51951055e-15],[1.],[-0.5397396],[1.],[-0.22214504],[-0.10761624],[-0.10995731],[-0.10859684],[-0.10622647],[-0.10300577],[-0.09919293],[-0.0953567],[-0.09862154],[-0.10833924],[-0.11738244]
(0.09372182368139498+0j),[3.24153114e-15],[1.],[-0.57388977],[1.],[-0.23329351],[-0.1100446],[-0.10867755],[-0.10630009],[-0.10306981],[-0.09924792],[-0.09540389],[-0.09866049],[-0.10837048],[-0.11740796],[-0.12558303]
(0.08356758214622842+0j),[2.20932966e-15],[1.],[-0.54261726],[1.],[-0.23604851],[-0.10878775],[-0.10640006],[-0.1031582],[-0.09932473],[-0.09547028],[-0.0987204],[-0.10841692],[-0.11744815],[-0.12561389],[-0.12588906]
(0.08143030479498532+0j),[2.7758183e-16],[1.],[-0.53516718],[1.],[-0.23043699],[-0.10652382],[-0.10326998],[-0.09942338],[-0.09555587],[-0.09879512],[-0.10848436],[-0.1175019],[-0.12566065],[-0.12592342],[-0.12151922]
(0.07539964321224596+0j),[1.98896325e-15],[1.],[-0.51531198],[1.],[-0.22509637],[-0.10338963],[-0.09953094],[-0.095651],[-0.09887995],[-0.10855927],[-0.11756769],[-0.12571385],[-0.12596883],[-0.12155461],[-0.11844178]
(0.07265461517573357+0j),[1.98153231e-15],[1.],[-0.50596635],[1.],[-0.2186611],[-0.09964321],[-0.09575068],[-0.09897076],[-0.10864112],[-0.11763921],[-0.12577664],[-0.12601867],[-0.121597],[-0.11847436],[-0.1151474]
(0.07141600660298031+0j),[6.33390268e-16],[1.],[-0.50169915],[1.],[-0.21336946],[-0.09585531],[-0.09906725],[-0.1087279],[-0.11771755],[-0.12584606],[-0.12607623],[-0.1216435],[-0.11851456],[-0.11517732],[-0.11361283]
(0.06505255722748671+0j),[1.86592949e-15],[1.],[-0.4794651],[1.],[-0.20657535],[-0.0991556],[-0.108811],[-0.11779244],[-0.12591316],[-0.12613491],[-0.12169115],[-0.11855341],[-0.11521107],[-0.11363828],[-0.11062492]
(0.0578851999724455+0j),[2.81792518e-15],[1.],[-0.45306844],[1.],[-0.20436819],[-0.10887777],[-0.11785521],[-0.12596974],[-0.12618443],[-0.12173393],[-0.11859011],[-0.11523863],[-0.11366273],[-0.11064392],[-0.10514133]
(0.0500958505069367+0j),[1.90656208e-15],[1.],[-0.42238699],[1.],[-0.20765455],[-0.11791994],[-0.1260308],[-0.12623956],[-0.12178164],[-0.11863141],[-0.11527548],[-0.11369154],[-0.1106687],[-0.1051629],[-0.0987089]
(0.05807913048893103+0j),[2.98889195e-15],[1.],[-0.45586671],[1.],[-0.21704255],[-0.12611173],[-0.12631417],[-0.12184917],[-0.11869221],[-0.11532938],[-0.11373882],[-0.11070994],[-0.10519842],[-0.09873923],[-0.09903972]
(0.060177973325104134+0j),[2.22380604e-15],[1.],[-0.46461102],[1.],[-0.23001169],[-0.12641784],[-0.12194449],[-0.11877977],[-0.11540906],[-0.11381111],[-0.11077506],[-0.10525609],[-0.09878935],[-0.09908235],[-0.10379009]
(0.058616255697076576+0j),[6.71837471e-16],[1.],[-0.45934435],[1.],[-0.23075488],[-0.12208388],[-0.11890859],[-0.1155281],[-0.11392153],[-0.1108757],[-0.10534679],[-0.09887009],[-0.09915346],[-0.10385005],[-0.10418688]
(0.0662922526929829+0j),[1.17543109e-15],[1.],[-0.48807932],[1.],[-0.22909116],[-0.11905587],[-0.11566516],[-0.11404879],[-0.1109929],[-0.10545333],[-0.09896558],[-0.09923791],[-0.1039235],[-0.10424824],[-0.10684918]
(0.06375898664360644+0j),[2.49722608e-15],[1.],[-0.47907401],[1.],[-0.22825061],[-0.11579764],[-0.11417029],[-0.11110807],[-0.1055567],[-0.09905747],[-0.09932183],[-0.10399626],[-0.10430953],[-0.10690107],[-0.10905291]
(0.06537576940669215+0j),[1.6637187e-15],[1.],[-0.48499398],[1.],[-0.22463076],[-0.11429157],[-0.11121917],[-0.10565878],[-0.0991501],[-0.09940541],[-0.10407017],[-0.10437312],[-0.10695397],[-0.10909616],[-0.10870449]
(0.06825535736394647+0j),[7.21040734e-16],[1.],[-0.49506642],[1.],[-0.22491483],[-0.11132747],[-0.10575783],[-0.09923877],[-0.09948848],[-0.10414331],[-0.10443683],[-0.10700906],[-0.1091402],[-0.1087415],[-0.1105054]
(0.07048660082069196+0j),[9.33600146e-16],[1.],[-0.50250531],[1.],[-0.22391318],[-0.10585643],[-0.09932761],[-0.09957243],[-0.10421883],[-0.10450274],[-0.10706798],[-0.10918861],[-0.10878094],[-0.11053909],[-0.11247695]
(0.07374889316549409+0j),[8.89706103e-16],[1.],[-0.51308832],[1.],[-0.22045825],[-0.09941282],[-0.09965285],[-0.10429231],[-0.10456758],[-0.10712579],[-0.10923865],[-0.10882128],[-0.1105736],[-0.11250345],[-0.11450904]
(0.08244916993317022+0j),[8.31928136e-16],[1.],[-0.54023356],[1.],[-0.21826984],[-0.09973044],[-0.10436523],[-0.10463394],[-0.1071835],[-0.10928819],[-0.10886492],[-0.11060814],[-0.11253038],[-0.11453341],[-0.11877254]
(0.09158255306176417+0j),[2.43894797e-16],[1.],[-0.56628708],[1.],[-0.22458458],[-0.1044439],[-0.10470518],[-0.1072471],[-0.10934306],[-0.10891103],[-0.11064774],[-0.11256019],[-0.11455743],[-0.11879379],[-0.12476876]
(0.09827337453326067+0j),[3.63675413e-16],[1.],[-0.58354437],[1.],[-0.23418722],[-0.104795],[-0.10732977],[-0.10941508],[-0.10897271],[-0.11070071],[-0.11260618],[-0.11459076],[-0.11882286],[-0.124792],[-0.12964513]
(0.09272569578449179+0j),[-1.12372234e-16],[1.],[-0.56649093],[1.],[-0.23457383],[-0.10744155],[-0.10951912],[-0.10906124],[-0.11077741],[-0.11267605],[-0.11465099],[-0.11886641],[-0.12483355],[-0.12967453],[-0.12965859]
(0.10448873589111218+0j),[-2.98095366e-17],[1.],[-0.59744814],[1.],[-0.23881189],[-0.10962696],[-0.10915975],[-0.11086574],[-0.11275171],[-0.11471739],[-0.11892674],[-0.12487839],[-0.12971596],[-0.12968888],[-0.13125396]
(0.09251575994085916+0j),[-7.17926955e-16],[1.],[-0.56303802],[1.],[-0.24058521],[-0.10926153],[-0.11095964],[-0.11283713],[-0.1147926],[-0.11899322],[-0.12493845],[-0.12976321],[-0.129731],[-0.13128776],[-0.13084768]
