Es,Sx,Sxx,Sy,Syy,P-10,P-9,P-8,P-7,P-6,P-5,P-4,P-3,P-2,P-1,P0
(0.09839108040983702+0j),[2.77235551e-15],[1.],[-0.5838255],[1.],[-0.23426491],[-0.1048319],[-0.10738483],[-0.10948527],[-0.10905202],[-0.11078519],[-0.11269279],[-0.11467581],[-0.11890395],[-0.12486673],[-0.12971231]
(0.09283036109815+0j),[2.48085946e-15],[1.],[-0.56674581],[1.],[-0.23467052],[-0.10749598],[-0.1095887],[-0.10914027],[-0.11086174],[-0.11276236],[-0.11473597],[-0.11894758],[-0.12490828],[-0.12974167],[-0.12971918]
(0.10458682884221639+0j),[2.21306158e-15],[1.],[-0.59766348],[1.],[-0.23891891],[-0.10969622],[-0.10923847],[-0.11094986],[-0.11283791],[-0.11480231],[-0.11900786],[-0.12495318],[-0.12978318],[-0.12974954],[-0.13130697]
(0.09259787592695191+0j),[8.87631858e-16],[1.],[-0.56322927],[1.],[-0.24070022],[-0.10934012],[-0.1110437],[-0.11292332],[-0.11487761],[-0.11907441],[-0.12501332],[-0.12983063],[-0.12979172],[-0.13134092],[-0.13089361]
(0.08855673158755353+0j),[1.3764841e-15],[1.],[-0.55080295],[1.],[-0.23504942],[-0.11114409],[-0.11301664],[-0.1149625],[-0.11914945],[-0.12508216],[-0.12989237],[-0.12984038],[-0.1313863],[-0.13092754],[-0.12560131]
(0.07783049202354524+0j),[7.88991115e-16],[1.],[-0.51739477],[1.],[-0.23168833],[-0.11310994],[-0.11504953],[-0.11922998],[-0.12515566],[-0.12995839],[-0.12989901],[-0.13143449],[-0.1309689],[-0.1256364],[-0.12044408]
(0.06839431867671446+0j),[1.24462335e-15],[1.],[-0.48611339],[1.],[-0.22636421],[-0.11514569],[-0.11932054],[-0.12524057],[-0.13003611],[-0.12996872],[-0.13149554],[-0.13102107],[-0.12568108],[-0.12048119],[-0.11315153]
(0.06062030357331035+0j),[2.30523143e-15],[1.],[-0.45887042],[1.],[-0.22180211],[-0.11941957],[-0.12533499],[-0.13012432],[-0.13004889],[-0.13156805],[-0.13108473],[-0.12573523],[-0.12052751],[-0.11319091],[-0.10655331]
(0.052278067810159576+0j),[1.12605095e-15],[1.],[-0.4274093],[1.],[-0.21946078],[-0.12543569],[-0.13022024],[-0.13013773],[-0.13164937],[-0.13115813],[-0.12579959],[-0.12058319],[-0.11323839],[-0.10659419],[-0.09993768]
(0.044415117825946454+0j),[5.03023555e-16],[1.],[-0.39535031],[1.],[-0.21832782],[-0.13033064],[-0.13024109],[-0.13174586],[-0.13124728],[-0.12587967],[-0.12065434],[-0.11330031],[-0.10664757],[-0.0999838],[-0.09277866]
(0.040930904773521994+0j),[3.16647483e-16],[1.],[-0.38170145],[1.],[-0.21810194],[-0.13037961],[-0.13187676],[-0.13136967],[-0.1259917],[-0.12075576],[-0.11339024],[-0.10672659],[-0.10005234],[-0.09283794],[-0.0876257]
(0.034429830097597404+0j),[-1.35975241e-15],[1.],[-0.3517755],[1.],[-0.21328811],[-0.13205347],[-0.13153553],[-0.12614441],[-0.1208957],[-0.11351637],[-0.10683907],[-0.10015143],[-0.0929232],[-0.08769855],[-0.08272413]
(0.02996213544836742+0j),[-7.89991668e-16],[1.],[-0.33013809],[1.],[-0.20915598],[-0.13172006],[-0.1263151],[-0.12105247],[-0.11365841],[-0.10696701],[-0.1002652],[-0.09302277],[-0.08778414],[-0.08279538],[-0.07690805]
(0.02698267870223907+0j),[3.00264698e-17],[1.],[-0.31543191],[1.],[-0.20474811],[-0.12651606],[-0.12123799],[-0.11382764],[-0.1071204],[-0.10040278],[-0.09314438],[-0.0878901],[-0.08288598],[-0.07698286],[-0.07281146]
(0.027448877159019777+0j),[1.40168883e-16],[1.],[-0.32035701],[1.],[-0.19844238],[-0.12144065],[-0.11401299],[-0.10728899],[-0.10055477],[-0.0932801],[-0.08800899],[-0.08298927],[-0.07706959],[-0.07288239],[-0.07170799]
(0.0266185625780597+0j),[-3.25241712e-16],[1.],[-0.3169808],[1.],[-0.19350574],[-0.11418693],[-0.10744758],[-0.10069816],[-0.09340808],[-0.08812231],[-0.08308759],[-0.07715305],[-0.07295127],[-0.07176329],[-0.07187531]
(0.025379248915378697+0j),[-8.55111962e-16],[1.],[-0.31062932],[1.],[-0.18512761],[-0.10760022],[-0.1008364],[-0.09353168],[-0.08823195],[-0.08318354],[-0.07723481],[-0.07301931],[-0.07181848],[-0.07191835],[-0.07077373]
(0.02234561040508606+0j),[-2.19606737e-16],[1.],[-0.29233941],[1.],[-0.17573202],[-0.1009638],[-0.09364521],[-0.08833293],[-0.08327202],[-0.07731069],[-0.07308245],[-0.07187004],[-0.07195884],[-0.07080383],[-0.06799169]
(0.01796787526408071+0j),[-1.23678107e-16],[1.],[-0.26283607],[1.],[-0.16368441],[-0.09375132],[-0.08842738],[-0.08335498],[-0.07738194],[-0.0731424],[-0.07191913],[-0.07199778],[-0.0708334],[-0.06801279],[-0.06260244]
(0.015508150870358638+0j),[-9.53470915e-16],[1.],[-0.24476933],[1.],[-0.15108856],[-0.08851897],[-0.08343596],[-0.07745169],[-0.07320148],[-0.07196795],[-0.07203688],[-0.07086364],[-0.0680345],[-0.06261787],[-0.05723453]
(0.013300484393899085+0j),[-5.77764285e-16],[1.],[-0.22714746],[1.],[-0.14181946],[-0.08351722],[-0.0775219],[-0.07326135],[-0.07201797],[-0.07207762],[-0.07089536],[-0.06805775],[-0.06263393],[-0.05724553],[-0.05320911]
(0.017763077464163047+0j),[-8.01022451e-16],[1.],[-0.26277983],[1.],[-0.13884543],[-0.07759438],[-0.0733236],[-0.07207078],[-0.0721215],[-0.07093035],[-0.06808461],[-0.06265341],[-0.05725864],[-0.05321724],[-0.05524514]
(0.02095283016518724+0j),[4.37031577e-16],[1.],[-0.28524489],[1.],[-0.13945153],[-0.07338215],[-0.07212063],[-0.07216335],[-0.07096529],[-0.06811185],[-0.0626739],[-0.05727337],[-0.05322718],[-0.05525064],[-0.06179092]
(0.028411859281150566+0j),[-3.90225086e-16],[1.],[-0.33112764],[1.],[-0.14294566],[-0.07216916],[-0.0722051],[-0.0709998],[-0.06813956],[-0.06269605],[-0.05729005],[-0.05323859],[-0.05525844],[-0.06179366],[-0.06950772]
(0.03489355149155669+0j),[-1.0400141e-15],[1.],[-0.36561182],[1.],[-0.15077789],[-0.0722446],[-0.07103288],[-0.06816722],[-0.06271813],[-0.05730733],[-0.05325161],[-0.05526736],[-0.06179929],[-0.06950999],[-0.07856297]
(0.032864589266488047+0j),[-1.54093129e-15],[1.],[-0.35468314],[1.],[-0.15348584],[-0.07106241],[-0.068192],[-0.06273849],[-0.05732375],[-0.05326432],[-0.05527709],[-0.06180627],[-0.0695145],[-0.07856495],[-0.08120708]
(0.032450386981086585+0j),[-1.18583514e-15],[1.],[-0.35215031],[1.],[-0.15077751],[-0.06821532],[-0.06275776],[-0.05733889],[-0.05327677],[-0.05528708],[-0.06181426],[-0.06952023],[-0.07856891],[-0.08120866],[-0.07968976]
(0.02680155271176497+0j),[-5.53677344e-16],[1.],[-0.32035246],[1.],[-0.14405771],[-0.0627735],[-0.05735176],[-0.0532876],[-0.05529639],[-0.06182147],[-0.06952622],[-0.07857314],[-0.08121177],[-0.07969152],[-0.07582396]
(0.02480684374759899+0j),[-8.71267654e-16],[1.],[-0.30828523],[1.],[-0.1336602],[-0.0573624],[-0.05329662],[-0.05530388],[-0.06182798],[-0.06953155],[-0.07857738],[-0.08121496],[-0.07969365],[-0.07582567],[-0.07087412]
(0.0366569534858954+0j),[-4.21045215e-16],[1.],[-0.37336274],[1.],[-0.13425608],[-0.05330328],[-0.05530982],[-0.06183297],[-0.06953581],[-0.07858081],[-0.08121759],[-0.07969551],[-0.07582677],[-0.07087513],[-0.07688564]
(0.03360466318954508+0j),[-8.45320844e-16],[1.],[-0.35751967],[1.],[-0.13571004],[-0.05531416],[-0.06183684],[-0.06953907],[-0.07858354],[-0.08121973],[-0.07969704],[-0.07582765],[-0.07087561],[-0.07688631],[-0.08240132]
(0.03225061317159713+0j),[-1.28669469e-15],[1.],[-0.35016493],[1.],[-0.13510353],[-0.06184001],[-0.06954236],[-0.07858589],[-0.08122198],[-0.07969875],[-0.07582875],[-0.07087613],[-0.07688684],[-0.08240161],[-0.07978481]
(0.02794121769219855+0j),[-1.6895168e-15],[1.],[-0.32613442],[1.],[-0.13809319],[-0.06954609],[-0.07858899],[-0.08122486],[-0.07970124],[-0.07583064],[-0.07087736],[-0.07688793],[-0.08240232],[-0.07978558],[-0.07624932]
(0.02788562852303252+0j),[-1.43869412e-15],[1.],[-0.32584136],[1.],[-0.14305592],[-0.07859375],[-0.0812292],[-0.07970514],[-0.07583399],[-0.07088015],[-0.07689038],[-0.0824044],[-0.07978732],[-0.07625091],[-0.07350495]
(0.023836792387019207+0j),[-8.55085598e-16],[1.],[-0.30150728],[1.],[-0.14933207],[-0.08123637],[-0.07971172],[-0.07583991],[-0.07088539],[-0.07689517],[-0.08240879],[-0.07979119],[-0.07625425],[-0.07350795],[-0.07073074]
(0.021708622439625163+0j),[-1.65149006e-15],[1.],[-0.28802817],[1.],[-0.14771584],[-0.07972344],[-0.07585061],[-0.07089506],[-0.07690443],[-0.0824176],[-0.07979914],[-0.07626148],[-0.07351427],[-0.07073644],[-0.06646699]
(0.025082632377004917+0j),[-1.60825929e-15],[1.],[-0.30979524],[1.],[-0.14714463],[-0.07586435],[-0.07090768],[-0.07691664],[-0.08242943],[-0.07980998],[-0.07627132],[-0.07352305],[-0.07074412],[-0.06647356],[-0.0674063]
(0.02789606069436571+0j),[-1.12665403e-15],[1.],[-0.32662733],[1.],[-0.14763531],[-0.07092066],[-0.07692947],[-0.08244196],[-0.07982155],[-0.07628187],[-0.07353254],[-0.07075252],[-0.06648071],[-0.06741248],[-0.07175661]
(0.03357319705079478+0j),[-1.46447485e-15],[1.],[-0.35767807],[1.],[-0.14809314],[-0.07694101],[-0.08245342],[-0.07983212],[-0.07629145],[-0.07354139],[-0.07076048],[-0.06648719],[-0.06741814],[-0.07176188],[-0.07716077]
(0.04148501050577137+0j),[-1.04829731e-15],[1.],[-0.3961496],[1.],[-0.16195478],[-0.0824627],[-0.07984074],[-0.07629934],[-0.07354858],[-0.07076692],[-0.06649268],[-0.06742291],[-0.07176586],[-0.07716416],[-0.08500448]
(0.05003791877761684+0j),[-1.33283814e-15],[1.],[-0.43299395],[1.],[-0.17597125],[-0.07985174],[-0.07630954],[-0.07355802],[-0.07077554],[-0.06650028],[-0.06742974],[-0.0717719],[-0.07716945],[-0.08500904],[-0.09349686]
(0.04551814757530323+0j),[-1.97893941e-15],[1.],[-0.41305487],[1.],[-0.17525214],[-0.0763227],[-0.07357018],[-0.07078661],[-0.06651034],[-0.06743899],[-0.07178034],[-0.0771772],[-0.08501582],[-0.09350313],[-0.09538676]
(0.0436718922082133+0j),[-1.30340288e-15],[1.],[-0.4044344],[1.],[-0.16850116],[-0.07358262],[-0.07079807],[-0.06652042],[-0.06744815],[-0.07178929],[-0.07718504],[-0.08502303],[-0.09350938],[-0.09539254],[-0.09216521]
(0.04976463429961564+0j),[-6.76667154e-16],[1.],[-0.43046261],[1.],[-0.16773298],[-0.07081081],[-0.06653134],[-0.06745783],[-0.07179844],[-0.07719373],[-0.08503043],[-0.09351636],[-0.0953978],[-0.09217032],[-0.09413727]
(0.04545980036495821+0j),[-4.1747471e-16],[1.],[-0.41154582],[1.],[-0.16575487],[-0.06654351],[-0.06746884],[-0.07180894],[-0.07720374],[-0.08503894],[-0.09352446],[-0.09540426],[-0.09217524],[-0.09414217],[-0.09493067]
(0.040109971415916476+0j),[-1.16114964e-15],[1.],[-0.38687457],[1.],[-0.15657591],[-0.06748363],[-0.07182125],[-0.07721469],[-0.08505029],[-0.09353345],[-0.09541247],[-0.09218219],[-0.09414794],[-0.09493552],[-0.09001702]
(0.03869421435486282+0j),[-1.13164027e-15],[1.],[-0.38006371],[1.],[-0.15396196],[-0.0718337],[-0.07722612],[-0.08506094],[-0.09354291],[-0.09542097],[-0.09218898],[-0.09415336],[-0.09494061],[-0.09002183],[-0.08646495]
(0.03881435771429394+0j),[-1.21640852e-15],[1.],[-0.38067408],[1.],[-0.15761326],[-0.0772385],[-0.08507222],[-0.09355351],[-0.09543047],[-0.09219688],[-0.09416021],[-0.09494635],[-0.09002675],[-0.08646955],[-0.08576718]
(0.035020725910656955+0j),[-7.66396055e-16],[1.],[-0.36187836],[1.],[-0.16097006],[-0.08508509],[-0.0935659],[-0.09544184],[-0.09220693],[-0.09416909],[-0.09495421],[-0.09003349],[-0.08647508],[-0.08577222],[-0.08371845]
(0.03909793687789161+0j),[-9.8959454e-16],[1.],[-0.38231412],[1.],[-0.16900797],[-0.09358074],[-0.09545591],[-0.09221934],[-0.09418073],[-0.09496483],[-0.09004269],[-0.08648298],[-0.08577938],[-0.08372494],[-0.08390787]
(0.03492954392078625+0j),[-1.15103371e-15],[1.],[-0.36175157],[1.],[-0.17749546],[-0.09547903],[-0.09224062],[-0.09420075],[-0.09498337],[-0.09005935],[-0.08649803],[-0.08579297],[-0.08373659],[-0.08391844],[-0.08389042]
(0.03897799031757471+0j),[-1.79655188e-15],[1.],[-0.38213209],[1.],[-0.17939146],[-0.09227386],[-0.09423229],[-0.09501338],[-0.09008653],[-0.08652272],[-0.0858156],[-0.08375744],[-0.08393609],[-0.08390674],[-0.0838768]
(0.04434708575383287+0j),[-1.27260023e-15],[1.],[-0.40705246],[1.],[-0.18129616],[-0.09426681],[-0.09504553],[-0.09011647],[-0.08655045],[-0.08584132],[-0.08378044],[-0.08395739],[-0.08392499],[-0.08389256],[-0.08898709]
(0.04729935681326297+0j),[-1.93129922e-15],[1.],[-0.4197929],[1.],[-0.18752335],[-0.09507488],[-0.09014364],[-0.08657553],[-0.08586467],[-0.08380188],[-0.08397689],[-0.08394231],[-0.08390741],[-0.08899975],[-0.09322612]
(0.04936132506007036+0j),[-1.32711009e-15],[1.],[-0.42827327],[1.],[-0.19072446],[-0.09017357],[-0.08660312],[-0.08589091],[-0.08382612],[-0.0839992],[-0.08396253],[-0.08392524],[-0.08901528],[-0.09323938],[-0.09561707]
(0.06173724885512646+0j),[-1.6254361e-15],[1.],[-0.47632945],[1.],[-0.1922261],[-0.08663258],[-0.08591933],[-0.0838517],[-0.08402319],[-0.08398485],[-0.08394497],[-0.08903298],[-0.09325465],[-0.09563012],[-0.10202175]
(0.06437848228063948+0j),[-2.25495008e-15],[1.],[-0.48505604],[1.],[-0.19504897],[-0.08594406],[-0.08387412],[-0.08404353],[-0.08400398],[-0.08396311],[-0.08904791],[-0.09326885],[-0.09564116],[-0.10203205],[-0.10839081]
(0.06444425517481149+0j),[-1.92454185e-15],[1.],[-0.48445278],[1.],[-0.19526978],[-0.08389833],[-0.08406481],[-0.08402222],[-0.08398025],[-0.08906405],[-0.09328185],[-0.09565324],[-0.1020423],[-0.10839982],[-0.10930156]
(0.07178549693171661+0j),[-2.04010203e-15],[1.],[-0.50906455],[1.],[-0.19594608],[-0.08408907],[-0.08404361],[-0.08399972],[-0.08908256],[-0.09329832],[-0.0956669],[-0.10205514],[-0.10840899],[-0.10931093],[-0.11202184]
(0.07848386134374921+0j),[-3.09847573e-15],[1.],[-0.52979877],[1.],[-0.20124775],[-0.08406881],[-0.08402134],[-0.08910275],[-0.09331746],[-0.0956832],[-0.10206886],[-0.10842158],[-0.10932054],[-0.11202938],[-0.11713242]
(0.08421772027666752+0j),[-2.75405471e-15],[1.],[-0.54627025],[1.],[-0.20542403],[-0.08404975],[-0.08912786],[-0.09334148],[-0.09570573],[-0.10208656],[-0.1084388],[-0.10933466],[-0.11203992],[-0.11714334],[-0.12132363]
(0.07843789508877777+0j),[-2.02753459e-15],[1.],[-0.52701929],[1.],[-0.20508915],[-0.08916138],[-0.09337216],[-0.09573339],[-0.10211218],[-0.10846058],[-0.10935429],[-0.11205602],[-0.11715691],[-0.12133388],[-0.12100428]
(0.0763463206812695+0j),[-2.2079797e-15],[1.],[-0.51940367],[1.],[-0.20717069],[-0.09340709],[-0.0957645],[-0.10214125],[-0.10848661],[-0.10937709],[-0.1120762],[-0.11717341],[-0.12134739],[-0.12101763],[-0.1179717]
(0.0732227174012834+0j),[-9.27416756e-16],[1.],[-0.50849153],[1.],[-0.20933078],[-0.09580183],[-0.10217558],[-0.10851765],[-0.10940649],[-0.11210235],[-0.11719566],[-0.12136765],[-0.1210341],[-0.11798654],[-0.11588672]
(0.06926522452411145+0j),[-4.01012451e-15],[1.],[-0.49471331],[1.],[-0.20895054],[-0.10222116],[-0.10855815],[-0.10944461],[-0.11213875],[-0.11722733],[-0.12139604],[-0.12106003],[-0.11800721],[-0.11590599],[-0.1131035]
(0.056999019633494824+0j),[-2.4120593e-15],[1.],[-0.44966556],[1.],[-0.20876004],[-0.10860725],[-0.1094892],[-0.11218127],[-0.11726674],[-0.12143163],[-0.12109215],[-0.11803527],[-0.11592965],[-0.11312481],[-0.10648929]
(0.046150381626811794+0j),[-1.36355916e-15],[1.],[-0.40531585],[1.],[-0.20507554],[-0.10954366],[-0.11223311],[-0.11731586],[-0.12147818],[-0.12113465],[-0.11807315],[-0.11596353],[-0.11315485],[-0.10651527],[-0.09641133]
(0.03781948092397136+0j),[-3.21780669e-15],[1.],[-0.3676073],[1.],[-0.19676863],[-0.11229802],[-0.11737823],[-0.12153863],[-0.12119066],[-0.1181246],[-0.1160103],[-0.11319656],[-0.106552],[-0.09644336],[-0.08715841]
(0.031137748954296787+0j),[-2.15207741e-15],[1.],[-0.33434586],[1.],[-0.19152351],[-0.11744735],[-0.1216056],[-0.12125371],[-0.11818284],[-0.11606372],[-0.11324492],[-0.10659482],[-0.09648053],[-0.08719076],[-0.07915499]
(0.035120249774367035+0j),[-2.12625427e-15],[1.],[-0.35791258],[1.],[-0.19559048],[-0.12168283],[-0.12132731],[-0.11825116],[-0.1161277],[-0.11330316],[-0.10664713],[-0.09652622],[-0.08723066],[-0.07918916],[-0.07806374]
(0.0319036237500322+0j),[-1.92352761e-15],[1.],[-0.34260678],[1.],[-0.200773],[-0.12142149],[-0.11833979],[-0.11621073],[-0.11338022],[-0.10671709],[-0.09658839],[-0.08728521],[-0.07923638],[-0.0781044],[-0.07899188]
(0.027545985649511454+0j),[4.02416847e-15],[1.],[-0.3197138],[1.],[-0.19622582],[-0.1184488],[-0.11631347],[-0.11347646],[-0.106805],[-0.09666724],[-0.08735519],[-0.07929812],[-0.07815799],[-0.07903919],[-0.07468929]
(0.03198332058118687+0j),[1.04423281e-15],[1.],[-0.34624299],[1.],[-0.19366974],[-0.11642394],[-0.1135804],[-0.10690041],[-0.09675318],[-0.08743183],[-0.079366],[-0.07821826],[-0.07909122],[-0.07473298],[-0.07510457]
(0.026596431340637144+0j),[9.58678631e-16],[1.],[-0.31679287],[1.],[-0.19130964],[-0.11368987],[-0.10700052],[-0.0968436],[-0.08751257],[-0.07943755],[-0.07828183],[-0.07914714],[-0.07477948],[-0.07514451],[-0.07476889]
(0.024325754508249076+0j),[-5.17957132e-16],[1.],[-0.30398228],[1.],[-0.18380558],[-0.10710702],[-0.09693936],[-0.08759808],[-0.07951391],[-0.07835053],[-0.0792072],[-0.0748313],[-0.07518712],[-0.07480398],[-0.06999994]
(0.022333412653677494+0j),[1.04550693e-15],[1.],[-0.29212],[1.],[-0.17443321],[-0.0970358],[-0.08768456],[-0.07959078],[-0.07842064],[-0.07926991],[-0.07488495],[-0.07523254],[-0.07484105],[-0.0700302],[-0.06721404]
(0.021450914712617425+0j),[-3.02390333e-16],[1.],[-0.28694834],[1.],[-0.16242417],[-0.08776939],[-0.07966624],[-0.07848909],[-0.07933131],[-0.07493775],[-0.07527725],[-0.07487811],[-0.07005961],[-0.06723531],[-0.06529309]
(0.023150391452348547+0j),[1.87410591e-15],[1.],[-0.29845309],[1.],[-0.15385202],[-0.07973506],[-0.07855108],[-0.07938694],[-0.07498527],[-0.0753174],[-0.07491114],[-0.07008537],[-0.06725471],[-0.06530707],[-0.0660058]
(0.02921615469555596+0j),[-5.28170874e-15],[1.],[-0.33488549],[1.],[-0.15121126],[-0.0786029],[-0.07943491],[-0.07502634],[-0.07535146],[-0.07493956],[-0.07010795],[-0.06727201],[-0.06531825],[-0.06601374],[-0.07141618]
(0.0366092942410205+0j),[1.18237279e-14],[1.],[-0.37369041],[1.],[-0.15855299],[-0.07947919],[-0.07506459],[-0.07538339],[-0.07496659],[-0.0701294],[-0.06728818],[-0.06532974],[-0.06602128],[-0.07142108],[-0.07990202]
(0.04494573399096995+0j),[1.60711078e-14],[1.],[-0.412167],[1.],[-0.16814456],[-0.07510778],[-0.07542195],[-0.07499783],[-0.07015508],[-0.06730927],[-0.06534592],[-0.06603216],[-0.07142947],[-0.07990671],[-0.08861667]
(0.04036963791579642+0j),[9.18431519e-15],[1.],[-0.39079076],[1.],[-0.16568541],[-0.07546608],[-0.07503687],[-0.07018648],[-0.06733433],[-0.06536686],[-0.06605045],[-0.07144071],[-0.07991672],[-0.08862215],[-0.09052926]
(0.03561509179169347+0j),[8.52659537e-15],[1.],[-0.36729427],[1.],[-0.16097604],[-0.07507193],[-0.07021704],[-0.06735967],[-0.06538703],[-0.06606626],[-0.07145497],[-0.07992589],[-0.08862998],[-0.09053282],[-0.08546995]
(0.037187606512582724+0j),[1.61959369e-14],[1.],[-0.37492161],[1.],[-0.15878593],[-0.07024565],[-0.06738437],[-0.0654077],[-0.06608331],[-0.07146963],[-0.07993735],[-0.08863917],[-0.09053916],[-0.08547479],[-0.08368029]
(0.03495005786981762+0j),[4.7414625e-15],[1.],[-0.36348606],[1.],[-0.1535228],[-0.06740817],[-0.06542851],[-0.06610122],[-0.07148456],[-0.07995054],[-0.0886496],[-0.09054786],[-0.08548057],[-0.08368407],[-0.08325035]
